Ausschreibung,Preis
PRL_20_01_13_5,5.27
PRL_20_01_13_6,5.27
PRL_20_01_14_1,5.75
PRL_20_01_14_2,5.75
PRL_20_01_14_3,5.75
PRL_20_01_14_4,5.75
PRL_20_01_14_5,5.75
PRL_20_01_14_6,5.75
PRL_20_01_15_1,5.1
PRL_20_01_15_2,5.1
PRL_20_01_15_3,5.1
PRL_20_01_15_4,5.1
PRL_20_01_15_5,5.1
PRL_20_01_15_6,5.1
PRL_20_01_16_1,5.68
PRL_20_01_16_2,5.68
PRL_20_01_16_3,5.68
PRL_20_01_16_4,5.68
PRL_20_01_16_5,5.68
PRL_20_01_16_6,5.68
PRL_20_01_17_1,4.29
PRL_20_01_17_2,4.29
PRL_20_01_17_3,4.29
PRL_20_01_17_4,4.29
PRL_20_01_17_5,4.29
PRL_20_01_17_6,4.29
PRL_20_01_18_1,7.05
PRL_20_01_18_2,7.05
PRL_20_01_18_3,7.05
PRL_20_01_18_4,7.05
PRL_20_01_18_5,7.05
PRL_20_01_18_6,7.05
PRL_20_01_19_1,7.49
PRL_20_01_19_2,7.49
PRL_20_01_19_3,7.49
PRL_20_01_19_4,7.49
PRL_20_01_19_5,7.49
PRL_20_01_19_6,7.49
PRL_20_01_20_1,4.17
PRL_20_01_20_2,4.17
PRL_20_01_20_3,4.17
PRL_20_01_20_4,4.17
PRL_20_01_20_5,4.17
PRL_20_01_20_6,4.17
PRL_20_01_21_1,4.62
PRL_20_01_21_2,4.62
PRL_20_01_21_3,4.62
PRL_20_01_21_4,4.62
PRL_20_01_21_5,4.62
PRL_20_01_21_6,4.62
PRL_20_01_22_1,5.84
PRL_20_01_22_2,5.84
PRL_20_01_22_3,5.84
PRL_20_01_22_4,5.84
PRL_20_01_22_5,5.84
PRL_20_01_22_6,5.84
PRL_20_01_23_1,4.92
PRL_20_01_23_2,4.92
PRL_20_01_23_3,4.92
PRL_20_01_23_4,4.92
PRL_20_01_23_5,4.92
PRL_20_01_23_6,4.92
PRL_20_01_24_1,4.55
PRL_20_01_24_2,4.55
PRL_20_01_24_3,4.55
PRL_20_01_24_4,4.55
PRL_20_01_24_5,4.55
PRL_20_01_24_6,4.55
PRL_20_01_25_1,4.12
PRL_20_01_25_2,4.12
PRL_20_01_25_3,4.12
PRL_20_01_25_4,4.12
PRL_20_01_25_5,4.12
PRL_20_01_25_6,4.12
PRL_20_01_26_1,4.17
PRL_20_01_26_2,4.17
PRL_20_01_26_3,4.17
PRL_20_01_26_4,4.17
PRL_20_01_26_5,4.17
PRL_20_01_26_6,4.17
PRL_20_01_27_1,5.62
PRL_20_01_27_2,5.62
PRL_20_01_27_3,5.62
PRL_20_01_27_4,5.62
PRL_20_01_27_5,5.62
PRL_20_01_27_6,5.62
PRL_20_01_28_1,4.79
PRL_20_01_28_2,4.79
PRL_20_01_28_3,4.79
PRL_20_01_28_4,4.79
PRL_20_01_28_5,4.79
PRL_20_01_28_6,4.79
PRL_20_01_29_1,4.5
PRL_20_01_29_2,4.5
PRL_20_01_29_3,4.5
PRL_20_01_29_4,4.5
PRL_20_01_29_5,4.5
PRL_20_01_29_6,4.5
PRL_20_01_30_1,4.38
PRL_20_01_30_2,4.38
PRL_20_01_30_3,4.38
PRL_20_01_30_4,4.38
PRL_20_01_30_5,4.38
PRL_20_01_30_6,4.38
PRL_20_01_31_1,5.0
PRL_20_01_31_2,5.0
PRL_20_01_31_3,5.0
PRL_20_01_31_4,5.0
PRL_20_01_31_5,5.0
PRL_20_01_31_6,5.0
PRL_20_02_01_1,7.46
PRL_20_02_01_2,7.46
PRL_20_02_01_3,7.46
PRL_20_02_01_4,7.46
PRL_20_02_01_5,7.46
PRL_20_02_01_6,7.46
PRL_20_02_02_1,7.88
PRL_20_02_02_2,7.88
PRL_20_02_02_3,7.88
PRL_20_02_02_4,7.88
PRL_20_02_02_5,7.88
PRL_20_02_02_6,7.88
PRL_20_02_03_1,6.94
PRL_20_02_03_2,6.94
PRL_20_02_03_3,6.94
PRL_20_02_03_4,6.94
PRL_20_02_03_5,6.94
PRL_20_02_03_6,6.94
PRL_20_02_04_1,7.29
PRL_20_02_04_2,7.29
PRL_20_02_04_3,7.29
PRL_20_02_04_4,7.29
PRL_20_02_04_5,7.29
PRL_20_02_04_6,7.29
PRL_20_02_05_1,6.0
PRL_20_02_05_2,6.0
PRL_20_02_05_3,6.0
PRL_20_02_05_4,6.0
PRL_20_02_05_5,6.0
PRL_20_02_05_6,6.0
PRL_20_02_06_1,5.62
PRL_20_02_06_2,5.62
PRL_20_02_06_3,5.62
PRL_20_02_06_4,5.62
PRL_20_02_06_5,5.62
PRL_20_02_06_6,5.62
PRL_20_02_07_1,6.04
PRL_20_02_07_2,6.04
PRL_20_02_07_3,6.04
PRL_20_02_07_4,6.04
PRL_20_02_07_5,6.04
PRL_20_02_07_6,6.04
PRL_20_02_08_1,7.1
PRL_20_02_08_2,7.1
PRL_20_02_08_3,7.1
PRL_20_02_08_4,7.1
PRL_20_02_08_5,7.1
PRL_20_02_08_6,7.1
PRL_20_02_09_1,11.58
PRL_20_02_09_2,11.58
PRL_20_02_09_3,11.58
PRL_20_02_09_4,11.58
PRL_20_02_09_5,11.58
PRL_20_02_09_6,11.58
PRL_20_02_10_1,12.66
PRL_20_02_10_2,12.66
PRL_20_02_10_3,12.66
PRL_20_02_10_4,12.66
PRL_20_02_10_5,12.66
PRL_20_02_10_6,12.66
PRL_20_02_11_1,12.37
PRL_20_02_11_2,12.37
PRL_20_02_11_3,12.37
PRL_20_02_11_4,12.37
PRL_20_02_11_5,12.37
PRL_20_02_11_6,12.37
PRL_20_02_12_1,7.5
PRL_20_02_12_2,7.5
PRL_20_02_12_3,7.5
PRL_20_02_12_4,7.5
PRL_20_02_12_5,7.5
PRL_20_02_12_6,7.5
PRL_20_02_13_1,6.48
PRL_20_02_13_2,6.48
PRL_20_02_13_3,6.48
PRL_20_02_13_4,6.48
PRL_20_02_13_5,6.48
PRL_20_02_13_6,6.48
PRL_20_02_14_1,4.62
PRL_20_02_14_2,4.62
PRL_20_02_14_3,4.62
PRL_20_02_14_4,4.62
PRL_20_02_14_5,4.62
PRL_20_02_14_6,4.62
PRL_20_02_15_1,6.24
PRL_20_02_15_2,6.24
PRL_20_02_15_3,6.24
PRL_20_02_15_4,6.24
PRL_20_02_15_5,6.24
PRL_20_02_15_6,6.24
PRL_20_02_16_1,8.78
PRL_20_02_16_2,8.78
PRL_20_02_16_3,8.78
PRL_20_02_16_4,8.78
PRL_20_02_16_5,8.78
PRL_20_02_16_6,8.78
PRL_20_02_17_1,6.78
PRL_20_02_17_2,6.78
PRL_20_02_17_3,6.78
PRL_20_02_17_4,6.78
PRL_20_02_17_5,6.78
PRL_20_02_17_6,6.78
PRL_20_02_18_1,6.41
PRL_20_02_18_2,6.41
PRL_20_02_18_3,6.41
PRL_20_02_18_4,6.41
PRL_20_02_18_5,6.41
PRL_20_02_18_6,6.41
PRL_20_02_19_1,4.72
PRL_20_02_19_2,4.72
PRL_20_02_19_3,4.72
PRL_20_02_19_4,4.72
PRL_20_02_19_5,4.72
PRL_20_02_19_6,4.72
PRL_20_02_20_1,4.86
PRL_20_02_20_2,4.86
PRL_20_02_20_3,4.86
PRL_20_02_20_4,4.86
PRL_20_02_20_5,4.86
PRL_20_02_20_6,4.86
PRL_20_02_21_1,6.32
PRL_20_02_21_2,6.32
PRL_20_02_21_3,6.32
PRL_20_02_21_4,6.32
PRL_20_02_21_5,6.32
PRL_20_02_21_6,6.32
PRL_20_02_22_1,6.67
PRL_20_02_22_2,6.67
PRL_20_02_22_3,6.67
PRL_20_02_22_4,6.67
PRL_20_02_22_5,6.67
PRL_20_02_22_6,6.67
PRL_20_02_23_1,7.5
PRL_20_02_23_2,7.5
PRL_20_02_23_3,7.5
PRL_20_02_23_4,7.5
PRL_20_02_23_5,7.5
PRL_20_02_23_6,7.5
PRL_20_02_24_1,5.0
PRL_20_02_24_2,5.0
PRL_20_02_24_3,5.0
PRL_20_02_24_4,5.0
PRL_20_02_24_5,5.0
PRL_20_02_24_6,5.0
PRL_20_02_25_1,5.14
PRL_20_02_25_2,5.14
PRL_20_02_25_3,5.14
PRL_20_02_25_4,5.14
PRL_20_02_25_5,5.14
PRL_20_02_25_6,5.14
PRL_20_02_26_1,4.92
PRL_20_02_26_2,4.92
PRL_20_02_26_3,4.92
PRL_20_02_26_4,4.92
PRL_20_02_26_5,4.92
PRL_20_02_26_6,4.92
PRL_20_02_27_1,3.92
PRL_20_02_27_2,3.92
PRL_20_02_27_3,3.92
PRL_20_02_27_4,3.92
PRL_20_02_27_5,3.92
PRL_20_02_27_6,3.92
PRL_20_02_28_1,3.99
PRL_20_02_28_2,3.99
PRL_20_02_28_3,3.99
PRL_20_02_28_4,3.99
PRL_20_02_28_5,3.99
PRL_20_02_28_6,3.99
PRL_20_02_29_1,7.08
PRL_20_02_29_2,7.08
PRL_20_02_29_3,7.08
PRL_20_02_29_4,7.08
PRL_20_02_29_5,7.08
PRL_20_02_29_6,7.08
PRL_20_03_01_1,9.79
PRL_20_03_01_2,9.79
PRL_20_03_01_3,9.79
PRL_20_03_01_4,9.79
PRL_20_03_01_5,9.79
PRL_20_03_01_6,9.79
PRL_20_03_02_1,4.96
PRL_20_03_02_2,4.96
PRL_20_03_02_3,4.96
PRL_20_03_02_4,4.96
PRL_20_03_02_5,4.96
PRL_20_03_02_6,4.96
PRL_20_03_03_1,4.54
PRL_20_03_03_2,4.54
PRL_20_03_03_3,4.54
PRL_20_03_03_4,4.54
PRL_20_03_03_5,4.54
PRL_20_03_03_6,4.54
PRL_20_03_04_1,5.92
PRL_20_03_04_2,5.92
PRL_20_03_04_3,5.92
PRL_20_03_04_4,5.92
PRL_20_03_04_5,5.92
PRL_20_03_04_6,5.92
PRL_20_03_05_1,6.25
PRL_20_03_05_2,6.25
PRL_20_03_05_3,6.25
PRL_20_03_05_4,6.25
PRL_20_03_05_5,6.25
PRL_20_03_05_6,6.25
PRL_20_03_06_1,5.0
PRL_20_03_06_2,5.0
PRL_20_03_06_3,5.0
PRL_20_03_06_4,5.0
PRL_20_03_06_5,5.0
PRL_20_03_06_6,5.0
PRL_20_03_07_1,6.21
PRL_20_03_07_2,6.21
PRL_20_03_07_3,6.21
PRL_20_03_07_4,6.21
PRL_20_03_07_5,6.21
PRL_20_03_07_6,6.21
PRL_20_03_08_1,9.79
PRL_20_03_08_2,9.79
PRL_20_03_08_3,9.79
PRL_20_03_08_4,9.79
PRL_20_03_08_5,9.79
PRL_20_03_08_6,9.79
PRL_20_03_09_1,5.0
PRL_20_03_09_2,5.0
PRL_20_03_09_3,5.0
PRL_20_03_09_4,5.0
PRL_20_03_09_5,5.0
PRL_20_03_09_6,5.0
PRL_20_03_10_1,6.79
PRL_20_03_10_2,6.79
PRL_20_03_10_3,6.79
PRL_20_03_10_4,6.79
PRL_20_03_10_5,6.79
PRL_20_03_10_6,6.79
PRL_20_03_11_1,8.82
PRL_20_03_11_2,8.82
PRL_20_03_11_3,8.82
PRL_20_03_11_4,8.82
PRL_20_03_11_5,8.82
PRL_20_03_11_6,8.82
PRL_20_03_12_1,9.79
PRL_20_03_12_2,9.79
PRL_20_03_12_3,9.79
PRL_20_03_12_4,9.79
PRL_20_03_12_5,9.79
PRL_20_03_12_6,9.79
PRL_20_03_13_1,9.09
PRL_20_03_13_2,9.09
PRL_20_03_13_3,9.09
PRL_20_03_13_4,9.09
PRL_20_03_13_5,9.09
PRL_20_03_13_6,9.09
PRL_20_03_14_1,7.08
PRL_20_03_14_2,7.08
PRL_20_03_14_3,7.08
PRL_20_03_14_4,7.08
PRL_20_03_14_5,7.08
PRL_20_03_14_6,7.08
PRL_20_03_15_1,10.92
PRL_20_03_15_2,10.92
PRL_20_03_15_3,10.92
PRL_20_03_15_4,10.92
PRL_20_03_15_5,10.92
PRL_20_03_15_6,10.92
PRL_20_03_16_1,6.67
PRL_20_03_16_2,6.67
PRL_20_03_16_3,6.67
PRL_20_03_16_4,6.67
PRL_20_03_16_5,6.67
PRL_20_03_16_6,6.67
PRL_20_03_17_1,5.7
PRL_20_03_17_2,5.7
PRL_20_03_17_3,5.7
PRL_20_03_17_4,5.7
PRL_20_03_17_5,5.7
PRL_20_03_17_6,5.7
PRL_20_03_18_1,4.88
PRL_20_03_18_2,4.88
PRL_20_03_18_3,4.88
PRL_20_03_18_4,4.88
PRL_20_03_18_5,4.88
PRL_20_03_18_6,4.88
PRL_20_03_19_1,4.79
PRL_20_03_19_2,4.79
PRL_20_03_19_3,4.79
PRL_20_03_19_4,4.79
PRL_20_03_19_5,4.79
PRL_20_03_19_6,4.79
PRL_20_03_20_1,4.58
PRL_20_03_20_2,4.58
PRL_20_03_20_3,4.58
PRL_20_03_20_4,4.58
PRL_20_03_20_5,4.58
PRL_20_03_20_6,4.58
PRL_20_03_21_1,7.1
PRL_20_03_21_2,7.1
PRL_20_03_21_3,7.1
PRL_20_03_21_4,7.1
PRL_20_03_21_5,7.1
PRL_20_03_21_6,7.1
PRL_20_03_22_1,11.55
PRL_20_03_22_2,11.55
PRL_20_03_22_3,11.55
PRL_20_03_22_4,11.55
PRL_20_03_22_5,11.55
PRL_20_03_22_6,11.55
PRL_20_03_23_1,5.0
PRL_20_03_23_2,5.0
PRL_20_03_23_3,5.0
PRL_20_03_23_4,5.0
PRL_20_03_23_5,5.0
PRL_20_03_23_6,5.0
PRL_20_03_24_1,4.22
PRL_20_03_24_2,4.22
PRL_20_03_24_3,4.22
PRL_20_03_24_4,4.22
PRL_20_03_24_5,4.22
PRL_20_03_24_6,4.22
PRL_20_03_25_1,4.88
PRL_20_03_25_2,4.88
PRL_20_03_25_3,4.88
PRL_20_03_25_4,4.88
PRL_20_03_25_5,4.88
PRL_20_03_25_6,4.88
PRL_20_03_26_1,4.46
PRL_20_03_26_2,4.46
PRL_20_03_26_3,4.46
PRL_20_03_26_4,4.46
PRL_20_03_26_5,4.46
PRL_20_03_26_6,4.46
PRL_20_03_27_1,4.17
PRL_20_03_27_2,4.17
PRL_20_03_27_3,4.17
PRL_20_03_27_4,4.17
PRL_20_03_27_5,4.17
PRL_20_03_27_6,4.17
PRL_20_03_28_1,4.3
PRL_20_03_28_2,4.3
PRL_20_03_28_3,4.3
PRL_20_03_28_4,4.3
PRL_20_03_28_5,4.3
PRL_20_03_28_6,4.3
PRL_20_03_29_1,6.09
PRL_20_03_29_2,6.09
PRL_20_03_29_3,6.09
PRL_20_03_29_4,6.09
PRL_20_03_29_5,6.09
PRL_20_03_29_6,6.09
PRL_20_03_30_1,6.0
PRL_20_03_30_2,6.0
PRL_20_03_30_3,6.0
PRL_20_03_30_4,6.0
PRL_20_03_30_5,6.0
PRL_20_03_30_6,6.0
PRL_20_03_31_1,5.01
PRL_20_03_31_2,5.01
PRL_20_03_31_3,5.01
PRL_20_03_31_4,5.01
PRL_20_03_31_5,5.01
PRL_20_03_31_6,5.01
PRL_20_04_01_1,4.6
PRL_20_04_01_2,4.6
PRL_20_04_01_3,4.6
PRL_20_04_01_4,4.6
PRL_20_04_01_5,4.6
PRL_20_04_01_6,4.6
PRL_20_04_02_1,4.75
PRL_20_04_02_2,4.75
PRL_20_04_02_3,4.75
PRL_20_04_02_4,4.75
PRL_20_04_02_5,4.75
PRL_20_04_02_6,4.75
PRL_20_04_03_1,4.96
PRL_20_04_03_2,4.96
PRL_20_04_03_3,4.96
PRL_20_04_03_4,4.96
PRL_20_04_03_5,4.96
PRL_20_04_03_6,4.96
PRL_20_04_04_1,4.58
PRL_20_04_04_2,4.58
PRL_20_04_04_3,4.58
PRL_20_04_04_4,4.58
PRL_20_04_04_5,4.58
PRL_20_04_04_6,4.58
PRL_20_04_05_1,9.73
PRL_20_04_05_2,9.73
PRL_20_04_05_3,9.73
PRL_20_04_05_4,9.73
PRL_20_04_05_5,9.73
PRL_20_04_05_6,9.73
PRL_20_04_06_1,7.07
PRL_20_04_06_2,7.07
PRL_20_04_06_3,7.07
PRL_20_04_06_4,7.07
PRL_20_04_06_5,7.07
PRL_20_04_06_6,7.07
PRL_20_04_07_1,5.83
PRL_20_04_07_2,5.83
PRL_20_04_07_3,5.83
PRL_20_04_07_4,5.83
PRL_20_04_07_5,5.83
PRL_20_04_07_6,5.83
PRL_20_04_08_1,5.21
PRL_20_04_08_2,5.21
PRL_20_04_08_3,5.21
PRL_20_04_08_4,5.21
PRL_20_04_08_5,5.21
PRL_20_04_08_6,5.21
PRL_20_04_09_1,4.76
PRL_20_04_09_2,4.76
PRL_20_04_09_3,4.76
PRL_20_04_09_4,4.76
PRL_20_04_09_5,4.76
PRL_20_04_09_6,4.76
PRL_20_04_10_1,6.0
PRL_20_04_10_2,6.0
PRL_20_04_10_3,6.0
PRL_20_04_10_4,6.0
PRL_20_04_10_5,6.0
PRL_20_04_10_6,6.0
PRL_20_04_11_1,8.33
PRL_20_04_11_2,8.33
PRL_20_04_11_3,8.33
PRL_20_04_11_4,8.33
PRL_20_04_11_5,8.33
PRL_20_04_11_6,8.33
PRL_20_04_12_1,11.52
PRL_20_04_12_2,11.52
PRL_20_04_12_3,11.52
PRL_20_04_12_4,11.52
PRL_20_04_12_5,11.52
PRL_20_04_12_6,11.52
PRL_20_04_13_1,12.52
PRL_20_04_13_2,12.52
PRL_20_04_13_3,12.52
PRL_20_04_13_4,12.52
PRL_20_04_13_5,12.52
PRL_20_04_13_6,12.52
PRL_20_04_14_1,8.01
PRL_20_04_14_2,8.01
PRL_20_04_14_3,8.01
PRL_20_04_14_4,8.01
PRL_20_04_14_5,8.01
PRL_20_04_14_6,8.01
PRL_20_04_15_1,6.4
PRL_20_04_15_2,6.4
PRL_20_04_15_3,6.4
PRL_20_04_15_4,6.4
PRL_20_04_15_5,6.4
PRL_20_04_15_6,6.4
PRL_20_04_16_1,5.38
PRL_20_04_16_2,5.38
PRL_20_04_16_3,5.38
PRL_20_04_16_4,5.38
PRL_20_04_16_5,5.38
PRL_20_04_16_6,5.38
PRL_20_04_17_1,5.93
PRL_20_04_17_2,5.93
PRL_20_04_17_3,5.93
PRL_20_04_17_4,5.93
PRL_20_04_17_5,5.93
PRL_20_04_17_6,5.93
PRL_20_04_18_1,7.46
PRL_20_04_18_2,7.46
PRL_20_04_18_3,7.46
PRL_20_04_18_4,7.46
PRL_20_04_18_5,7.46
PRL_20_04_18_6,7.46
PRL_20_04_19_1,9.39
PRL_20_04_19_2,9.39
PRL_20_04_19_3,9.39
PRL_20_04_19_4,9.39
PRL_20_04_19_5,9.39
PRL_20_04_19_6,9.39
PRL_20_04_20_1,9.08
PRL_20_04_20_2,9.08
PRL_20_04_20_3,9.08
PRL_20_04_20_4,9.08
PRL_20_04_20_5,9.08
PRL_20_04_20_6,9.08
PRL_20_04_21_1,9.11
PRL_20_04_21_2,9.11
PRL_20_04_21_3,9.11
PRL_20_04_21_4,9.11
PRL_20_04_21_5,9.11
PRL_20_04_21_6,9.11
PRL_20_04_22_1,10.83
PRL_20_04_22_2,10.83
PRL_20_04_22_3,10.83
PRL_20_04_22_4,10.83
PRL_20_04_22_5,10.83
PRL_20_04_22_6,10.83
PRL_20_04_23_1,10.31
PRL_20_04_23_2,10.31
PRL_20_04_23_3,10.31
PRL_20_04_23_4,10.31
PRL_20_04_23_5,10.31
PRL_20_04_23_6,10.31
PRL_20_04_24_1,6.96
PRL_20_04_24_2,6.96
PRL_20_04_24_3,6.96
PRL_20_04_24_4,6.96
PRL_20_04_24_5,6.96
PRL_20_04_24_6,6.96
PRL_20_04_25_1,7.1
PRL_20_04_25_2,7.1
PRL_20_04_25_3,7.1
PRL_20_04_25_4,7.1
PRL_20_04_25_5,7.1
PRL_20_04_25_6,7.1
PRL_20_04_26_1,7.54
PRL_20_04_26_2,7.54
PRL_20_04_26_3,7.54
PRL_20_04_26_4,7.54
PRL_20_04_26_5,7.54
PRL_20_04_26_6,7.54
PRL_20_04_27_1,6.21
PRL_20_04_27_2,6.21
PRL_20_04_27_3,6.21
PRL_20_04_27_4,6.21
PRL_20_04_27_5,6.21
PRL_20_04_27_6,6.21
PRL_20_04_28_1,5.66
PRL_20_04_28_2,5.66
PRL_20_04_28_3,5.66
PRL_20_04_28_4,5.66
PRL_20_04_28_5,5.66
PRL_20_04_28_6,5.66
PRL_20_04_29_1,5.88
PRL_20_04_29_2,5.88
PRL_20_04_29_3,5.88
PRL_20_04_29_4,5.88
PRL_20_04_29_5,5.88
PRL_20_04_29_6,5.88
PRL_20_04_30_1,7.36
PRL_20_04_30_2,7.36
PRL_20_04_30_3,7.36
PRL_20_04_30_4,7.36
PRL_20_04_30_5,7.36
PRL_20_04_30_6,7.36
PRL_20_05_01_1,18.23
PRL_20_05_01_2,18.23
PRL_20_05_01_3,18.23
PRL_20_05_01_4,18.23
PRL_20_05_01_5,18.23
PRL_20_05_01_6,18.23
PRL_20_05_02_1,11.55
PRL_20_05_02_2,11.55
PRL_20_05_02_3,11.55
PRL_20_05_02_4,11.55
PRL_20_05_02_5,11.55
PRL_20_05_02_6,11.55
PRL_20_05_03_1,11.48
PRL_20_05_03_2,11.48
PRL_20_05_03_3,11.48
PRL_20_05_03_4,11.48
PRL_20_05_03_5,11.48
PRL_20_05_03_6,11.48
PRL_20_05_04_1,5.62
PRL_20_05_04_2,5.62
PRL_20_05_04_3,5.62
PRL_20_05_04_4,5.62
PRL_20_05_04_5,5.62
PRL_20_05_04_6,5.62
PRL_20_05_05_1,5.36
PRL_20_05_05_2,5.36
PRL_20_05_05_3,5.36
PRL_20_05_05_4,5.36
PRL_20_05_05_5,5.36
PRL_20_05_05_6,5.36
PRL_20_05_06_1,4.01
PRL_20_05_06_2,4.01
PRL_20_05_06_3,4.01
PRL_20_05_06_4,4.01
PRL_20_05_06_5,4.01
PRL_20_05_06_6,4.01
PRL_20_05_07_1,3.92
PRL_20_05_07_2,3.92
PRL_20_05_07_3,3.92
PRL_20_05_07_4,3.92
PRL_20_05_07_5,3.92
PRL_20_05_07_6,3.92
PRL_20_05_08_1,3.54
PRL_20_05_08_2,3.54
PRL_20_05_08_3,3.54
PRL_20_05_08_4,3.54
PRL_20_05_08_5,3.54
PRL_20_05_08_6,3.54
PRL_20_05_09_1,7.19
PRL_20_05_09_2,7.19
PRL_20_05_09_3,7.19
PRL_20_05_09_4,7.19
PRL_20_05_09_5,7.19
PRL_20_05_09_6,7.19
PRL_20_05_10_1,9.79
PRL_20_05_10_2,9.79
PRL_20_05_10_3,9.79
PRL_20_05_10_4,9.79
PRL_20_05_10_5,9.79
PRL_20_05_10_6,9.79
PRL_20_05_11_1,7.25
PRL_20_05_11_2,7.25
PRL_20_05_11_3,7.25
PRL_20_05_11_4,7.25
PRL_20_05_11_5,7.25
PRL_20_05_11_6,7.25
PRL_20_05_12_1,4.94
PRL_20_05_12_2,4.94
PRL_20_05_12_3,4.94
PRL_20_05_12_4,4.94
PRL_20_05_12_5,4.94
PRL_20_05_12_6,4.94
PRL_20_05_13_1,4.58
PRL_20_05_13_2,4.58
PRL_20_05_13_3,4.58
PRL_20_05_13_4,4.58
PRL_20_05_13_5,4.58
PRL_20_05_13_6,4.58
PRL_20_05_14_1,5.01
PRL_20_05_14_2,5.01
PRL_20_05_14_3,5.01
PRL_20_05_14_4,5.01
PRL_20_05_14_5,5.01
PRL_20_05_14_6,5.01
PRL_20_05_15_1,5.12
PRL_20_05_15_2,5.12
PRL_20_05_15_3,5.12
PRL_20_05_15_4,5.12
PRL_20_05_15_5,5.12
PRL_20_05_15_6,5.12
PRL_20_05_16_1,6.78
PRL_20_05_16_2,6.78
PRL_20_05_16_3,6.78
PRL_20_05_16_4,6.78
PRL_20_05_16_5,6.78
PRL_20_05_16_6,6.78
PRL_20_05_17_1,8.6
PRL_20_05_17_2,8.6
PRL_20_05_17_3,8.6
PRL_20_05_17_4,8.6
PRL_20_05_17_5,8.6
PRL_20_05_17_6,8.6
PRL_20_05_18_1,5.21
PRL_20_05_18_2,5.21
PRL_20_05_18_3,5.21
PRL_20_05_18_4,5.21
PRL_20_05_18_5,5.21
PRL_20_05_18_6,5.21
PRL_20_05_19_1,4.79
PRL_20_05_19_2,4.79
PRL_20_05_19_3,4.79
PRL_20_05_19_4,4.79
PRL_20_05_19_5,4.79
PRL_20_05_19_6,4.79
PRL_20_05_20_1,4.19
PRL_20_05_20_2,4.19
PRL_20_05_20_3,4.19
PRL_20_05_20_4,4.19
PRL_20_05_20_5,4.19
PRL_20_05_20_6,4.19
PRL_20_05_21_1,4.51
PRL_20_05_21_2,4.51
PRL_20_05_21_3,4.51
PRL_20_05_21_4,4.51
PRL_20_05_21_5,4.51
PRL_20_05_21_6,4.51
PRL_20_05_22_1,5.21
PRL_20_05_22_2,5.21
PRL_20_05_22_3,5.21
PRL_20_05_22_4,5.21
PRL_20_05_22_5,5.21
PRL_20_05_22_6,5.21
PRL_20_05_23_1,6.46
PRL_20_05_23_2,6.46
PRL_20_05_23_3,6.46
PRL_20_05_23_4,6.46
PRL_20_05_23_5,6.46
PRL_20_05_23_6,6.46
PRL_20_05_24_1,9.14
PRL_20_05_24_2,9.14
PRL_20_05_24_3,9.14
PRL_20_05_24_4,9.14
PRL_20_05_24_5,9.14
PRL_20_05_24_6,9.14
PRL_20_05_25_1,7.29
PRL_20_05_25_2,7.29
PRL_20_05_25_3,7.29
