Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short
01.01.2024 00:00;0;-15.34723444;0;-0.622631111;150;0;0;0;0;0;6.335933333;0;-140.3660678;-1.67;6.89
01.01.2024 00:15;0;-4.499105556;0;-15.78798111;150;0;0;0;0;0;0;-1.047391111;-128.6655222;0.3;6.89
01.01.2024 00:30;0;-14.39370444;0;-32.03105222;150;0;0;0;0;0;0;-1.480465556;-102.0947778;-1.51;6.89
01.01.2024 00:45;0;-29.50915667;0;-16.06798556;150;0;0;0;0;0;0.881572222;0;-105.30443;-1.79;6.89
01.01.2024 01:00;13.48170556;0;101.9071211;0;140;0;0;0;0;0;3.14742;0;-258.5362467;-0.65;6.8
01.01.2024 01:15;2.825102222;0;82.50206889;0;150;0;0;0;0;0;0;-0.940994444;-234.3861767;0.54;6.89
01.01.2024 01:30;0.000424444;0;65.70096222;0;150;0;0;0;0;0;1.138794444;0;-216.8401811;0.53;6.89
01.01.2024 01:45;0;-3.243811111;21.08444667;0;140;0;0;0;0;0;0;-2.014385556;-155.82625;-0.64;6.8
01.01.2024 02:00;78.85537667;0;43.81749111;0;150;0;0;0;0;0;10.32797889;0;-283.0008467;-1.36;8.56
01.01.2024 02:15;42.55031333;0;55.41773778;0;150;0;0;0;0;0;0;-9.523537778;-238.4445133;0.02;7.9
01.01.2024 02:30;0;-3.771698889;0.637275556;0;203;0;0;0;0;0;0;-2.360286667;-197.50529;-1.39;7.25
01.01.2024 02:45;0;-18.33943556;0;-51.99175889;200;0;0;0;0;0;0;-0.160637778;-129.5081678;-2.06;7.23
01.01.2024 03:00;3.996975556;0;0;-3.714714444;203;0;0;0;0;0;0;-0.434077778;-202.8481833;0.06;7.25
01.01.2024 03:15;0;-2.842476667;0;-27.97429556;203;0;0;0;0;0;0;-2.7504;-169.4328278;-2.47;7.25
01.01.2024 03:30;0;-22.71919778;0;-50.43040444;203;0;0;0;0;0;0;-1.94424;-127.9061578;-2.14;7.25
01.01.2024 03:45;0;-49.07809444;0;-48.85366111;203;0;0;0;0;0;0;-2.632546667;-102.4356978;-4.12;7.25
01.01.2024 04:00;0;-7.426907778;0;-42.77782444;203;0;0;0;0;0;4.730434444;0;-157.5257022;-3.52;7.25
01.01.2024 04:15;8.159306667;0;23.09130667;0;100;0;0;0;0;0;0;-2.086572222;-129.1640411;-1.54;6.49
01.01.2024 04:30;1.513268889;0;35.56643778;0;100;0;0;0;0;0;0;-1.671922222;-135.4077844;0.06;6.49
01.01.2024 04:45;0;-0.332457778;29.47748556;0;100;0;0;0;0;0;0;-1.295931111;-127.8490967;-0.35;6.49
01.01.2024 05:00;0.931658889;0;7.959984444;0;100;0;0;0;0;0;0.805615556;0;-109.6972589;-0.16;6.49
01.01.2024 05:15;0;-0.60778;26.89326111;0;100;0;0;0;0;0;0.901772222;0;-127.1872533;-0.09;6.49
01.01.2024 05:30;2.970492222;0;34.05825111;0;100;0;0;0;0;0;0.506443333;0;-137.5351867;0.06;6.49
01.01.2024 05:45;0;-0.104554444;34.39655444;0;100;0;0;0;0;0;0;-0.261457778;-134.0305422;-0.71;6.49
01.01.2024 06:00;4.783252222;0;0.482425556;0;100;0;0;0;0;0;1.868687778;0;-107.1343656;-0.18;6.49
01.01.2024 06:15;6.128208889;0;18.69495889;0;100;0;0;0;0;0;0;-1.053882222;-123.7692856;-0.21;6.49
01.01.2024 06:30;2.846403333;0;0;-11.23494111;100;0;0;0;0;0;0.652024444;0;-92.26348667;0.04;6.49
01.01.2024 06:45;1.928834444;0;0;-38.17602444;100;0;0;0;0;0;0;-2.340255556;-61.41255444;-0.1;6.49
01.01.2024 07:00;0.049495556;0;0;-90.69661778;100;0;0;0;0;0;0;-0.050174444;-9.302703333;-1.72;6.49
01.01.2024 07:15;0;-0.726727778;0;-98.35074889;100;0;0;0;0;0;0;-3E-05;-0.922493333;-0.11;6.49
01.01.2024 07:30;0;-27.36437111;0;-70.06304;100;0;0;0;0;0;0.18712;0;-2.759708889;-3.62;6.49
01.01.2024 07:45;0;-6.563995556;0;-37.98619222;50;0;0;0;0;0;0;-0.162785556;-5.287026667;-1.68;6.16
01.01.2024 08:00;0;-82.50068333;0;-24.52187;50;0;0;0;0;0;0;-9.289535556;66.31208889;-6.54;6.16
01.01.2024 08:15;0;-144.79832;0;-14.71615778;50;0;0;0;0;0;0;-7.278116667;116.7925944;-12.19;6.16
01.01.2024 08:30;0;-153.5888544;0;-20.90575222;50;0;0;0;0;0;6.787928889;0;117.7066778;-12.68;6.16
01.01.2024 08:45;0;-43.01065667;0;-8.265775556;0;-95;0;0;0;0;5.700655556;0;140.5757767;-4.3;1.49
01.01.2024 09:00;0;-22.28189667;0;-28.87388222;0;-108;0;0;0;0;3.995003333;0;155.1607756;-3.6;2.29
01.01.2024 09:15;0;-0.099135556;0;-58.89294;0;-108;0;0;0;0;0;-0.165541111;167.1576167;-1.73;2.3
01.01.2024 09:30;0;-9.23476;0;-93.88506556;0;-108;0;0;0;0;0;-1.605577778;212.7254033;-4.96;2.31
01.01.2024 09:45;0;-56.59667556;0;-78.47734667;0;-108;0;0;0;0;0;-2.872455556;245.9464778;-5.41;1.72
01.01.2024 10:00;0;-15.85273667;0;-46.56750667;0;-95;0;0;0;0;3.211544444;0;154.2086989;-2.77;2.17
01.01.2024 10:15;0;-31.13199222;0;-3.800357778;0;-153;0;0;0;0;0;-7.109354444;195.0417044;-5.06;2.15
01.01.2024 10:30;0;-92.28584556;0;-21.66478;0;-153;0;0;0;0;0.211891111;0;266.7387344;-7.32;1.62
01.01.2024 10:45;0;-126.3262178;0;-26.05705778;0;-153;0;0;0;0;0;-2.224415556;307.6076911;-9.28;1.62
01.01.2024 11:00;0;-115.3711111;0;-50.62602111;0;-133;0;0;0;0;1.290152222;0;297.70698;-8.52;1.46
01.01.2024 11:15;0;-120.25879;0;-51.24065111;0;-133;0;0;0;0;0;-4.708104444;309.2075456;-9.85;1.46
01.01.2024 11:30;0;-124.8453711;0;-48.46002778;0;-133;0;0;0;0;9.179064444;0;297.1263344;-9.84;1.46
01.01.2024 11:45;0;-31.92966556;0;-11.45097;0;-281;0;0;0;0;0;-1.975918889;326.3565544;-4.47;1.9
01.01.2024 12:00;0;-9.88782;22.36348;0;0;-227;0;0;0;0;5.840928889;0;208.6834111;-4.61;2.32
01.01.2024 12:15;0;-0.313053333;95.17343333;0;0;-222;0;0;0;0;0;-0.584788889;127.7244089;-3.86;2.32
01.01.2024 12:30;0.96707;0;114.3364367;0;0;-222;0;0;0;0;0.55313;0;106.1433633;-3.86;2.32
01.01.2024 12:45;0;-1.008564444;116.7212911;0;0;-199;0;0;0;0;0;-0.365973333;83.65324667;-3.61;2.31
01.01.2024 13:00;6.398946667;0;52.76474778;0;0;-43;0;0;0;0;2.283262222;0;-18.44695667;-2.5;2.13
01.01.2024 13:15;17.68744556;0;98.02247444;0;0;-43;0;0;0;0;0;-1.304565556;-71.40535444;-2.5;4.49
01.01.2024 13:30;5.1728;0;102.0976733;0;0;-43;0;0;0;0;0.887295556;0;-65.15776889;-2.5;2.13
01.01.2024 13:45;1.256908889;0;4.485644444;0;55;0;0;0;0;0;0;-1.06198;-59.68057333;-0.8;6.56
01.01.2024 14:00;0.09616;0;0;-78.90743889;50;0;0;0;0;0;0;-0.169825556;28.98110444;-0.77;6.49
01.01.2024 14:15;1.285788889;0;0;-26.14976556;0;0;0;0;0;0;0.015982222;0;24.84799444;-0.36;2.45
01.01.2024 14:30;12.16835;0;6.525485556;0;0;0;0;0;0;0;3.711198889;0;-22.40503444;-1.58;6.37
01.01.2024 14:45;28.54654556;0;28.45214222;0;0;-48;0;0;0;0;0;-2.570513333;-6.428174444;-2.64;8.93
01.01.2024 15:00;12.47841667;0;18.03119;0;0;-55;0;0;0;0;0;-1.106768889;25.59716222;-1.56;6.71
01.01.2024 15:15;12.21043111;0;19.50099889;0;0;-55;0;0;0;0;0;-1.030555556;24.31912556;-1.56;8.03
01.01.2024 15:30;77.10421556;0;20.97514667;0;0;-55;0;0;0;0;14.61783889;0;-57.69720111;-1.56;11.44
01.01.2024 15:45;109.0184133;0;34.77810667;0;0;-55;0;0;0;0;0;-13.57832333;-75.21819667;-1.56;12.23
01.01.2024 16:00;0;-14.18701667;0;-15.66730889;51;0;0;0;0;0;0.929004444;0;-22.07467889;0.15;7.7
01.01.2024 16:15;4.229612222;0;24.57693556;0;51;0;0;0;0;0;0;-0.05665;-79.74989778;1.74;8.06
01.01.2024 16:30;5.80634;0;30.06859444;0;100;0;0;0;0;0;0.368156667;0;-136.2430911;1.76;7.61
01.01.2024 16:45;6.385357778;0;10.38437556;0;201;0;0;0;0;0;0;-3.267442222;-214.5022911;0.48;8.03
01.01.2024 17:00;0.460606667;0;123.4674667;0;0;0;0;0;0;0;1.457484444;0;-125.3855578;1.29;7.94
01.01.2024 17:15;0;-0.985924444;140.5164411;0;0;0;0;0;0;0;0.442945556;0;-139.9734622;2.02;7.71
01.01.2024 17:30;0;-1.040846667;47.30832222;0;150;0;0;0;0;0;0.396875556;0;-196.6643511;2.06;8.15
01.01.2024 17:45;0;-4.272724444;42.03737889;0;200;0;0;0;0;0;0;-1.24016;-236.5244944;1.31;8.65
01.01.2024 18:00;0;-14.75082778;3.547207778;0;158;0;0;0;0;0;1.95556;0;-148.75194;0.07;9.46
01.01.2024 18:15;0;-0.047074444;0;-2.904692222;158;0;0;0;0;0;0;-0.865833333;-154.1824;2.67;9.46
01.01.2024 18:30;0;-0.821262222;0;-95.89415111;200;0;0;0;0;0;0;-0.498067778;-102.7865189;2.41;9.69
01.01.2024 18:45;0;-55.28212111;0;-57.19618333;200;0;0;0;0;0;0;-11.05490222;-76.46679333;-3.81;9.69
01.01.2024 19:00;0;-12.21775778;1.829297778;0;149;0;0;0;0;0;12.32825222;0;-150.9397922;-6.21;8.8
01.01.2024 19:15;0;-13.31314444;23.17454889;0;118;0;0;0;0;0;0;-4.215176667;-123.6462278;0.2;8.57
01.01.2024 19:30;0;-25.96422667;0;-3.702056667;118;0;0;0;0;0;3.403553333;0;-91.73727;-0.2;8.57
01.01.2024 19:45;0;-1.574987778;14.89385778;0;48;0;0;0;0;0;0.017312222;0;-61.33618222;2.08;7.86
01.01.2024 20:00;5.124775556;0;150.3926867;0;30;0;0;0;0;0;0.5254;0;-186.0428622;1.62;7.76
01.01.2024 20:15;23.78403556;0;100.4074;0;30;0;0;0;0;0;0;-1.724416667;-152.4670189;1.26;10.46
01.01.2024 20:30;0;-16.98159778;0;-2.53594;151;0;0;0;0;0;0;-0.916584444;-130.5658778;-0.29;8.1
01.01.2024 20:45;0;-37.42133444;0;-3.663496667;151;0;0;0;0;0;0;-3.056074444;-106.8590944;-1.39;8.1
01.01.2024 21:00;0;-1.354426667;81.08247;0;151;0;0;0;0;0;6.041154444;0;-236.7691978;-0.79;9.06
01.01.2024 21:15;0;-11.50674111;32.51601889;0;151;0;0;0;0;0;0;-4.973993333;-167.0352844;-0.77;9.06
01.01.2024 21:30;0;-29.72508444;0;-1.327911111;151;0;0;0;0;0;1.966952222;0;-121.9139567;-1.22;9.06
01.01.2024 21:45;0;-74.46871222;0;-8.808365556;151;0;0;0;0;0;0;-12.80107222;-54.92185;-14.24;9.06
01.01.2024 22:00;0;-15.23696111;0;-19.99648333;140;0;0;0;0;0;14.03589889;0;-118.8024544;-8.15;8.91
01.01.2024 22:15;0;-12.64499111;26.55322444;0;140;0;0;0;0;0;0;-3.857135556;-150.0510978;-2.03;8.91
01.01.2024 22:30;0;-5.229213333;24.46548667;0;140;0;0;0;0;0;3.337346667;0;-162.57362;-0.11;8.91
01.01.2024 22:45;0;-37.2088;3.188993333;0;140;0;0;0;0;0;0;-12.99233778;-92.98785556;-7.81;8.91
01.01.2024 23:00;1.44003;0;17.42730444;0;160;0;0;0;0;0;13.91494333;0;-192.7822778;-10.64;8.38
01.01.2024 23:15;0;-30.90128333;0;-5.189182222;160;0;0;0;0;0;0;-6.794168889;-117.1153656;-4.64;8.38
01.01.2024 23:30;0;-86.12157667;0;-10.47481444;160;0;0;0;0;0;0;-5.094156667;-58.30945222;-8.14;8.38
01.01.2024 23:45;0;-125.9152389;0;-7.198633333;160;0;0;0;0;0;0;-3.096516667;-23.78961111;-11.99;8.38
02.01.2024 00:00;0;-40.48528111;0;-0.800317778;150;0;0;0;0;0;14.03100667;0;-122.7454078;-4.1;6.43
02.01.2024 00:15;0;-12.18777778;18.70892889;0;100;0;0;0;0;0;0;-2.787223333;-103.7339278;-0.84;5.71
02.01.2024 00:30;0;-47.95801778;0;-2.190178889;100;0;0;0;0;0;0;-2.824082222;-47.02772111;-0.67;5.71
02.01.2024 00:45;0;-78.51006111;0;-19.54871667;100;0;0;0;0;0;0;-2.184728889;0.243506667;-5.35;5.71
02.01.2024 01:00;0;-5.301362222;52.22635;0;70;0;0;0;0;0;9.311061111;0;-126.2360489;-2.15;4.43
02.01.2024 01:15;0;-10.90861444;20.80629;0;70;0;0;0;0;0;0;-1.804912222;-78.09276333;-0.76;4.43
02.01.2024 01:30;0;-17.78468;0;-3.482725556;70;0;0;0;0;0;0.168997778;0;-48.90159222;-1.01;4.43
02.01.2024 01:45;0;-60.67017889;0;-10.75534444;70;0;0;0;0;0;0;-3.324847778;4.750371111;-3.73;4.43
02.01.2024 02:00;0;-4.283712222;27.31806778;0;70;0;0;0;0;0;6.354883333;0;-99.38923889;-1.19;4.43
02.01.2024 02:15;0;-9.136113333;0;-1.789773333;70;0;0;0;0;0;0;-1.27401;-57.80010333;-0.92;4.43
02.01.2024 02:30;0;-17.81670889;0;-30.03047556;70;0;0;0;0;0;1.252523333;0;-23.40533889;-1.03;4.43
02.01.2024 02:45;0;-23.31936667;0;-60.68792;70;0;0;0;0;0;0;-2.008074444;16.01536111;-1.4;4.43
02.01.2024 03:00;0;-1.671531111;7.881824444;0;60;0;0;0;0;0;1.122987778;0;-67.33328111;-0.7;4.02
02.01.2024 03:15;0;-28.67000556;0;-5.237652222;60;0;0;0;0;0;0;-4.990024444;-21.10231778;-1.43;4.02
02.01.2024 03:30;0;-50.92257556;0;-17.65313889;60;0;0;0;0;0;0;-1.114107778;9.689822222;-1.93;4.02
02.01.2024 03:45;0;-83.82731889;0;-22.45491778;60;0;0;0;0;0;0;-2.852907778;49.13514444;-4.62;4.02
02.01.2024 04:00;0;-27.86987556;0;-24.59704444;60;0;0;0;0;0;5.325625556;0;-12.85870556;-2.27;4.02
02.01.2024 04:15;0;-6.397703333;1.305221111;0;0;0;0;0;0;0;0.89602;0;4.196462222;-1;2.19
02.01.2024 04:30;0;-3.401143333;0.522448889;0;0;0;0;0;0;0;0.656804444;0;2.22189;-0.89;2.19
02.01.2024 04:45;0;-9.866915556;0;-6.801083333;0;0;0;0;0;0;0;-2.560386667;19.22838556;-1.58;2.19
02.01.2024 05:00;0;-27.85563556;0;-50.39679333;0;0;0;0;0;0;1.488687778;0;76.76374111;-1.16;1.8
02.01.2024 05:15;0;-3.260211111;0;-49.31792444;0;0;0;0;0;0;1.88963;0;50.68850556;-0.77;2.41
02.01.2024 05:30;1.236574444;0;0;-10.45131556;0;0;0;0;0;0;0.032865556;0;9.181875556;-0.4;2.41
02.01.2024 05:45;0;-7.636991111;15.33232889;0;0;0;0;0;0;0;0;-1.096681111;-6.598656667;-0.79;2.41
02.01.2024 06:00;0;-100.63815;0;-22.61034667;0;0;0;0;0;0;0;-9.115114444;132.3636111;-7.47;3.81
02.01.2024 06:15;0;-70.60127111;0;-7.53005;0;0;0;0;0;0;3.567745556;0;74.56357556;-1.77;2.74
02.01.2024 06:30;0;-7.924943333;57.51342778;0;0;-96;0;0;0;0;5.637246667;0;40.77426889;-1.37;3.84
02.01.2024 06:45;0;-3.075092222;75.33492667;0;0;-96;0;0;0;0;0;-5.974894444;29.71506;-1.37;3.83
02.01.2024 07:00;0;-161.9166444;0;-8.144134444;0;-20;0;0;0;0;0;-3.218867778;193.2796467;-11.78;5.01
02.01.2024 07:15;0;-70.39577333;0;-21.97366667;0;-20;0;0;0;0;0;-0.148906667;112.5183467;0.54;5.01
02.01.2024 07:30;0;-52.96426667;0;-11.33575889;0;-20;0;0;0;0;7.416181111;0;76.88384444;0.42;7.19
02.01.2024 07:45;0;-2.99305;0.491438889;0;0;-20;0;0;0;0;0;-2.169575556;24.67118667;2.24;7.24
02.01.2024 08:00;0;-56.59219333;0;-64.06442667;0;-19;0;0;0;0;1.126044444;0;138.5305756;0.36;5.87
02.01.2024 08:15;0;-12.60090889;0;-60.26688111;0;-19;0;0;0;0;0;-0.875668889;92.74345889;1.48;8.48
02.01.2024 08:30;0;-11.10774333;0;-37.92993333;0;-19;0;0;0;0;2.988855556;0;65.04882111;1.48;8.62
02.01.2024 08:45;0;-1.866442222;0;-20.79099444;0;-19;0;0;0;0;0;-0.412048889;42.06948556;1.48;8.53
02.01.2024 09:00;1.915275556;0;0;-17.65897556;0;-20;0;0;0;0;0;-0.333074444;36.07677444;3.44;9.15
02.01.2024 09:15;1.351995556;0;0;-7.823324444;0;-20;0;0;0;0;0;-0.310065556;26.78139444;3.45;9.23
02.01.2024 09:30;0;-2.268198889;7.854198889;0;0;-20;0;0;0;0;0.431292222;0;13.98270778;3.41;9.12
02.01.2024 09:45;0;-4.006083333;21.97528333;0;0;-20;0;0;0;0;0;-0.186348889;2.217148889;3.32;9.51
02.01.2024 10:00;0;-1.497542222;0;-3.574387778;0;-20;0;0;0;0;0.863672222;0;24.20825778;3.64;9.15
02.01.2024 10:15;0;-7.712805556;0.281853333;0;0;-20;0;0;0;0;0;-3.276586667;30.70753889;3.34;9.08
02.01.2024 10:30;0;-8.339958889;0;-0.154301111;0;-20;0;0;0;0;2.542592222;0;25.95166778;3.45;9.09
02.01.2024 10:45;0;-16.96220333;0;-39.64622111;0;-20;0;0;0;0;0;-3.490396667;80.09882111;2.82;9.05
02.01.2024 11:00;0;-1.129576667;0;-110.9334;0;-20;0;0;0;0;2.910366667;0;129.15261;3.61;9.83
02.01.2024 11:15;0;-1.012242222;0;-160.34479;0;-20;0;0;0;0;0;-0.082216667;181.4392489;4.15;9.79
02.01.2024 11:30;1.032307778;0;0;-165.21805;0;-20;0;0;0;0;0;-0.225998889;184.4117411;4.15;9.76
02.01.2024 11:45;0.128995556;0;0;-84.36336333;0;-85;0;0;0;0;0;-0.511875556;169.7462433;3.86;9.74
02.01.2024 12:00;36.49224;0;70.05848111;0;0;-140;0;0;0;0;2.412656667;0;31.03662222;4.51;12.47
02.01.2024 12:15;27.18222222;0;115.3072122;0;0;-140;0;0;0;0;0;-2.622337778;0.132903333;4.44;12.19
02.01.2024 12:30;11.81422556;0;50.23201444;0;0;-100;0;0;0;0;1.923872222;0;36.02988778;4.81;10.63
02.01.2024 12:45;3.283556667;0;37.26553889;0;0;-100;0;0;0;0;0;-1.876932222;61.32783667;4.37;10.71
02.01.2024 13:00;64.79994889;0;50.88015333;0;0;-100;0;0;0;0;8.061777778;0;-23.74188;4.73;14.07
02.01.2024 13:15;56.93659444;0;57.86044889;0;0;-50;0;0;0;0;0;-5.84357;-58.95347333;5.06;13.47
02.01.2024 13:30;41.91514778;0;16.81150333;0;49;0;0;0;0;0;1.735237778;0;-109.4618889;5.06;12.69
02.01.2024 13:45;23.58547667;0;10.34888444;0;103;0;0;0;0;0;0;-3.054815556;-133.8795456;4.64;12.26
02.01.2024 14:00;21.31876778;0;45.40555222;0;103;0;0;0;0;0;5.29324;0;-175.01756;4.81;14.85
02.01.2024 14:15;17.17338778;0;51.98185556;0;103;0;0;0;0;0;0;-4.328597778;-167.8266456;4.75;13.88
02.01.2024 14:30;0.184465556;0;0;-37.46768333;200;0;0;0;0;0;2.227131111;0;-164.9439133;4.76;12.75
02.01.2024 14:45;0;-5.652545556;0;-44.93527667;200;0;0;0;0;0;0;-4.110788889;-145.3013889;3.84;12.8
02.01.2024 15:00;0;-15.29406889;0;-62.40830667;200;0;0;0;0;0;3.750274444;0;-126.0478989;3.75;12.81
02.01.2024 15:15;0.409331111;0;0;-36.08947;200;0;0;0;0;0;0;-0.411802222;-163.9080589;4.72;12.8
02.01.2024 15:30;22.90690556;0;0.861868889;0;150;0;0;0;0;0;3.266316667;0;-177.0350911;4.72;13.96
02.01.2024 15:45;7.599142222;0;10.93705667;0;150;0;0;0;0;0;0;-4.842393333;-163.6938056;4.34;14.71
02.01.2024 16:00;0;-28.24029111;0;-9.636547778;150;0;0;0;0;0;1.870977778;0;-113.9941389;3.2;12.76
02.01.2024 16:15;0;-5.746246667;0;-2.265937778;147;0;0;0;0;0;0;-1.82972;-137.1580956;4.9;13.1
02.01.2024 16:30;7.955038889;0;13.36257556;0;152;0;0;0;0;0;2.028522222;0;-175.3461367;5.1;13.28
02.01.2024 16:45;6.977811111;0;48.22492111;0;150;0;0;0;0;0;0;-1.474092222;-203.72864;5.14;13.29
02.01.2024 17:00;0;-36.68104556;0;-27.91526889;150;0;0;0;0;0;0;-1.188157778;-84.21552778;3.17;10.57
02.01.2024 17:15;0;-27.05022111;0;-23.50034778;150;0;0;0;0;0;0;-3.07479;-96.37464111;3.94;12.65
02.01.2024 17:30;0;-7.092562222;34.26589778;0;67;0;0;0;0;0;4.80306;0;-98.97639556;4.74;12.83
02.01.2024 17:45;11.37381333;0;47.28912;0;67;0;0;0;0;0;0;-0.409868889;-125.2530644;5.47;13.62
02.01.2024 18:00;0;-10.82803667;0;-26.70966111;147;0;0;0;0;0;0;-0.041205556;-109.4210967;4.08;11.75
02.01.2024 18:15;0;-18.43043333;0;-43.94847889;150;0;0;0;0;0;0;-3.59184;-84.02924778;3.64;12.66
02.01.2024 18:30;0;-48.91885444;0;-45.53555667;150;0;0;0;0;0;1.152607778;0;-56.69819667;3.27;10.19
02.01.2024 18:45;4.12285;0;0;-22.34195333;60;0;0;0;0;0;4.210613333;0;-45.99151;4.61;13.48
02.01.2024 19:00;15.29513333;0;72.90634222;0;50;0;0;0;0;0;0;-2.248813333;-135.9526622;4.03;13.95
02.01.2024 19:15;0;-1.791447778;49.22579778;0;50;0;0;0;0;0;0;-2.296576667;-95.13777333;3.82;12.97
02.01.2024 19:30;0;-30.22174333;0;-42.95902111;100;0;0;0;0;0;0;-7.553477778;-19.26575778;1.76;10.46
02.01.2024 19:45;0;-77.91695889;0;-55.33300111;100;0;0;0;0;0;3.933123333;0;29.31683667;-0.41;9.9
02.01.2024 20:00;5.505772222;0;0;-33.80829;100;0;0;0;0;0;6.03385;0;-77.73133222;2.58;14.21
02.01.2024 20:15;0;-28.83328;0;-32.00055778;100;0;0;0;0;0;0;-7.651044444;-31.51511778;0.61;10.79
02.01.2024 20:30;0;-36.39715111;0;-24.83564889;50;0;0;0;0;0;3.118191111;0;8.114608889;1.17;8.77
02.01.2024 20:45;0;-10.98890444;6.527306667;0;0;-40;0;0;0;0;2.766091111;0;41.69550667;2.16;12.71
02.01.2024 21:00;19.63068111;0;51.38606889;0;50;0;0;0;0;0;0.903883333;0;-121.9206333;1.64;12.43
02.01.2024 21:15;1.464562222;0;46.87052778;0;50;0;0;0;0;0;0;-4.028012222;-94.30707778;0.94;10.27
02.01.2024 21:30;0;-26.30560889;3.559165556;0;50;0;0;0;0;0;1.336031111;0;-28.58958778;0.84;12.65
02.01.2024 21:45;0;-59.12788333;0;-34.54784556;50;0;0;0;0;0;0;-6.11596;49.79168889;-4.87;7.7
02.01.2024 22:00;12.85671222;0;0;-2.928525556;50;0;0;0;0;0;8.732914444;0;-68.66110111;0.49;11.86
02.01.2024 22:15;0;-1.872548889;23.33325;0;50;0;0;0;0;0;0;-2.74384;-68.71686111;0.78;10.99
02.01.2024 22:30;0;-6.608217778;26.32499889;0;50;0;0;0;0;0;0.27014;0;-69.98692111;0.72;7.7
02.01.2024 22:45;0;-37.12593;0;-3.866993333;50;0;0;0;0;0;0;-2.048618889;-6.958457778;-1.75;7.7
02.01.2024 23:00;28.39018333;0;31.66546889;0;60;0;0;0;0;0;2.703738889;0;-122.7593911;-0.19;14.16
02.01.2024 23:15;0;-1.637253333;0;-12.73147778;60;0;0;0;0;0;0;-4.40817;-41.22309889;-0.55;9.98
02.01.2024 23:30;0;-62.73411556;0;-22.94423444;60;0;0;0;0;0;0;-6.922492222;32.60084222;-4.21;4.35
02.01.2024 23:45;0;-148.3164889;0;-8.84776;60;0;0;0;0;0;0;-6.239665556;103.4039144;-18.62;4.35
03.01.2024 00:00;0;-14.24749556;0;-60.91234444;55;0;0;0;0;0;18.56279778;0;1.597042222;-15.6;7.43
03.01.2024 00:15;0;-34.01529444;0;-62.16070222;57;0;0;0;0;0;0;-10.23539556;49.41139222;-2.21;7.43
03.01.2024 00:30;0;-11.28824222;0;-211.7728289;59;0;0;0;0;0;7.29601;0;156.7650611;-0.97;7.43
03.01.2024 00:45;0;-55.28874778;0;-165.3913222;60;0;0;0;0;0;0;-9.086142222;169.7662122;-4.23;7.43
03.01.2024 01:00;0;-46.18165889;0;-22.35276333;0;-30;0;0;0;0;6.616466667;0;91.91795556;-2.07;3.04
03.01.2024 01:15;0;-82.77113556;0;-8.393233333;0;-30;0;0;0;0;0;-6.538935556;127.7033044;-2.71;2.22
03.01.2024 01:30;0;-85.31112444;0;-42.17388111;0;-30;0;0;0;0;4.921924444;0;152.5630811;-3.32;2.22
03.01.2024 01:45;0;-20.11164667;0;-136.90676;0;-30;0;0;0;0;7.078257778;0;179.9401489;-2.02;3.04
03.01.2024 02:00;1.42079;0;0;-41.69202889;0;-68;0;0;0;0;0.444877778;0;107.8263611;-1.93;2.43
03.01.2024 02:15;0;-25.33477667;0;-50.49128556;0;-67;0;0;0;0;0;-5.166885556;147.9929478;-1.91;2.41
03.01.2024 02:30;0;-49.07608;0;-17.16839;0;-112;0;0;0;0;0;-3.532926667;181.7773967;-2.91;1.8
03.01.2024 02:45;0;-116.2993789;0;-4.733766667;0;-110;0;0;0;0;0;-2.484285556;233.5174311;-5.63;1.8
03.01.2024 03:00;0;-26.04219111;1.21295;0;0;-129;0;0;0;0;9.760454444;0;144.0687867;-3.26;2.42
03.01.2024 03:15;0;-31.55012889;0;-10.45985111;0;-116;0;0;0;0;0;-3.222241111;161.2322211;-3.75;1.8
03.01.2024 03:30;0;-66.36814;0;-15.20247333;0;-115;0;0;0;0;0;-3.760311111;200.3309244;-3.76;1.8
03.01.2024 03:45;0;-99.80847556;0;-6.471435556;0;-113;0;0;0;0;0.741866667;0;218.5380444;-4.29;1.8
03.01.2024 04:00;0;-71.45197222;0;-14.79473444;0;-114;0;0;0;0;1.514728889;0;198.7319778;-3.99;1.79
03.01.2024 04:15;0;-69.48554111;0;-12.59617556;0;-113;0;0;0;0;0.187687778;0;194.8940289;-4;1.79
03.01.2024 04:30;0;-59.89921556;0;-21.51849556;0;-114;0;0;0;0;0;-0.316834444;195.7345456;-3.99;2.65
03.01.2024 04:45;0;-95.04025556;0;-11.53568889;0;-117;0;0;0;0;0;-5.269822222;228.8457667;-3.99;1.79
03.01.2024 05:00;0;-100.7148078;0;-63.97454;0;-144;0;0;0;0;3.090098889;0;305.5992489;-6.09;4.42
03.01.2024 05:15;0;-93.01472222;0;-10.12466;0;-144;0;0;0;0;1.95988;0;245.1795022;-3.33;3.15
03.01.2024 05:30;0;-22.38471778;0;-5.296443333;0;-154;0;0;0;0;6.578211111;0;175.10295;-3.34;4.45
