Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short
01.11.2024 00:00;164.7998056;-0.449488889;51.72148;-0.471314444;0;0;0;0;0;0;27.58843778;-10.21075889;-232.9781611;-1.69;112.34
01.11.2024 00:15;134.1330144;0;69.39827667;0;0;0;0;0;0;0;9.452311111;-18.56280778;-194.4207944;7.56;92.44
01.11.2024 00:30;49.05747333;-0.890026667;70.85858333;0;0;0;0;0;0;0;7.556401111;-12.71540778;-113.8670233;1.87;41.5
01.11.2024 00:45;1.713588889;-3.229563333;54.59542889;-7.463462222;0;0;0;0;0;0;10.84284667;-8.948835556;-47.51000333;0.07;19.09
01.11.2024 01:00;110.7225;0;58.45064556;0;0;0;0;0;0;0;20.16739889;-17.29026667;-172.0502778;6.8;89.64
01.11.2024 01:15;25.55935556;-0.473087778;82.16535111;-0.218328889;0;0;0;0;0;0;7.408325556;-11.3531;-103.0885156;2.41;34.96
01.11.2024 01:30;22.20854222;-0.490854444;48.99789778;-0.561728889;0;0;0;0;0;0;9.070076667;-8.870744444;-70.35318889;1.9;26.16
01.11.2024 01:45;0.575482222;-5.983338889;17.72553889;-2.974602222;0;0;0;0;0;0;6.252722222;-6.423636667;-9.172165556;0.18;17.67
01.11.2024 02:00;44.88755222;-1.014675556;64.19246222;-0.025933333;0;0;0;0;0;0;14.79055556;-13.96345;-108.8665111;2.24;54.37
01.11.2024 02:15;0.936401111;-3.774116667;41.41602667;-0.547478889;0;0;0;0;0;0;6.378044444;-8.046326667;-36.36255;1.35;16.86
01.11.2024 02:30;11.65347333;-0.670963333;8.110343333;-13.12343;0;0;0;0;0;0;9.327535556;-8.227278889;-7.06968;2.1;23.67
01.11.2024 02:45;0.091414444;-23.17952222;0;-49.89027444;0;0;0;0;0;0;4.395076667;-8.504202222;77.08750778;-7.54;15.95
01.11.2024 03:00;21.19803889;-1.653503333;18.89076333;-5.764324444;0;0;0;0;0;0;10.77227222;-6.2063;-37.23694667;-3.1;29.47
01.11.2024 03:15;9.549423333;-0.125997778;4.44604;-7.3638;0;0;0;0;0;0;5.942435556;-6.328672222;-6.119428889;2.54;21.16
01.11.2024 03:30;0.897065556;-3.939996667;0.601428889;-33.10627444;0;0;0;0;0;0;5.465245556;-5.247951111;35.33048222;1.41;16.21
01.11.2024 03:45;1.12343;-2.976324444;0.901158889;-27.81872778;0;0;0;0;0;0;6.16317;-6.636812222;29.24410556;0.04;16.51
01.11.2024 04:00;1.271686667;-2.549227778;38.88074778;-0.741046667;0;0;0;0;0;0;6.634116667;-7.537678889;-35.95859778;0.22;16.53
01.11.2024 04:15;1.036917778;-3.615441111;49.30632556;-4.302733333;0;0;0;0;0;0;7.926124444;-6.930872222;-43.42032111;0.78;16.58
01.11.2024 04:30;20.21782111;-0.051264444;63.95978111;-0.412837778;0;0;0;0;0;0;12.06138556;-8.492797778;-87.28208778;2.48;37.6
01.11.2024 04:45;38.79610889;-0.853815556;67.09924444;-0.599284444;0;0;0;0;0;0;8.39681;-13.03248556;-99.80657778;0.56;33.76
01.11.2024 05:00;3.605121111;-2.200925556;3.675192222;-32.01936889;0;0;0;0;0;0;8.242486667;-6.949078889;25.64657333;-0.3;19.73
01.11.2024 05:15;21.44747111;-0.000948889;23.50940556;-2.223315556;0;0;0;0;0;0;8.557917778;-7.194255556;-44.09627444;1.77;28.9
01.11.2024 05:30;34.96772778;0;32.45734667;-0.34396;0;0;0;0;0;0;9.815033333;-8.842752222;-68.05339556;6.8;33.1
01.11.2024 05:45;38.48199111;0;91.38949889;0;0;0;0;0;0;0;9.283553333;-9.546977778;-129.6080656;6.8;38.34
01.11.2024 06:00;3.192003333;-4.187957778;8.771171111;-69.93664778;0;0;0;0;0;0;9.66933;-10.56073444;63.05283556;-0.07;22.84
01.11.2024 06:15;7.531727778;-0.58431;42.41801333;-2.415174444;0;0;0;0;0;0;8.69875;-8.379456667;-47.26955;1.67;23.79
01.11.2024 06:30;13.99006333;-0.626218889;109.3314533;0;0;0;0;0;0;0;12.14789222;-13.28587778;-121.5573122;2.75;28.58
01.11.2024 06:45;2.076126667;-2.414137778;190.2662556;0;0;0;0;0;0;0;9.311768889;-8.851716667;-190.3882967;2.26;21.62
01.11.2024 07:00;2.770313333;-6.585012222;30.21740444;-11.88556222;0;0;0;0;0;0;11.58796556;-12.47316778;-13.63194111;0.61;25.43
01.11.2024 07:15;1.968036667;-6.857494444;51.99338333;-3.337906667;0;0;0;0;0;0;12.15277333;-11.62514667;-44.29364556;-2.09;21.66
01.11.2024 07:30;2.341835556;-2.668325556;117.5754156;-0.015191111;0;0;0;0;0;0;11.13118333;-11.70654;-116.6583778;0.72;20.75
01.11.2024 07:45;1.990425556;-4.000097778;143.1965833;-0.115942222;0;0;0;0;0;0;11.71983556;-12.14870778;-140.6420967;0.16;20.09
01.11.2024 08:00;3.046323333;-2.325438889;140.6365589;-0.018542222;0;0;0;0;0;0;13.48388778;-12.88980889;-141.93298;-0.1;25.06
01.11.2024 08:15;1.959222222;-3.525784444;135.8154444;-0.312146667;0;0;0;0;0;0;11.10161444;-12.09853333;-132.9398167;-0.24;22.25
01.11.2024 08:30;0.774053333;-13.09434556;31.92056556;-0.992421111;75;0;0;0;0;0;13.93038;-14.09341444;-93.44481778;-8.83;20.61
01.11.2024 08:45;0.431718889;-20.29865556;18.57015333;-1.551953333;75;0;0;0;0;0;10.07839889;-15.06347222;-67.16619;-15.75;18.46
01.11.2024 09:00;29.15500333;-3.515894444;52.17322667;-4.720424444;58;0;0;0;0;0;20.09628889;-13.61057111;-137.5776289;-9.84;37.8
01.11.2024 09:15;2.553974444;-5.478244444;54.77133111;-2.292633333;58;0;0;0;0;0;10.17523556;-11.48326667;-106.2463967;-4.46;22.88
01.11.2024 09:30;0.852456667;-6.474725556;32.37658;-1.206356667;58;0;0;0;0;0;10.81542333;-10.21376111;-84.14961667;-1.15;17.59
01.11.2024 09:45;0.907114444;-23.61679;18.30076556;-15.45745556;58;0;0;0;0;0;11.76188333;-12.57460778;-37.32091;-14.3;17.4
01.11.2024 10:00;45.48095778;-0.201412222;66.77601778;-1.691626667;92;0;0;0;0;0;13.46896444;-12.10450222;-203.7283989;0.45;37.24
01.11.2024 10:15;15.01193;-2.377096667;107.3175744;0;51;0;0;0;0;0;13.05556778;-13.70524667;-170.3027289;-0.09;25.43
01.11.2024 10:30;3.366293333;-2.649601111;42.18309111;-1.238292222;55;0;0;0;0;0;10.39170222;-10.79238889;-96.26080444;-0.26;14.48
01.11.2024 10:45;1.545942222;-2.693278889;47.31207;-0.994102222;0;0;0;0;0;0;9.116746667;-9.863806667;-44.42357111;0;18.12
01.11.2024 11:00;31.46945111;0;57.18233333;-0.154353333;0;0;0;0;38;0;12.69664111;-10.73267889;-128.4613933;2.69;23.71
01.11.2024 11:15;4.064945556;-4.545748889;2.239755556;-73.46859;78;0;0;0;38;0;8.770893333;-11.71630333;-41.34495222;0.38;16.42
01.11.2024 11:30;0.79251;-11.58894556;0.108871111;-84.59646333;110;0;0;0;38;0;11.62566667;-10.91878111;-53.42285778;-2.62;16.42
01.11.2024 11:45;1.249441111;-21.66435333;0.254382222;-43.92736333;50;0;0;0;38;0;7.525787778;-14.17449444;-17.2634;-24.38;12.53
01.11.2024 12:00;3.1037;-11.63708556;2.934666667;-45.58137556;196;0;0;0;38;0;17.45791556;-9.538576667;-190.7392444;-21.92;13.1
01.11.2024 12:15;4.691567778;-12.69300778;15.29320444;-17.65499;15;0;0;0;38;0;8.05583;-13.00431;-37.68829444;-2.26;16.92
01.11.2024 12:30;3.746188889;-3.691;1.207897778;-52.25442444;0;-50;0;0;38;0;12.90421333;-9.032126667;59.11925111;-5.55;13.15
01.11.2024 12:45;3.419318889;-2.491988889;0.854728889;-67.39765111;0;-80;0;0;38;0;9.430343333;-11.08476111;109.27001;-0.74;17.25
01.11.2024 13:00;6.874183333;-2.729493333;1.944232222;-39.98264444;65;0;0;0;38;0;12.89441667;-9.893935556;-72.10675889;-2.25;16.39
01.11.2024 13:15;6.027288889;-1.674666667;4.031281111;-42.86466556;22;0;0;0;38;0;10.23380667;-11.41707889;-24.33596556;-0.07;13.87
01.11.2024 13:30;0.293237778;-14.77674444;5.040037778;-18.64723111;0;0;0;0;38;0;10.94806111;-10.93288333;-9.924477778;-3.51;19.17
01.11.2024 13:45;0.412596667;-11.55286667;7.882235556;-27.90921111;0;-15;0;0;38;0;10.98879111;-12.76179444;9.940248889;-8.19;11.47
01.11.2024 14:00;1.501994444;-9.444716667;0.006511111;-121.0645056;25;0;0;0;0;0;12.68742556;-11.75401333;103.0673044;-9.96;15.99
01.11.2024 14:15;1.480027778;-2.88113;0.004342222;-89.18456222;34;0;0;0;0;0;9.600432222;-9.530141111;56.51103111;-5.38;16.12
01.11.2024 14:30;5.354816667;-1.626787778;0.719351111;-63.56417889;30;0;0;0;0;0;11.10704556;-11.07989667;29.08965;-4.71;16.5
01.11.2024 14:45;3.423916667;-2.838806667;0.203213333;-60.67113111;38;0;0;0;0;0;11.47160111;-11.40433333;21.81554;-7.47;17.67
01.11.2024 15:00;11.16237667;-2.669798889;15.34710222;-9.625866667;0;-109;0;0;0;0;11.67941333;-8.137993333;91.24476667;-5.35;28.5
01.11.2024 15:15;14.49353667;-0.866281111;16.49351889;-7.497405556;0;-60;0;0;0;0;10.37270111;-12.43218778;39.43611778;-3.79;27.98
01.11.2024 15:30;22.50651889;-3.543156667;4.611676667;-15.52258556;0;0;0;0;0;0;13.75947889;-9.498148889;-12.31378333;-4.85;38.75
01.11.2024 15:45;22.90975444;-0.046794444;19.87222;-6.006175556;107;0;0;0;0;0;9.018536667;-14.09724111;-138.6503;-3.22;40.79
01.11.2024 16:00;0.455184444;-19.30256;21.48054333;-12.93181667;0;-50;0;0;0;0;15.01061889;-15.60599444;60.89402444;-12.97;24.67
01.11.2024 16:15;6.891278889;-4.61372;57.33458444;-2.012426667;13;0;0;0;0;0;16.12875667;-14.64218556;-72.08628778;-6.9;26.4
01.11.2024 16:30;35.22797778;-0.962041111;37.65348;-0.473355556;71;0;0;0;0;0;15.08627444;-13.35125778;-144.1810778;-2.18;49.68
01.11.2024 16:45;20.90711778;-0.487738889;9.130165556;-19.74012333;187;0;0;0;0;0;11.65690889;-13.19087222;-195.2754578;-1.25;37.49
01.11.2024 17:00;0.208061111;-33.08415556;5.664635556;-15.00784222;36;0;0;0;0;0;13.76570444;-15.32687778;7.780474444;-19.55;24.64
01.11.2024 17:15;3.20718;-2.385791111;40.44695444;-6.049577778;125;0;0;0;0;0;10.65515889;-10.49941778;-160.3745067;-2.51;25.03
01.11.2024 17:30;2.46595;-3.252892222;61.05729222;-2.502351111;168;0;0;0;0;0;11.14233111;-10.15327111;-226.7570589;-2.53;25.49
01.11.2024 17:45;13.89446333;-1.408823333;68.89004111;-1.48409;184;0;0;0;0;0;9.861151111;-10.38764889;-263.3650933;-2.61;29.87
01.11.2024 18:00;11.88206333;-0.432125556;56.45912444;-3.614177778;70;0;0;0;0;0;11.18492222;-10.75251;-134.7272967;0.33;28.36
01.11.2024 18:15;15.03727556;-0.503738889;54.22380111;-3.229707778;30;0;0;0;0;0;13.06609889;-11.93357444;-96.66015444;-0.17;28.5
01.11.2024 18:30;5.708807778;-2.60849;9.305985556;-18.57556778;104;0;0;0;0;0;11.75483;-13.26441444;-96.32115111;-1.55;25.54
01.11.2024 18:45;14.42653444;-1.99735;11.27572;-28.02118778;63;0;0;0;0;0;12.94193111;-12.42869889;-59.19694889;-3.16;29.69
01.11.2024 19:00;2.479653333;-9.414742222;1.841413333;-61.07430444;151;0;0;0;0;0;10.32795667;-16.46457;-78.69540667;-7.68;26.66
01.11.2024 19:15;3.474254444;-35.91513;5.273616667;-22.43224778;81;0;0;0;0;0;17.95761;-17.13864556;-32.21945778;-14.12;26.79
01.11.2024 19:30;0.514727778;-32.56847667;4.34948;-24.38501444;36;0;0;0;0;0;16.58855333;-15.88404778;15.38477778;-10.77;22.46
01.11.2024 19:45;0;-81.23522333;0.303822222;-10.66647778;0;0;0;0;0;0;13.79936667;-17.25341667;95.05192889;-32.99;12.79
01.11.2024 20:00;2.95951;-10.39144333;54.30417667;-2.442847778;76;0;0;0;0;0;17.73791667;-9.288185556;-128.8791267;-15.21;25.54
01.11.2024 20:15;0.959467778;-17.89035333;46.46916333;-1.495198889;30;0;0;0;0;0;10.34533;-13.11472;-55.27368889;-19.56;21.64
01.11.2024 20:30;4.714752222;-4.903696667;27.66318556;-5.8153;0;-33;0;0;0;0;10.27558889;-8.238638889;9.304108889;-5.11;24.7
01.11.2024 20:45;1.605625556;-8.906784444;55.08261111;-3.33721;0;-94;0;0;0;0;8.644221111;-12.77561889;53.68715556;-15.38;21.43
01.11.2024 21:00;1.757945556;-7.98597;17.60640444;-10.84731667;106;0;0;0;0;0;12.50867444;-9.255108889;-109.7846289;-9.08;23.1
01.11.2024 21:15;8.490793333;-5.377728889;34.21258222;-2.353254444;55;0;0;0;0;0;8.645335556;-9.385296667;-89.23243111;-10.35;25.54
01.11.2024 21:30;6.376284444;-3.561047778;38.70878444;-4.247315556;0;0;0;0;0;0;10.50210111;-8.537023333;-39.24178333;-2.14;23.35
01.11.2024 21:45;2.277565556;-3.353791111;68.94365889;-1.194706667;0;-84;0;0;0;0;7.724087778;-9.683968889;19.28715444;-1.02;19.11
01.11.2024 22:00;88.33795667;-0.683184444;84.36836556;-0.899333333;0;-61;0;0;0;0;20.50345667;-17.58766111;-113.0396;-8.86;92.33
01.11.2024 22:15;16.78969222;-1.583386667;56.47401556;-2.248686667;79;0;0;0;0;0;12.96711;-13.13992667;-148.2588178;3.61;38.14
01.11.2024 22:30;9.85067;-0.779748889;120.41816;0;46;0;0;0;0;0;10.21129;-10.66977111;-175.0306;2.82;24.29
01.11.2024 22:45;11.99340667;-16.38102111;69.46067778;-3.110433333;0;0;0;0;0;0;13.66374;-15.17309556;-60.45327444;-23.7;32.65
01.11.2024 23:00;177.7152522;-0.035535556;83.00122;0;0;0;0;0;0;0;27.11261;-16.57740778;-271.2161389;3.68;224.26
01.11.2024 23:15;158.5396233;-0.330128889;111.1733178;0;0;0;0;0;0;0;24.55484556;-32.15797667;-261.7796811;2.91;192.03
01.11.2024 23:30;75.53940667;-0.916475556;46.15901333;-1.229035556;0;0;0;0;0;0;15.47903667;-17.26910889;-117.7628367;2.12;59.32
01.11.2024 23:45;0;-76.78724;0.915572222;-53.07198444;206;0;0;0;0;0;3.368874444;-19.72223667;-60.70298556;-99.17;14.06
02.11.2024 00:00;0.069036667;-39.52528556;5.274801111;-11.64866;200;0;0;0;0;0;25.23621556;-7.848282222;-171.5578256;-25.59;22.44
02.11.2024 00:15;2.608907778;-1.575784444;65.28620222;-0.067462222;0;0;0;0;0;0;7.512723333;-7.135378889;-66.62920778;3.79;18.48
02.11.2024 00:30;0.759543333;-9.987363333;33.47955889;-1.221935556;0;0;0;0;0;0;7.205938889;-8.990842222;-21.2449;-2.79;17.12
02.11.2024 00:45;0.997848889;-13.21791222;19.75911;-2.435348889;0;0;0;0;0;0;9.59093;-9.702693333;-4.991934444;-3.74;17.48
02.11.2024 01:00;42.34373556;-1.336534444;44.31116111;-0.982375556;0;0;0;0;0;0;13.10793333;-11.67883889;-85.76508111;0.59;32.9
02.11.2024 01:15;3.728971111;-6.858994444;18.35342667;-6.605635556;0;0;0;0;0;0;6.646625556;-7.12835;-8.136043333;0.39;21.21
02.11.2024 01:30;0.544698889;-10.24439667;27.10150556;-2.073918889;0;0;0;0;0;0;8.107607778;-8.837623333;-14.59787333;-1.95;16.25
02.11.2024 01:45;0.034042222;-49.67678778;2.957911111;-4.792781111;0;0;0;0;0;0;12.80299556;-15.90194889;54.57656889;-17.31;15.95
02.11.2024 02:00;4.337821111;-3.224811111;66.98623444;-0.489862222;0;0;0;0;0;0;11.61457333;-5.024681111;-74.19927444;-6.34;19.67
02.11.2024 02:15;1.303154444;-5.935318889;26.23483222;-4.737154444;0;0;0;0;0;0;5.734583333;-8.650158889;-13.94993778;-0.34;17.59
02.11.2024 02:30;0.168182222;-26.59804222;6.230203333;-5.31866;0;0;0;0;0;0;9.114576667;-9.679403333;26.08314333;-7.56;17.11
02.11.2024 02:45;0;-29.87007;3.28857;-4.901962222;0;0;0;0;0;0;10.77525889;-9.09969;29.80789333;-11.03;10.33
02.11.2024 03:00;1.907547778;-1.599372222;48.97375889;-0.472461111;0;0;0;0;0;0;6.67264;-6.319453333;-49.16266;2.94;18.16
02.11.2024 03:15;0.609394444;-10.29919889;19.42628;-1.499491111;0;0;0;0;0;0;6.954785556;-8.749988889;-6.441781111;-11.78;16.39
02.11.2024 03:30;0;-31.14108556;0.169275556;-8.164725556;0;0;0;0;0;0;6.179156667;-7.427854444;40.38523333;-11.27;10.13
02.11.2024 03:45;0.016407778;-20.47823222;1.90164;-9.96343;0;0;0;0;0;0;10.11441444;-8.659132222;27.06833222;-9.38;15.95
02.11.2024 04:00;18.53392444;-1.870248889;4.170877778;-11.41415333;0;0;0;0;0;0;11.09214778;-8.24734;-12.26520778;-2.88;23.77
02.11.2024 04:15;16.13403889;-1.382385556;3.967142222;-10.08183111;0;0;0;0;0;0;8.548183333;-6.358272222;-10.82687556;2.13;22.9
02.11.2024 04:30;31.21745444;0;16.11953111;-0.107422222;0;0;0;0;0;0;7.062186667;-7.13706;-47.15469;7.55;24.52
02.11.2024 04:45;9.181454444;-1.449243333;5.362444444;-13.87078444;0;0;0;0;0;0;6.461876667;-9.797403333;4.111655556;1.29;21.75
02.11.2024 05:00;1.727426667;-3.273234444;0.736252222;-33.91295667;0;0;0;0;0;0;7.32775;-5.673238889;33.06800111;1.09;18.77
02.11.2024 05:15;4.876301111;-1.059697778;8.757624444;-9.669008889;0;0;0;0;0;0;5.858547778;-6.139615556;-2.624151111;2.23;19.19
02.11.2024 05:30;14.42939222;-1.658661111;14.38894111;-10.04663111;0;0;0;0;0;0;9.283033333;-6.48004;-19.91603444;1.05;22.68
02.11.2024 05:45;28.10167444;-0.150548889;15.1773;-0.975817778;0;0;0;0;0;0;9.599612222;-10.76197222;-40.99024778;1.98;25.2
02.11.2024 06:00;2.299917778;-10.93220556;1.13928;-21.06724444;0;0;0;0;0;0;9.066815556;-8.20177;27.69520667;-4.6;20.05
02.11.2024 06:15;3.52144;-0.942361111;4.087865556;-16.88139778;0;0;0;0;0;0;7.367881111;-7.43462;10.28119222;3.16;20.9
02.11.2024 06:30;20.51702333;-0.846352222;14.08647667;-6.404847778;0;0;0;0;0;0;11.38428444;-6.506105556;-32.23047889;3.35;27.73
02.11.2024 06:45;4.634728889;-2.523584444;75.52863333;-0.060168889;0;0;0;0;0;0;7.511922222;-13.26172222;-71.82980889;2.45;24.9
02.11.2024 07:00;1.066481111;-43.28028;9.905328889;-11.52886111;0;0;0;0;0;0;24.71300222;-24.98049444;44.10482333;-52.42;20.78
02.11.2024 07:15;0.686175556;-15.59976556;18.30947778;-8.199945556;0;0;0;0;0;0;7.992604444;-10.66593889;7.477392222;-3.32;20.74
02.11.2024 07:30;1.955402222;-4.065611111;50.15030222;-1.088886667;0;0;0;0;0;0;9.156051111;-7.591132222;-48.51612556;0.25;20.05
02.11.2024 07:45;1.181363333;-4.358162222;59.05680889;-0.907574444;0;0;0;0;0;0;9.243155556;-10.10465444;-54.11093667;0.82;20.66
02.11.2024 08:00;4.382727778;-1.43297;33.48852;-13.43785444;0;0;0;0;0;0;8.757341111;-8.072625556;-23.68513889;-0.49;24.08
02.11.2024 08:15;1.032028889;-7.173525556;52.48483556;-5.877585556;0;0;0;0;0;0;8.501773333;-11.23102222;-37.73650444;-3.23;23.18
02.11.2024 08:30;0.094944444;-20.37936778;4.768337778;-13.69616111;40;0;0;0;0;0;11.01318556;-8.652901111;-13.14803778;-3.55;21.29
02.11.2024 08:45;0.803892222;-14.67326111;19.78842889;-6.150756667;40;0;0;0;0;0;7.934847778;-10.43732222;-37.26582889;-4.32;21.99
02.11.2024 09:00;35.44339111;-4.093144444;46.92436667;-1.53396;40;0;0;0;0;0;16.64738;-12.42241333;-120.96562;-3.94;48.38
02.11.2024 09:15;1.96776;-5.373804444;65.19289667;-0.484635556;40;0;0;0;0;0;8.382984444;-11.00040556;-98.68479556;-3.98;25.06
02.11.2024 09:30;1.26953;-8.457843333;39.48270111;-1.528142222;40;0;0;0;0;0;10.80838778;-9.979351111;-71.59528222;-4.99;24.52
02.11.2024 09:45;2.010615556;-6.598984444;83.61140333;-1.789461111;40;0;0;0;0;0;9.783514444;-11.26001667;-115.7570711;-4.35;24.45
02.11.2024 10:00;92.00711778;-1.477724444;48.26116778;-0.481542222;36;0;0;0;0;0;21.82508;-9.518496667;-186.6156022;-6.52;62.32
02.11.2024 10:15;28.04715444;-6.251362222;89.54803;-4.497697778;36;0;0;0;0;0;9.054123333;-18.11659778;-133.78365;-2.46;39.31
02.11.2024 10:30;2.053207778;-2.057964444;48.89179222;-1.047928889;139;0;0;0;0;0;10.10037778;-10.10414556;-186.8353389;-0.84;20.49
02.11.2024 10:45;3.112101111;-2.137722222;95.20378556;-0.744193333;100;0;0;0;0;0;10.65591444;-11.13770333;-194.9521822;-1.56;20.64
02.11.2024 11:00;16.20089556;-2.178813333;60.37968667;-0.363971111;150;0;0;0;0;0;11.76271556;-10.93313333;-224.86738;-1.39;26.38
02.11.2024 11:15;3.396652222;-1.427257778;77.82355444;-0.106093333;150;0;0;0;0;0;10.29648333;-9.64844;-230.3348989;-0.6;21.38
02.11.2024 11:30;32.78890667;-0.297983333;87.45222222;-0.057688889;150;0;0;0;0;0;15.2531;-8.737806667;-276.40075;-1.06;28.16
02.11.2024 11:45;87.20065;0;50.60479222;0;150;0;0;0;0;0;14.00690222;-13.38487222;-288.4274722;7.48;44.43
02.11.2024 12:00;111.0054556;0;104.7246311;0;150;0;0;0;0;0;14.48024667;-17.30275556;-362.9075778;7.13;61.97
02.11.2024 12:15;96.74154778;0;53.28744556;-0.812713333;204;0;0;0;0;0;13.49118889;-15.36076111;-351.3467078;7.13;64.68
02.11.2024 12:30;74.41880889;0;33.64509889;-0.241966667;204;0;0;0;0;0;15.85205556;-11.51718556;-316.1568111;7.13;46.07
02.11.2024 12:45;53.85809333;-0.000677778;25.69775556;-3.399263333;249;0;0;0;0;0;7.920723333;-14.76727889;-318.3093522;-0.28;41.11
02.11.2024 13:00;20.78640667;-0.031873333;39.78243667;-2.042471111;300;0;0;0;0;0;13.69521222;-12.21352;-359.9761911;-0.28;25.79
02.11.2024 13:15;9.62252;-1.331647778;40.46576556;-2.470382222;300;0;0;0;0;0;9.356535556;-10.69444222;-344.9483489;-1.16;25.43
02.11.2024 13:30;73.07006444;0;49.05245222;0;284;0;0;0;0;0;13.24542;-8.617884444;-410.7500522;7.38;41.39
02.11.2024 13:45;59.1101;-0.467798889;36.81995222;-0.09602;284;0;0;0;0;0;10.86885111;-17.61772;-372.6173644;-1.98;51.17
02.11.2024 14:00;12.69436222;-10.75358333;36.19083;-9.361175556;340;0;0;0;0;0;17.76073667;-14.19782778;-372.3333422;-26.78;28.21
02.11.2024 14:15;24.85067111;-0.123021111;20.87934889;-1.943901111;340;0;0;0;0;0;10.12992889;-11.06038778;-382.7326389;-0.65;30.29
02.11.2024 14:30;29.23420444;-0.151232222;6.282953333;-9.672845556;340;0;0;0;0;0;12.52602889;-8.630647778;-369.5884611;-0.5;37.77
02.11.2024 14:45;44.61942222;0;16.70741778;-4.891221111;340;0;0;0;0;0;12.61336889;-16.21936778;-392.82962;8.22;41.47
02.11.2024 15:00;0.625267778;-44.49315111;1.344932222;-36.41761889;332;0;0;0;0;0;19.96690889;-19.98456333;-253.0417756;-26.25;25.96
02.11.2024 15:15;1.85342;-3.15008;0.354413333;-60.44182556;360;0;0;0;0;0;10.44133333;-10.34559667;-298.7116644;-0.82;25.22
02.11.2024 15:30;26.45737778;-0.163571111;1.043256667;-12.89932;312;0;0;0;0;0;15.70449;-9.106997778;-333.0352356;-0.35;49.88
02.11.2024 15:45;22.54678111;-0.536157778;1.163981111;-27.43194778;312;0;0;0;0;0;10.62256778;-17.81900333;-300.5462211;-0.49;44.75
02.11.2024 16:00;2.172972222;-26.52520444;0.075093333;-96.58072778;310;0;0;0;0;0;14.08663778;-13.70689;-189.5218811;-21.33;27.21
02.11.2024 16:15;1.553277778;-2.906616667;0.032142222;-96.27795222;310;0;0;0;0;0;10.51460444;-10.72269778;-212.1927578;-0.65;26.35
02.11.2024 16:30;3.134751111;-1.723208889;0.287395556;-59.40793333;310;0;0;0;0;0;9.610462222;-8.952084444;-252.9493822;-0.37;28.87
02.11.2024 16:45;18.94247;-0.02916;6.302737778;-9.544268889;255;0;0;0;0;0;11.54516111;-11.78788;-270.42906;0.36;45.25
02.11.2024 17:00;1.728378889;-89.80561667;0.49599;-37.91080444;250;0;0;0;0;0;19.81823889;-19.16205222;-125.1641344;-63.35;32.68
02.11.2024 17:15;2.658678889;-1.712502222;2.050154444;-63.79343111;250;0;0;0;0;0;9.696195556;-10.30461222;-188.5944833;0.95;29.47
02.11.2024 17:30;19.78217;-0.193678889;15.31694556;-11.62191333;191;0;0;0;0;0;14.16447333;-12.08766;-216.3603367;1.25;45.85
02.11.2024 17:45;16.47894889;-3.682585556;28.69394667;-12.74351667;191;0;0;0;0;0;8.106001111;-12.44331556;-215.4094789;-2.21;44.9
02.11.2024 18:00;0;-38.48918222;0.045573333;-69.20411444;190;0;0;0;0;0;9.625113333;-11.52641556;-80.45097444;-18.8;27.3
02.11.2024 18:15;0;-58.29616222;0;-83.19717889;190;0;0;0;0;0;10.87673889;-13.16432111;-46.21907667;-26.99;27.27
02.11.2024 18:30;0;-88.17044444;0;-45.47934556;140;0;0;0;0;0;13.04115778;-13.90381111;-5.487556667;-33.08;26.07
02.11.2024 18:45;0;-119.6043667;0;-48.86081333;140;0;0;0;0;0;19.33295111;-16.92247444;26.05470333;-65.35;26.07
02.11.2024 19:00;1.628553333;-23.93838889;1.564396667;-67.75482778;90;0;0;0;0;0;14.75425;-9.782705556;-6.471277778;-6.19;31.03
02.11.2024 19:15;2.672248889;-13.65179556;12.41396778;-19.10265667;0;0;0;0;0;0;10.15840556;-12.41238667;19.92221667;-4.94;28.42
02.11.2024 19:30;0;-55.24942556;1.174048889;-19.24222;0;0;0;0;0;0;10.52734333;-15.48232222;78.27257556;-32.73;15.22
02.11.2024 19:45;0;-69.75111222;0.415586667;-25.47782667;0;0;0;0;0;0;20.75006333;-14.31045222;88.37374111;-44.74;15.22
02.11.2024 20:00;55.51377222;-0.599095556;80.6549;-2.53748;0;-36;0;0;0;0;19.59447444;-17.21351333;-99.41305778;3.01;65.28
02.11.2024 20:15;12.52684333;-2.069498889;63.41624667;-0.163887778;0;-36;0;0;0;0;8.817506667;-9.688297778;-36.83891222;3.55;36.32
02.11.2024 20:30;0.776901111;-19.61846444;19.49732778;-1.103558889;0;0;0;0;0;0;9.261611111;-15.43644889;6.622632222;-18.9;22.39
02.11.2024 20:45;0.132782222;-33.78348556;4.852426667;-19.28581667;0;0;0;0;0;0;14.37362333;-11.31454889;45.02501889;-20.34;21.56
02.11.2024 21:00;12.24515222;-2.467984444;55.81475222;-4.141902222;0;0;0;0;0;0;13.67729333;-9.389375556;-65.73793556;-2.83;34.73
