Ausschreibung,Preis
PRL_22_02_03_4,16.3
PRL_22_02_03_5,13.46
PRL_22_02_03_6,13.9
PRL_22_02_04_1,21.41
PRL_22_02_04_2,30.8
PRL_22_02_04_3,13.04
PRL_22_02_04_4,24.89
PRL_22_02_04_5,15.0
PRL_22_02_04_6,21.64
PRL_22_02_05_1,28.55
PRL_22_02_05_2,40.61
PRL_22_02_05_3,27.5
PRL_22_02_05_4,34.51
PRL_22_02_05_5,14.34
PRL_22_02_05_6,26.0
PRL_22_02_06_1,41.57
PRL_22_02_06_2,35.71
PRL_22_02_06_3,51.22
PRL_22_02_06_4,57.47
PRL_22_02_06_5,32.26
PRL_22_02_06_6,30.96
PRL_22_02_07_1,35.95
PRL_22_02_07_2,33.8
PRL_22_02_07_3,20.3
PRL_22_02_07_4,25.67
PRL_22_02_07_5,20.0
PRL_22_02_07_6,6.75
PRL_22_02_08_1,36.11
PRL_22_02_08_2,46.66
PRL_22_02_08_3,21.25
PRL_22_02_08_4,33.78
PRL_22_02_08_5,16.46
PRL_22_02_08_6,20.83
PRL_22_02_09_1,20.0
PRL_22_02_09_2,24.9
PRL_22_02_09_3,10.0
PRL_22_02_09_4,25.53
PRL_22_02_09_5,13.52
PRL_22_02_09_6,6.0
PRL_22_02_10_1,25.0
PRL_22_02_10_2,29.79
PRL_22_02_10_3,8.0
PRL_22_02_10_4,13.8
PRL_22_02_10_5,13.33
PRL_22_02_10_6,5.0
PRL_22_02_11_1,9.81
PRL_22_02_11_2,21.51
PRL_22_02_11_3,5.31
PRL_22_02_11_4,14.1
PRL_22_02_11_5,10.0
PRL_22_02_11_6,3.82
PRL_22_02_12_1,10.15
PRL_22_02_12_2,18.62
PRL_22_02_12_3,6.57
PRL_22_02_12_4,13.8
PRL_22_02_12_5,10.23
PRL_22_02_12_6,5.0
PRL_22_02_13_1,15.88
PRL_22_02_13_2,25.32
PRL_22_02_13_3,47.03
PRL_22_02_13_4,19.14
PRL_22_02_13_5,10.44
PRL_22_02_13_6,17.62
PRL_22_02_14_1,31.21
PRL_22_02_14_2,34.01
PRL_22_02_14_3,13.9
PRL_22_02_14_4,20.63
PRL_22_02_14_5,11.07
PRL_22_02_14_6,5.97
PRL_22_02_15_1,11.85
PRL_22_02_15_2,14.26
PRL_22_02_15_3,13.42
PRL_22_02_15_4,16.6
PRL_22_02_15_5,13.42
PRL_22_02_15_6,6.25
PRL_22_02_16_1,22.15
PRL_22_02_16_2,25.0
PRL_22_02_16_3,13.8
PRL_22_02_16_4,24.03
PRL_22_02_16_5,13.0
PRL_22_02_16_6,6.6
PRL_22_02_17_1,44.54
PRL_22_02_17_2,34.24
PRL_22_02_17_3,21.52
PRL_22_02_17_4,37.56
PRL_22_02_17_5,20.59
PRL_22_02_17_6,23.62
PRL_22_02_18_1,27.5
PRL_22_02_18_2,26.28
PRL_22_02_18_3,23.98
PRL_22_02_18_4,31.72
PRL_22_02_18_5,22.16
PRL_22_02_18_6,21.83
PRL_22_02_19_1,28.44
PRL_22_02_19_2,36.18
PRL_22_02_19_3,37.52
PRL_22_02_19_4,40.87
PRL_22_02_19_5,20.08
PRL_22_02_19_6,27.52
PRL_22_02_20_1,25.0
PRL_22_02_20_2,32.93
PRL_22_02_20_3,36.21
PRL_22_02_20_4,19.19
PRL_22_02_20_5,23.1
PRL_22_02_20_6,36.48
PRL_22_02_21_1,20.0
PRL_22_02_21_2,26.64
PRL_22_02_21_3,15.31
PRL_22_02_21_4,25.0
PRL_22_02_21_5,22.03
PRL_22_02_21_6,14.0
PRL_22_02_22_1,20.4
PRL_22_02_22_2,36.17
PRL_22_02_22_3,37.47
PRL_22_02_22_4,40.08
PRL_22_02_22_5,22.98
PRL_22_02_22_6,28.45
PRL_22_02_23_1,24.17
PRL_22_02_23_2,24.62
PRL_22_02_23_3,23.44
PRL_22_02_23_4,27.32
PRL_22_02_23_5,20.03
PRL_22_02_23_6,19.32
PRL_22_02_24_1,14.0
PRL_22_02_24_2,21.25
PRL_22_02_24_3,12.58
PRL_22_02_24_4,23.68
PRL_22_02_24_5,20.0
PRL_22_02_24_6,12.91
PRL_22_02_25_1,16.2
PRL_22_02_25_2,16.32
PRL_22_02_25_3,16.22
PRL_22_02_25_4,20.26
PRL_22_02_25_5,15.39
PRL_22_02_25_6,13.25
PRL_22_02_26_1,12.18
PRL_22_02_26_2,28.69
PRL_22_02_26_3,10.49
PRL_22_02_26_4,8.55
PRL_22_02_26_5,7.0
PRL_22_02_26_6,7.0
PRL_22_02_27_1,5.0
PRL_22_02_27_2,8.75
PRL_22_02_27_3,7.0
PRL_22_02_27_4,5.5
PRL_22_02_27_5,3.75
PRL_22_02_27_6,5.0
PRL_22_02_28_1,15.0
PRL_22_02_28_2,17.5
PRL_22_02_28_3,20.38
PRL_22_02_28_4,15.17
PRL_22_02_28_5,14.96
PRL_22_02_28_6,10.62
PRL_22_03_01_1,38.0
PRL_22_03_01_2,36.0
PRL_22_03_01_3,10.9
PRL_22_03_01_4,23.78
PRL_22_03_01_5,5.0
PRL_22_03_01_6,5.97
PRL_22_03_02_1,13.2
PRL_22_03_02_2,26.72
PRL_22_03_02_3,13.82
PRL_22_03_02_4,16.88
PRL_22_03_02_5,8.91
PRL_22_03_02_6,6.2
PRL_22_03_03_1,15.67
PRL_22_03_03_2,26.96
PRL_22_03_03_3,11.25
PRL_22_03_03_4,25.53
PRL_22_03_03_5,13.58
PRL_22_03_03_6,5.24
PRL_22_03_04_1,9.17
PRL_22_03_04_2,25.86
PRL_22_03_04_3,24.93
PRL_22_03_04_4,22.78
PRL_22_03_04_5,9.17
PRL_22_03_04_6,11.2
PRL_22_03_05_1,74.25
PRL_22_03_05_2,64.5
PRL_22_03_05_3,20.0
PRL_22_03_05_4,31.25
PRL_22_03_05_5,14.69
PRL_22_03_05_6,14.69
PRL_22_03_06_1,23.25
PRL_22_03_06_2,29.72
PRL_22_03_06_3,43.88
PRL_22_03_06_4,13.75
PRL_22_03_06_5,19.48
PRL_22_03_06_6,16.15
PRL_22_03_07_1,39.58
PRL_22_03_07_2,49.04
PRL_22_03_07_3,44.63
PRL_22_03_07_4,61.64
PRL_22_03_07_5,18.75
PRL_22_03_07_6,8.75
PRL_22_03_08_1,21.51
PRL_22_03_08_2,36.5
PRL_22_03_08_3,38.5
PRL_22_03_08_4,32.0
PRL_22_03_08_5,26.7
PRL_22_03_08_6,13.9
PRL_22_03_09_1,30.09
PRL_22_03_09_2,50.76
PRL_22_03_09_3,98.95
PRL_22_03_09_4,47.7
PRL_22_03_09_5,108.99
PRL_22_03_09_6,74.75
PRL_22_03_10_1,41.85
PRL_22_03_10_2,46.37
PRL_22_03_10_3,31.5
PRL_22_03_10_4,37.75
PRL_22_03_10_5,29.66
PRL_22_03_10_6,34.22
PRL_22_03_11_1,12.5
PRL_22_03_11_2,46.14
PRL_22_03_11_3,32.93
PRL_22_03_11_4,84.4
PRL_22_03_11_5,44.56
PRL_22_03_11_6,24.78
PRL_22_03_12_1,36.49
PRL_22_03_12_2,69.53
PRL_22_03_12_3,75.25
PRL_22_03_12_4,47.76
PRL_22_03_12_5,53.19
PRL_22_03_12_6,26.99
PRL_22_03_13_1,19.88
PRL_22_03_13_2,66.7
PRL_22_03_13_3,77.0
PRL_22_03_13_4,48.05
PRL_22_03_13_5,28.0
PRL_22_03_13_6,23.92
PRL_22_03_14_1,29.62
PRL_22_03_14_2,33.42
PRL_22_03_14_3,17.42
PRL_22_03_14_4,29.16
PRL_22_03_14_5,23.1
PRL_22_03_14_6,9.0
PRL_22_03_15_1,23.49
PRL_22_03_15_2,32.76
PRL_22_03_15_3,19.99
PRL_22_03_15_4,21.42
PRL_22_03_15_5,13.9
PRL_22_03_15_6,17.0
PRL_22_03_16_1,25.0
PRL_22_03_16_2,30.47
PRL_22_03_16_3,19.18
PRL_22_03_16_4,16.92
PRL_22_03_16_5,20.75
PRL_22_03_16_6,11.25
PRL_22_03_17_1,20.75
PRL_22_03_17_2,25.0
PRL_22_03_17_3,20.33
PRL_22_03_17_4,26.94
PRL_22_03_17_5,24.41
PRL_22_03_17_6,16.12
PRL_22_03_18_1,31.87
PRL_22_03_18_2,37.63
PRL_22_03_18_3,26.32
PRL_22_03_18_4,25.07
PRL_22_03_18_5,24.85
PRL_22_03_18_6,7.52
PRL_22_03_19_1,10.0
PRL_22_03_19_2,35.76
PRL_22_03_19_3,22.2
PRL_22_03_19_4,22.82
PRL_22_03_19_5,14.13
PRL_22_03_19_6,25.27
PRL_22_03_20_1,19.07
PRL_22_03_20_2,32.56
PRL_22_03_20_3,47.48
PRL_22_03_20_4,46.47
PRL_22_03_20_5,27.92
PRL_22_03_20_6,21.0
PRL_22_03_21_1,24.0
PRL_22_03_21_2,34.18
PRL_22_03_21_3,28.23
PRL_22_03_21_4,23.88
PRL_22_03_21_5,24.08
PRL_22_03_21_6,16.75
PRL_22_03_22_1,14.12
PRL_22_03_22_2,25.0
PRL_22_03_22_3,28.24
PRL_22_03_22_4,31.4
PRL_22_03_22_5,19.0
PRL_22_03_22_6,15.5
PRL_22_03_23_1,9.0
PRL_22_03_23_2,29.48
PRL_22_03_23_3,19.39
PRL_22_03_23_4,16.27
PRL_22_03_23_5,17.25
PRL_22_03_23_6,17.11
PRL_22_03_24_1,14.25
PRL_22_03_24_2,32.48
PRL_22_03_24_3,27.91
PRL_22_03_24_4,26.8
PRL_22_03_24_5,14.75
PRL_22_03_24_6,21.24
PRL_22_03_25_1,25.48
PRL_22_03_25_2,34.01
PRL_22_03_25_3,32.05
PRL_22_03_25_4,21.02
PRL_22_03_25_5,20.45
PRL_22_03_25_6,13.9
PRL_22_03_26_1,19.72
PRL_22_03_26_2,42.08
PRL_22_03_26_3,36.59
PRL_22_03_26_4,16.25
PRL_22_03_26_5,18.16
PRL_22_03_26_6,19.57
PRL_22_03_27_1,19.0
PRL_22_03_27_2,37.91
PRL_22_03_27_3,22.35
PRL_22_03_27_4,17.5
PRL_22_03_27_5,14.73
PRL_22_03_27_6,21.35
PRL_22_03_28_1,19.75
PRL_22_03_28_2,36.17
PRL_22_03_28_3,26.18
PRL_22_03_28_4,43.48
PRL_22_03_28_5,27.17
PRL_22_03_28_6,15.75
PRL_22_03_29_1,15.0
PRL_22_03_29_2,31.77
PRL_22_03_29_3,14.0
PRL_22_03_29_4,39.9
PRL_22_03_29_5,25.05
PRL_22_03_29_6,14.84
PRL_22_03_30_1,35.0
PRL_22_03_30_2,34.98
PRL_22_03_30_3,16.9
PRL_22_03_30_4,38.17
PRL_22_03_30_5,25.32
PRL_22_03_30_6,15.44
PRL_22_03_31_1,20.03
PRL_22_03_31_2,35.8
PRL_22_03_31_3,13.9
PRL_22_03_31_4,23.77
PRL_22_03_31_5,16.5
PRL_22_03_31_6,13.48
PRL_22_04_01_1,13.75
PRL_22_04_01_2,21.57
PRL_22_04_01_3,9.8
PRL_22_04_01_4,15.0
PRL_22_04_01_5,11.75
PRL_22_04_01_6,7.25
PRL_22_04_02_1,7.5
PRL_22_04_02_2,13.8
PRL_22_04_02_3,10.0
PRL_22_04_02_4,13.0
PRL_22_04_02_5,10.93
PRL_22_04_02_6,4.5
PRL_22_04_03_1,14.93
PRL_22_04_03_2,13.8
PRL_22_04_03_3,17.9
PRL_22_04_03_4,31.23
PRL_22_04_03_5,13.9
PRL_22_04_03_6,4.78
PRL_22_04_04_1,7.5
PRL_22_04_04_2,13.9
PRL_22_04_04_3,16.74
PRL_22_04_04_4,18.75
PRL_22_04_04_5,14.75
PRL_22_04_04_6,9.22
PRL_22_04_05_1,23.81
PRL_22_04_05_2,31.42
PRL_22_04_05_3,13.31
PRL_22_04_05_4,20.0
PRL_22_04_05_5,18.75
PRL_22_04_05_6,8.5
PRL_22_04_06_1,29.98
PRL_22_04_06_2,25.92
PRL_22_04_06_3,10.15
PRL_22_04_06_4,45.55
PRL_22_04_06_5,29.85
PRL_22_04_06_6,19.15
PRL_22_04_07_1,29.5
PRL_22_04_07_2,26.21
PRL_22_04_07_3,13.79
PRL_22_04_07_4,44.01
PRL_22_04_07_5,25.96
PRL_22_04_07_6,20.34
PRL_22_04_08_1,60.0
PRL_22_04_08_2,48.78
PRL_22_04_08_3,12.25
PRL_22_04_08_4,34.77
PRL_22_04_08_5,31.26
PRL_22_04_08_6,23.5
PRL_22_04_09_1,19.97
PRL_22_04_09_2,25.0
PRL_22_04_09_3,28.04
PRL_22_04_09_4,59.34
PRL_22_04_09_5,42.55
PRL_22_04_09_6,13.8
PRL_22_04_10_1,44.2
PRL_22_04_10_2,55.86
PRL_22_04_10_3,47.51
PRL_22_04_10_4,84.59
PRL_22_04_10_5,40.56
PRL_22_04_10_6,23.38
PRL_22_04_11_1,14.99
PRL_22_04_11_2,18.5
PRL_22_04_11_3,23.16
PRL_22_04_11_4,33.08
PRL_22_04_11_5,30.04
PRL_22_04_11_6,13.6
PRL_22_04_12_1,15.87
PRL_22_04_12_2,32.1
PRL_22_04_12_3,11.7
PRL_22_04_12_4,32.22
PRL_22_04_12_5,25.49
PRL_22_04_12_6,13.8
PRL_22_04_13_1,15.2
PRL_22_04_13_2,17.7
PRL_22_04_13_3,20.3
PRL_22_04_13_4,30.95
PRL_22_04_13_5,24.2
PRL_22_04_13_6,12.44
PRL_22_04_14_1,10.5
PRL_22_04_14_2,27.56
PRL_22_04_14_3,17.25
PRL_22_04_14_4,29.14
PRL_22_04_14_5,21.5
PRL_22_04_14_6,12.01
PRL_22_04_15_1,13.9
PRL_22_04_15_2,29.98
PRL_22_04_15_3,31.04
PRL_22_04_15_4,72.94
PRL_22_04_15_5,37.82
PRL_22_04_15_6,11.41
PRL_22_04_16_1,12.0
PRL_22_04_16_2,23.0
PRL_22_04_16_3,24.0
PRL_22_04_16_4,37.78
PRL_22_04_16_5,24.75
PRL_22_04_16_6,12.25
PRL_22_04_17_1,6.75
PRL_22_04_17_2,17.75
PRL_22_04_17_3,31.17
PRL_22_04_17_4,35.75
PRL_22_04_17_5,21.25
PRL_22_04_17_6,12.6
PRL_22_04_18_1,21.1
PRL_22_04_18_2,17.5
PRL_22_04_18_3,20.5
PRL_22_04_18_4,43.05
PRL_22_04_18_5,40.0
PRL_22_04_18_6,20.0
PRL_22_04_19_1,16.0
PRL_22_04_19_2,27.75
PRL_22_04_19_3,23.5
PRL_22_04_19_4,42.2
PRL_22_04_19_5,27.75
PRL_22_04_19_6,13.5
PRL_22_04_20_1,14.25
PRL_22_04_20_2,26.25
PRL_22_04_20_3,18.95
PRL_22_04_20_4,36.25
PRL_22_04_20_5,26.33
PRL_22_04_20_6,13.25
PRL_22_04_21_1,15.6
PRL_22_04_21_2,21.72
PRL_22_04_21_3,18.88
PRL_22_04_21_4,48.81
PRL_22_04_21_5,28.61
PRL_22_04_21_6,10.55
PRL_22_04_22_1,21.0
PRL_22_04_22_2,18.5
PRL_22_04_22_3,16.11
PRL_22_04_22_4,38.75
PRL_22_04_22_5,22.5
PRL_22_04_22_6,11.25
PRL_22_04_23_1,18.5
PRL_22_04_23_2,18.0
PRL_22_04_23_3,49.68
PRL_22_04_23_4,55.86
PRL_22_04_23_5,21.5
PRL_22_04_23_6,12.46
PRL_22_04_24_1,12.5
PRL_22_04_24_2,16.28
PRL_22_04_24_3,25.0
PRL_22_04_24_4,47.22
PRL_22_04_24_5,17.87
PRL_22_04_24_6,12.3
PRL_22_04_25_1,12.5
PRL_22_04_25_2,14.0
PRL_22_04_25_3,18.6
PRL_22_04_25_4,37.86
PRL_22_04_25_5,21.8
PRL_22_04_25_6,11.25
PRL_22_04_26_1,10.8
PRL_22_04_26_2,18.53
PRL_22_04_26_3,11.75
PRL_22_04_26_4,28.31
PRL_22_04_26_5,21.55
PRL_22_04_26_6,10.0
PRL_22_04_27_1,32.22
PRL_22_04_27_2,27.25
PRL_22_04_27_3,22.0
PRL_22_04_27_4,36.72
PRL_22_04_27_5,26.28
PRL_22_04_27_6,17.5
PRL_22_04_28_1,21.75
PRL_22_04_28_2,23.5
PRL_22_04_28_3,23.07
PRL_22_04_28_4,29.96
PRL_22_04_28_5,24.05
PRL_22_04_28_6,15.25
PRL_22_04_29_1,12.5
PRL_22_04_29_2,17.75
PRL_22_04_29_3,21.02
PRL_22_04_29_4,33.12
PRL_22_04_29_5,18.75
PRL_22_04_29_6,10.64
PRL_22_04_30_1,10.0
PRL_22_04_30_2,22.68
PRL_22_04_30_3,19.25
PRL_22_04_30_4,16.02
PRL_22_04_30_5,13.8
PRL_22_04_30_6,10.27
PRL_22_05_01_1,10.26
PRL_22_05_01_2,32.35
PRL_22_05_01_3,30.06
PRL_22_05_01_4,33.47
PRL_22_05_01_5,24.15
PRL_22_05_01_6,11.25
PRL_22_05_02_1,13.9
PRL_22_05_02_2,22.91
PRL_22_05_02_3,19.72
PRL_22_05_02_4,35.94
PRL_22_05_02_5,22.08
PRL_22_05_02_6,10.24
PRL_22_05_03_1,29.23
PRL_22_05_03_2,23.41
PRL_22_05_03_3,17.93
PRL_22_05_03_4,29.49
PRL_22_05_03_5,21.75
PRL_22_05_03_6,11.05
PRL_22_05_04_1,38.27
PRL_22_05_04_2,25.0
PRL_22_05_04_3,21.37
PRL_22_05_04_4,36.3
PRL_22_05_04_5,21.89
PRL_22_05_04_6,12.2
PRL_22_05_05_1,37.0
PRL_22_05_05_2,29.91
PRL_22_05_05_3,16.75
PRL_22_05_05_4,32.94
PRL_22_05_05_5,23.78
PRL_22_05_05_6,8.41
PRL_22_05_06_1,34.54
PRL_22_05_06_2,25.86
PRL_22_05_06_3,22.25
PRL_22_05_06_4,33.58
PRL_22_05_06_5,23.0
PRL_22_05_06_6,8.75
PRL_22_05_07_1,17.0
PRL_22_05_07_2,27.5
PRL_22_05_07_3,33.1
PRL_22_05_07_4,20.85
PRL_22_05_07_5,25.0
PRL_22_05_07_6,13.9
PRL_22_05_08_1,11.25
PRL_22_05_08_2,11.58
PRL_22_05_08_3,25.0
PRL_22_05_08_4,19.41
PRL_22_05_08_5,20.26
PRL_22_05_08_6,11.75
PRL_22_05_09_1,21.0
PRL_22_05_09_2,27.75
PRL_22_05_09_3,25.0
PRL_22_05_09_4,36.67
PRL_22_05_09_5,30.34
PRL_22_05_09_6,13.0
PRL_22_05_10_1,18.05
PRL_22_05_10_2,20.16
PRL_22_05_10_3,16.25
PRL_22_05_10_4,44.0
PRL_22_05_10_5,27.25
PRL_22_05_10_6,15.45
PRL_22_05_11_1,16.18
PRL_22_05_11_2,23.32
PRL_22_05_11_3,23.2
PRL_22_05_11_4,58.44
PRL_22_05_11_5,32.59
PRL_22_05_11_6,12.88
PRL_22_05_12_1,18.3
PRL_22_05_12_2,27.66
PRL_22_05_12_3,28.36
PRL_22_05_12_4,49.8
PRL_22_05_12_5,25.84
PRL_22_05_12_6,11.1
PRL_22_05_13_1,26.92
PRL_22_05_13_2,21.9
PRL_22_05_13_3,22.8
PRL_22_05_13_4,38.0
PRL_22_05_13_5,25.0
PRL_22_05_13_6,7.5
PRL_22_05_14_1,14.28
PRL_22_05_14_2,18.0
PRL_22_05_14_3,18.5
PRL_22_05_14_4,36.56
PRL_22_05_14_5,18.5
PRL_22_05_14_6,6.72
PRL_22_05_15_1,9.0
PRL_22_05_15_2,13.11
PRL_22_05_15_3,12.5
PRL_22_05_15_4,22.77
PRL_22_05_15_5,13.8
PRL_22_05_15_6,10.18
PRL_22_05_16_1,8.0
PRL_22_05_16_2,14.5
PRL_22_05_16_3,17.5
PRL_22_05_16_4,28.38
PRL_22_05_16_5,17.0
PRL_22_05_16_6,7.0
PRL_22_05_17_1,8.75
PRL_22_05_17_2,13.8
PRL_22_05_17_3,12.5
PRL_22_05_17_4,16.94
PRL_22_05_17_5,14.0
PRL_22_05_17_6,7.15
PRL_22_05_18_1,8.25
PRL_22_05_18_2,13.5
PRL_22_05_18_3,14.0
PRL_22_05_18_4,25.0
PRL_22_05_18_5,21.8
PRL_22_05_18_6,13.9
PRL_22_05_19_1,7.5
PRL_22_05_19_2,13.0
PRL_22_05_19_3,13.45
PRL_22_05_19_4,15.5
PRL_22_05_19_5,24.5
PRL_22_05_19_6,13.72
PRL_22_05_20_1,7.0
PRL_22_05_20_2,13.9
PRL_22_05_20_3,11.25
PRL_22_05_20_4,13.6
PRL_22_05_20_5,18.0
PRL_22_05_20_6,9.8
PRL_22_05_21_1,6.0
PRL_22_05_21_2,17.5
PRL_22_05_21_3,36.32
PRL_22_05_21_4,39.38
PRL_22_05_21_5,25.96
PRL_22_05_21_6,9.5
PRL_22_05_22_1,7.51
PRL_22_05_22_2,11.5
PRL_22_05_22_3,11.42
PRL_22_05_22_4,11.25
PRL_22_05_22_5,13.9
PRL_22_05_22_6,9.79
PRL_22_05_23_1,6.0
PRL_22_05_23_2,13.25
PRL_22_05_23_3,10.0
PRL_22_05_23_4,12.75
PRL_22_05_23_5,17.0
PRL_22_05_23_6,11.66
PRL_22_05_24_1,8.3
PRL_22_05_24_2,12.25
PRL_22_05_24_3,12.0
PRL_22_05_24_4,53.9
PRL_22_05_24_5,28.95
PRL_22_05_24_6,9.64
PRL_22_05_25_1,7.95
PRL_22_05_25_2,13.8
PRL_22_05_25_3,17.03
PRL_22_05_25_4,37.35
PRL_22_05_25_5,25.68
PRL_22_05_25_6,11.34
PRL_22_05_26_1,18.28
PRL_22_05_26_2,19.29
PRL_22_05_26_3,22.25
