Ausschreibung,Preis
PRL_32_01_11_5,9.95
PRL_32_01_11_6,4.9
PRL_32_01_12_1,4.83
PRL_32_01_12_2,5.99
PRL_32_01_12_3,7.15
PRL_32_01_12_4,4.66
PRL_32_01_12_5,9.79
PRL_32_01_12_6,4.62
PRL_32_01_13_1,7.54
PRL_32_01_13_2,7.95
PRL_32_01_13_3,6.37
PRL_32_01_13_4,7.22
PRL_32_01_13_5,6.19
PRL_32_01_13_6,6.2
PRL_32_01_14_1,5.32
PRL_32_01_14_2,5.71
PRL_32_01_14_3,6.49
PRL_32_01_14_4,4.9
PRL_32_01_14_5,5.71
PRL_32_01_14_6,5.53
PRL_32_01_15_1,6.56
PRL_32_01_15_2,5.95
PRL_32_01_15_3,5.78
PRL_32_01_15_4,4.89
PRL_32_01_15_5,6.76
PRL_32_01_15_6,4.9
PRL_32_01_16_1,6.35
PRL_32_01_16_2,6.27
PRL_32_01_16_3,6.61
PRL_32_01_16_4,5.25
PRL_32_01_16_5,7.47
PRL_32_01_16_6,4.45
PRL_32_01_17_1,5.24
PRL_32_01_17_2,7.19
PRL_32_01_17_3,6.18
PRL_32_01_17_4,4.67
PRL_32_01_17_5,8.03
PRL_32_01_17_6,4.32
PRL_32_01_18_1,4.93
PRL_32_01_18_2,5.5
PRL_32_01_18_3,5.74
PRL_32_01_18_4,4.1
PRL_32_01_18_5,8.69
PRL_32_01_18_6,4.43
PRL_32_01_19_1,5.42
PRL_32_01_19_2,6.85
PRL_32_01_19_3,7.21
PRL_32_01_19_4,4.47
PRL_32_01_19_5,8.28
PRL_32_01_19_6,4.33
PRL_32_01_20_1,5.77
PRL_32_01_20_2,5.6
PRL_32_01_20_3,4.69
PRL_32_01_20_4,4.57
PRL_32_01_20_5,4.73
PRL_32_01_20_6,5.02
PRL_32_01_21_1,7.15
PRL_32_01_21_2,7.0
PRL_32_01_21_3,6.81
PRL_32_01_21_4,5.76
PRL_32_01_21_5,6.14
PRL_32_01_21_6,5.35
PRL_32_01_22_1,7.18
PRL_32_01_22_2,7.28
PRL_32_01_22_3,6.79
PRL_32_01_22_4,5.8
PRL_32_01_22_5,7.83
PRL_32_01_22_6,5.66
PRL_32_01_23_1,9.01
PRL_32_01_23_2,9.54
PRL_32_01_23_3,6.79
PRL_32_01_23_4,6.48
PRL_32_01_23_5,7.08
PRL_32_01_23_6,6.7
PRL_32_01_32_1,10.76
PRL_32_01_32_2,9.72
PRL_32_01_32_3,7.13
PRL_32_01_32_4,6.8
PRL_32_01_32_5,8.33
PRL_32_01_32_6,7.21
PRL_32_01_25_1,15.56
PRL_32_01_25_2,11.83
PRL_32_01_25_3,5.78
PRL_32_01_25_4,5.75
PRL_32_01_25_5,7.45
PRL_32_01_25_6,5.47
PRL_32_01_26_1,10.64
PRL_32_01_26_2,8.78
PRL_32_01_26_3,6.39
PRL_32_01_26_4,6.22
PRL_32_01_26_5,8.33
PRL_32_01_26_6,6.34
PRL_32_01_27_1,9.76
PRL_32_01_27_2,8.52
PRL_32_01_27_3,7.93
PRL_32_01_27_4,6.33
PRL_32_01_27_5,6.22
PRL_32_01_27_6,6.13
PRL_32_01_28_1,8.74
PRL_32_01_28_2,7.29
PRL_32_01_28_3,6.5
PRL_32_01_28_4,8.45
PRL_32_01_28_5,7.01
PRL_32_01_28_6,5.8
PRL_32_01_29_1,7.41
PRL_32_01_29_2,8.65
PRL_32_01_29_3,5.6
PRL_32_01_29_4,5.29
PRL_32_01_29_5,6.85
PRL_32_01_29_6,4.43
PRL_32_01_30_1,6.43
PRL_32_01_30_2,7.07
PRL_32_01_30_3,6.06
PRL_32_01_30_4,5.37
PRL_32_01_30_5,7.28
PRL_32_01_30_6,4.33
PRL_32_01_31_1,5.95
PRL_32_01_31_2,6.49
PRL_32_01_31_3,5.74
PRL_32_01_31_4,5.54
PRL_32_01_31_5,4.87
PRL_32_01_31_6,4.72
PRL_32_02_01_1,5.71
PRL_32_02_01_2,6.08
PRL_32_02_01_3,5.11
PRL_32_02_01_4,4.85
PRL_32_02_01_5,4.69
PRL_32_02_01_6,4.75
PRL_32_02_02_1,5.41
PRL_32_02_02_2,7.39
PRL_32_02_02_3,5.91
PRL_32_02_02_4,5.37
PRL_32_02_02_5,4.59
PRL_32_02_02_6,4.77
PRL_32_02_03_1,14.06
PRL_32_02_03_2,15.3
PRL_32_02_03_3,10.1
PRL_32_02_03_4,13.52
PRL_32_02_03_5,8.99
PRL_32_02_03_6,10.1
PRL_32_02_04_1,11.63
PRL_32_02_04_2,10.17
PRL_32_02_04_3,6.61
PRL_32_02_04_4,7.93
PRL_32_02_04_5,6.85
PRL_32_02_04_6,6.13
PRL_32_02_05_1,10.2
PRL_32_02_05_2,9.95
PRL_32_02_05_3,6.85
PRL_32_02_05_4,6.98
PRL_32_02_05_5,6.85
PRL_32_02_05_6,6.12
PRL_32_02_06_1,10.1
PRL_32_02_06_2,10.17
PRL_32_02_06_3,6.92
PRL_32_02_06_4,6.49
PRL_32_02_06_5,7.27
PRL_32_02_06_6,5.79
PRL_32_02_07_1,10.03
PRL_32_02_07_2,9.7
PRL_32_02_07_3,5.12
PRL_32_02_07_4,5.77
PRL_32_02_07_5,6.92
PRL_32_02_07_6,4.7
PRL_32_02_08_1,5.77
PRL_32_02_08_2,7.0
PRL_32_02_08_3,5.41
PRL_32_02_08_4,3.97
PRL_32_02_08_5,5.47
PRL_32_02_08_6,5.26
PRL_32_02_09_1,7.21
PRL_32_02_09_2,7.17
PRL_32_02_09_3,5.05
PRL_32_02_09_4,4.98
PRL_32_02_09_5,6.05
PRL_32_02_09_6,4.69
PRL_32_02_10_1,6.45
PRL_32_02_10_2,6.49
PRL_32_02_10_3,4.51
PRL_32_02_10_4,4.83
PRL_32_02_10_5,5.05
PRL_32_02_10_6,4.17
PRL_32_02_11_1,6.87
PRL_32_02_11_2,6.25
PRL_32_02_11_3,5.26
PRL_32_02_11_4,4.51
PRL_32_02_11_5,5.74
PRL_32_02_11_6,3.82
PRL_32_02_12_1,6.52
PRL_32_02_12_2,6.4
PRL_32_02_12_3,4.62
PRL_32_02_12_4,4.16
PRL_32_02_12_5,6.31
PRL_32_02_12_6,3.68
PRL_32_02_13_1,6.0
PRL_32_02_13_2,6.57
PRL_32_02_13_3,5.35
PRL_32_02_13_4,5.41
PRL_32_02_13_5,6.85
PRL_32_02_13_6,3.55
PRL_32_02_14_1,5.41
PRL_32_02_14_2,5.57
PRL_32_02_14_3,4.79
PRL_32_02_14_4,3.91
PRL_32_02_14_5,5.28
PRL_32_02_14_6,3.45
PRL_32_02_15_1,4.9
PRL_32_02_15_2,3.97
PRL_32_02_15_3,3.34
PRL_32_02_15_4,5.22
PRL_32_02_15_5,3.32
PRL_32_02_15_6,3.32
PRL_32_02_16_1,4.44
PRL_32_02_16_2,4.62
PRL_32_02_16_3,4.06
PRL_32_02_16_4,3.34
PRL_32_02_16_5,5.01
PRL_32_02_16_6,3.32
PRL_32_02_17_1,4.42
PRL_32_02_17_2,4.04
PRL_32_02_17_3,3.45
PRL_32_02_17_4,3.79
PRL_32_02_17_5,3.63
PRL_32_02_17_6,3.12
PRL_32_02_18_1,4.33
PRL_32_02_18_2,4.51
PRL_32_02_18_3,5.29
PRL_32_02_18_4,6.35
PRL_32_02_18_5,4.21
PRL_32_02_18_6,3.32
PRL_32_02_19_1,4.51
PRL_32_02_19_2,4.33
PRL_32_02_19_3,4.21
PRL_32_02_19_4,4.57
PRL_32_02_19_5,5.7
PRL_32_02_19_6,3.45
PRL_32_02_20_1,5.32
PRL_32_02_20_2,4.9
PRL_32_02_20_3,5.12
PRL_32_02_20_4,5.91
PRL_32_02_20_5,6.12
PRL_32_02_20_6,3.45
PRL_32_02_21_1,7.92
PRL_32_02_21_2,6.53
PRL_32_02_21_3,5.29
PRL_32_02_21_4,5.48
PRL_32_02_21_5,5.81
PRL_32_02_21_6,4.14
PRL_32_02_22_1,7.01
PRL_32_02_22_2,6.99
PRL_32_02_22_3,4.33
PRL_32_02_22_4,5.83
PRL_32_02_22_5,6.32
PRL_32_02_22_6,8.04
PRL_32_02_23_1,10.02
PRL_32_02_23_2,11.92
PRL_32_02_23_3,5.77
PRL_32_02_23_4,7.31
PRL_32_02_23_5,6.21
PRL_32_02_23_6,5.77
PRL_32_02_32_1,8.55
PRL_32_02_32_2,8.86
PRL_32_02_32_3,5.89
PRL_32_02_32_4,7.51
PRL_32_02_32_5,5.34
PRL_32_02_32_6,5.77
PRL_32_02_25_1,8.08
PRL_32_02_25_2,6.22
PRL_32_02_25_3,6.18
PRL_32_02_25_4,7.5
PRL_32_02_25_5,5.71
PRL_32_02_25_6,5.03
PRL_32_02_26_1,5.77
PRL_32_02_26_2,3.97
PRL_32_02_26_3,5.05
PRL_32_02_26_4,5.25
PRL_32_02_26_5,3.69
PRL_32_02_26_6,3.69
PRL_32_02_27_1,4.6
PRL_32_02_27_2,3.53
PRL_32_02_27_3,3.43
PRL_32_02_27_4,6.27
PRL_32_02_27_5,3.33
PRL_32_02_27_6,3.33
PRL_32_02_28_1,3.46
PRL_32_02_28_2,3.45
PRL_32_02_28_3,3.89
PRL_32_02_28_4,3.44
PRL_32_02_28_5,9.95
PRL_32_02_28_6,3.32
PRL_32_02_29_1,12.26
PRL_32_02_29_2,9.78
PRL_32_02_29_3,6.49
PRL_32_02_29_4,9.74
PRL_32_02_29_5,8.24
PRL_32_02_29_6,7.3
PRL_32_03_01_1,4.75
PRL_32_03_01_2,4.15
PRL_32_03_01_3,4.26
PRL_32_03_01_4,4.41
PRL_32_03_01_5,4.77
PRL_32_03_01_6,4.33
PRL_32_03_02_1,3.85
PRL_32_03_02_2,3.76
PRL_32_03_02_3,3.72
PRL_32_03_02_4,3.91
PRL_32_03_02_5,3.95
PRL_32_03_02_6,3.45
PRL_32_03_03_1,4.03
PRL_32_03_03_2,3.6
PRL_32_03_03_3,4.51
PRL_32_03_03_4,5.26
PRL_32_03_03_5,5.06
PRL_32_03_03_6,3.4
PRL_32_03_04_1,4.02
PRL_32_03_04_2,4.13
PRL_32_03_04_3,5.03
PRL_32_03_04_4,3.97
PRL_32_03_04_5,6.66
PRL_32_03_04_6,3.29
PRL_32_03_05_1,4.51
PRL_32_03_05_2,3.81
PRL_32_03_05_3,3.82
PRL_32_03_05_4,3.45
PRL_32_03_05_5,7.05
PRL_32_03_05_6,3.32
PRL_32_03_06_1,3.64
PRL_32_03_06_2,3.54
PRL_32_03_06_3,3.45
PRL_32_03_06_4,6.85
PRL_32_03_06_5,3.25
PRL_32_03_06_6,3.25
PRL_32_03_07_1,3.61
PRL_32_03_07_2,3.95
PRL_32_03_07_3,4.93
PRL_32_03_07_4,5.5
PRL_32_03_07_5,6.85
PRL_32_03_07_6,3.32
PRL_32_03_08_1,3.61
PRL_32_03_08_2,4.38
PRL_32_03_08_3,4.98
PRL_32_03_08_4,7.57
PRL_32_03_08_5,6.46
PRL_32_03_08_6,3.64
PRL_32_03_09_1,4.01
PRL_32_03_09_2,3.97
PRL_32_03_09_3,7.1
PRL_32_03_09_4,9.74
PRL_32_03_09_5,6.81
PRL_32_03_09_6,5.0
PRL_32_03_10_1,4.93
PRL_32_03_10_2,4.33
PRL_32_03_10_3,7.21
PRL_32_03_10_4,10.02
PRL_32_03_10_5,6.82
PRL_32_03_10_6,4.51
PRL_32_03_11_1,6.4
PRL_32_03_11_2,4.99
PRL_32_03_11_3,6.13
PRL_32_03_11_4,7.13
PRL_32_03_11_5,7.26
PRL_32_03_11_6,3.81
PRL_32_03_12_1,3.52
PRL_32_03_12_2,4.51
PRL_32_03_12_3,6.13
PRL_32_03_12_4,5.39
PRL_32_03_12_5,7.5
PRL_32_03_12_6,3.89
PRL_32_03_13_1,3.62
PRL_32_03_13_2,4.26
PRL_32_03_13_3,3.98
PRL_32_03_13_4,4.34
PRL_32_03_13_5,7.57
PRL_32_03_13_6,3.45
PRL_32_03_14_1,3.87
PRL_32_03_14_2,4.0
PRL_32_03_14_3,4.93
PRL_32_03_14_4,4.46
PRL_32_03_14_5,7.0
PRL_32_03_14_6,3.45
PRL_32_03_15_1,3.61
PRL_32_03_15_2,3.45
PRL_32_03_15_3,4.67
PRL_32_03_15_4,5.5
PRL_32_03_15_5,6.13
PRL_32_03_15_6,3.43
PRL_32_03_16_1,3.82
PRL_32_03_16_2,4.02
PRL_32_03_16_3,4.9
PRL_32_03_16_4,7.13
PRL_32_03_16_5,6.49
PRL_32_03_16_6,3.35
PRL_32_03_17_1,5.32
PRL_32_03_17_2,4.62
PRL_32_03_17_3,6.49
PRL_32_03_17_4,8.21
PRL_32_03_17_5,5.68
PRL_32_03_17_6,3.74
PRL_32_03_18_1,4.69
PRL_32_03_18_2,5.28
PRL_32_03_18_3,5.45
PRL_32_03_18_4,7.03
PRL_32_03_18_5,3.61
PRL_32_03_18_6,3.61
PRL_32_03_19_1,4.7
PRL_32_03_19_2,3.75
PRL_32_03_19_3,5.19
PRL_32_03_19_4,5.41
PRL_32_03_19_5,7.13
PRL_32_03_19_6,3.79
PRL_32_03_20_1,4.15
PRL_32_03_20_2,5.61
PRL_32_03_20_3,6.26
PRL_32_03_20_4,10.02
PRL_32_03_20_5,4.09
PRL_32_03_20_6,4.09
PRL_32_03_21_1,3.69
PRL_32_03_21_2,4.33
PRL_32_03_21_3,6.45
PRL_32_03_21_4,6.14
PRL_32_03_21_5,9.38
PRL_32_03_21_6,4.34
PRL_32_03_22_1,3.62
PRL_32_03_22_2,4.88
PRL_32_03_22_3,6.55
PRL_32_03_22_4,5.78
PRL_32_03_22_5,9.2
PRL_32_03_22_6,4.49
PRL_32_03_23_1,3.66
PRL_32_03_23_2,4.69
PRL_32_03_23_3,8.08
PRL_32_03_23_4,9.3
PRL_32_03_23_5,10.14
PRL_32_03_23_6,6.31
PRL_32_03_32_1,6.24
PRL_32_03_32_2,7.13
PRL_32_03_32_3,12.75
PRL_32_03_32_4,16.52
PRL_32_03_32_5,12.72
PRL_32_03_32_6,5.77
PRL_32_03_25_1,7.1
PRL_32_03_25_2,7.31
PRL_32_03_25_3,7.83
PRL_32_03_25_4,6.49
PRL_32_03_25_5,11.55
PRL_32_03_25_6,5.57
PRL_32_03_26_1,6.39
PRL_32_03_26_2,6.45
PRL_32_03_26_3,10.56
PRL_32_03_26_4,10.44
PRL_32_03_26_5,9.74
PRL_32_03_26_6,5.39
PRL_32_03_27_1,5.45
PRL_32_03_27_2,5.99
PRL_32_03_27_3,9.74
PRL_32_03_27_4,10.1
PRL_32_03_27_5,10.02
PRL_32_03_27_6,5.76
PRL_32_03_28_1,5.1
PRL_32_03_28_2,5.26
PRL_32_03_28_3,8.68
PRL_32_03_28_4,13.13
PRL_32_03_28_5,9.38
PRL_32_03_28_6,5.31
PRL_32_03_29_1,5.05
PRL_32_03_29_2,5.71
PRL_32_03_29_3,11.48
PRL_32_03_29_4,16.02
PRL_32_03_29_5,9.58
PRL_32_03_29_6,5.72
PRL_32_03_30_1,7.44
PRL_32_03_30_2,7.03
PRL_32_03_30_3,10.58
PRL_32_03_30_4,16.58
PRL_32_03_30_5,10.31
PRL_32_03_30_6,6.1
PRL_32_03_31_1,9.49
PRL_32_03_31_2,6.61
PRL_32_03_31_3,11.49
PRL_32_03_31_4,17.82
PRL_32_03_31_5,11.17
PRL_32_03_31_6,6.91
PRL_32_04_01_1,8.21
PRL_32_04_01_2,8.1
PRL_32_04_01_3,14.06
PRL_32_04_01_4,20.73
PRL_32_04_01_5,10.41
PRL_32_04_01_6,7.27
PRL_32_04_02_1,7.98
PRL_32_04_02_2,7.23
PRL_32_04_02_3,11.0
PRL_32_04_02_4,17.94
PRL_32_04_02_5,12.39
PRL_32_04_02_6,6.88
PRL_32_04_03_1,9.33
PRL_32_04_03_2,7.85
PRL_32_04_03_3,12.18
PRL_32_04_03_4,19.83
PRL_32_04_03_5,11.45
PRL_32_04_03_6,7.1
PRL_32_04_04_1,7.93
PRL_32_04_04_2,8.09
PRL_32_04_04_3,12.7
PRL_32_04_04_4,21.33
PRL_32_04_04_5,11.11
PRL_32_04_04_6,7.1
PRL_32_04_05_1,7.01
PRL_32_04_05_2,6.62
PRL_32_04_05_3,9.3
PRL_32_04_05_4,13.34
PRL_32_04_05_5,9.24
PRL_32_04_05_6,6.96
PRL_32_04_06_1,6.41
PRL_32_04_06_2,6.42
PRL_32_04_06_3,10.28
PRL_32_04_06_4,20.85
PRL_32_04_06_5,9.95
PRL_32_04_06_6,6.4
PRL_32_04_07_1,6.61
PRL_32_04_07_2,6.18
PRL_32_04_07_3,10.1
PRL_32_04_07_4,23.44
PRL_32_04_07_5,10.95
PRL_32_04_07_6,5.93
PRL_32_04_08_1,8.11
PRL_32_04_08_2,10.1
PRL_32_04_08_3,11.7
PRL_32_04_08_4,22.13
PRL_32_04_08_5,15.78
PRL_32_04_08_6,10.02
PRL_32_04_09_1,8.65
PRL_32_04_09_2,8.83
PRL_32_04_09_3,10.31
PRL_32_04_09_4,14.65
PRL_32_04_09_5,10.17
PRL_32_04_09_6,8.11
PRL_32_04_10_1,18.76
PRL_32_04_10_2,13.52
PRL_32_04_10_3,19.13
PRL_32_04_10_4,26.31
PRL_32_04_10_5,17.96
PRL_32_04_10_6,11.52
PRL_32_04_11_1,16.23
PRL_32_04_11_2,12.46
PRL_32_04_11_3,18.21
PRL_32_04_11_4,26.06
PRL_32_04_11_5,16.95
PRL_32_04_11_6,11.29
PRL_32_04_12_1,12.44
PRL_32_04_12_2,10.76
PRL_32_04_12_3,17.8
PRL_32_04_12_4,25.06
PRL_32_04_12_5,16.93
PRL_32_04_12_6,10.82
PRL_32_04_13_1,12.44
PRL_32_04_13_2,10.76
PRL_32_04_13_3,27.98
PRL_32_04_13_4,26.48
PRL_32_04_13_5,20.91
PRL_32_04_13_6,10.82
PRL_32_04_14_1,17.92
PRL_32_04_14_2,18.03
PRL_32_04_14_3,34.52
PRL_32_04_14_4,51.93
PRL_32_04_14_5,22.0
PRL_32_04_14_6,9.9
PRL_32_04_15_1,9.97
PRL_32_04_15_2,10.17
PRL_32_04_15_3,22.25
PRL_32_04_15_4,26.82
PRL_32_04_15_5,16.59
PRL_32_04_15_6,13.73
PRL_32_04_16_1,13.52
PRL_32_04_16_2,14.37
PRL_32_04_16_3,22.72
PRL_32_04_16_4,26.22
PRL_32_04_16_5,16.76
PRL_32_04_16_6,12.98
PRL_32_04_17_1,7.93
PRL_32_04_17_2,12.84
PRL_32_04_17_3,14.89
PRL_32_04_17_4,18.03
PRL_32_04_17_5,13.7
PRL_32_04_17_6,8.76
PRL_32_04_18_1,7.06
PRL_32_04_18_2,10.02
PRL_32_04_18_3,10.17
PRL_32_04_18_4,21.21
PRL_32_04_18_5,9.66
PRL_32_04_18_6,6.94
PRL_32_04_19_1,8.28
PRL_32_04_19_2,10.67
PRL_32_04_19_3,14.25
PRL_32_04_19_4,19.22
PRL_32_04_19_5,11.19
PRL_32_04_19_6,8.18
PRL_32_04_20_1,12.0
PRL_32_04_20_2,12.97
PRL_32_04_20_3,20.16
PRL_32_04_20_4,20.28
PRL_32_04_20_5,17.02
PRL_32_04_20_6,8.32
PRL_32_04_21_1,10.17
PRL_32_04_21_2,11.18
PRL_32_04_21_3,17.45
PRL_32_04_21_4,22.93
PRL_32_04_21_5,17.09
PRL_32_04_21_6,8.53
PRL_32_04_22_1,8.58
PRL_32_04_22_2,10.1
PRL_32_04_22_3,15.51
PRL_32_04_22_4,19.49
PRL_32_04_22_5,13.99
PRL_32_04_22_6,9.28
PRL_32_04_23_1,5.71
PRL_32_04_23_2,7.51
PRL_32_04_23_3,10.39
PRL_32_04_23_4,14.34
PRL_32_04_23_5,7.72
PRL_32_04_23_6,5.77
PRL_32_04_32_1,6.84
PRL_32_04_32_2,10.82
PRL_32_04_32_3,12.32
PRL_32_04_32_4,13.31
PRL_32_04_32_5,12.89
PRL_32_04_32_6,10.17
PRL_32_04_25_1,6.03
PRL_32_04_25_2,11.87
PRL_32_04_25_3,12.25
PRL_32_04_25_4,10.7
PRL_32_04_25_5,9.01
PRL_32_04_25_6,9.01
PRL_32_04_26_1,7.28
PRL_32_04_26_2,12.26
PRL_32_04_26_3,13.39
PRL_32_04_26_4,12.39
PRL_32_04_26_5,13.48
PRL_32_04_26_6,12.26
PRL_32_04_27_1,6.49
PRL_32_04_27_2,9.92
PRL_32_04_27_3,14.64
PRL_32_04_27_4,17.45
PRL_32_04_27_5,15.72
PRL_32_04_27_6,9.95
PRL_32_04_28_1,8.11
PRL_32_04_28_2,10.02
PRL_32_04_28_3,22.36
PRL_32_04_28_4,32.81
PRL_32_04_28_5,17.03
PRL_32_04_28_6,11.93
PRL_32_04_29_1,7.41
PRL_32_04_29_2,9.2
PRL_32_04_29_3,14.32
PRL_32_04_29_4,24.46
PRL_32_04_29_5,12.07
PRL_32_04_29_6,9.16
PRL_32_04_30_1,7.14
PRL_32_04_30_2,8.03
PRL_32_04_30_3,10.23
PRL_32_04_30_4,18.04
PRL_32_04_30_5,9.2
PRL_32_04_30_6,8.24
PRL_32_05_01_1,6.49
PRL_32_05_01_2,10.2
PRL_32_05_01_3,23.08
PRL_32_05_01_4,32.45
PRL_32_05_01_5,20.01
PRL_32_05_01_6,10.31
PRL_32_05_02_1,6.87
PRL_32_05_02_2,9.95
PRL_32_05_02_3,19.47
PRL_32_05_02_4,29.97
PRL_32_05_02_5,15.69
PRL_32_05_02_6,9.74
PRL_32_05_03_1,7.57
PRL_32_05_03_2,9.2
PRL_32_05_03_3,12.22
PRL_32_05_03_4,21.64
PRL_32_05_03_5,10.1
PRL_32_05_03_6,7.07
PRL_32_05_04_1,7.02
PRL_32_05_04_2,8.38
PRL_32_05_04_3,16.95
PRL_32_05_04_4,20.8
PRL_32_05_04_5,12.26
PRL_32_05_04_6,7.88
PRL_32_05_05_1,6.92
PRL_32_05_05_2,8.97
PRL_32_05_05_3,18.03
PRL_32_05_05_4,28.85
PRL_32_05_05_5,15.82
PRL_32_05_05_6,6.31
PRL_32_05_06_1,5.77
PRL_32_05_06_2,8.11
PRL_32_05_06_3,15.11
PRL_32_05_06_4,17.36
PRL_32_05_06_5,9.92
PRL_32_05_06_6,6.13
PRL_32_05_07_1,6.49
PRL_32_05_07_2,7.75
PRL_32_05_07_3,8.32
PRL_32_05_07_4,11.47
PRL_32_05_07_5,10.66
PRL_32_05_07_6,12.68
PRL_32_05_08_1,6.13
PRL_32_05_08_2,9.45
PRL_32_05_08_3,14.08
PRL_32_05_08_4,18.12
PRL_32_05_08_5,11.45
PRL_32_05_08_6,10.12
PRL_32_05_09_1,5.98
PRL_32_05_09_2,8.95
PRL_32_05_09_3,22.7
PRL_32_05_09_4,27.61
PRL_32_05_09_5,16.31
PRL_32_05_09_6,9.3
PRL_32_05_10_1,5.68
PRL_32_05_10_2,8.69
PRL_32_05_10_3,17.92
PRL_32_05_10_4,22.4
PRL_32_05_10_5,16.08
PRL_32_05_10_6,10.2
PRL_32_05_11_1,5.86
PRL_32_05_11_2,9.01
PRL_32_05_11_3,30.1
PRL_32_05_11_4,36.02
PRL_32_05_11_5,16.83
PRL_32_05_11_6,9.92
PRL_32_05_12_1,6.95
PRL_32_05_12_2,9.11
PRL_32_05_12_3,23.71
PRL_32_05_12_4,40.55
PRL_32_05_12_5,21.01
PRL_32_05_12_6,10.64
PRL_32_05_13_1,6.92
PRL_32_05_13_2,9.14
PRL_32_05_13_3,19.83
PRL_32_05_13_4,28.31
PRL_32_05_13_5,20.5
PRL_32_05_13_6,11.73
PRL_32_05_14_1,9.95
PRL_32_05_14_2,10.03
PRL_32_05_14_3,26.12
PRL_32_05_14_4,31.36
PRL_32_05_14_5,20.91
PRL_32_05_14_6,13.27
PRL_32_05_15_1,7.82
PRL_32_05_15_2,11.25
PRL_32_05_15_3,54.09
PRL_32_05_15_4,33.36
PRL_32_05_15_5,22.5
PRL_32_05_15_6,12.98
PRL_32_05_16_1,7.39
PRL_32_05_16_2,12.95
PRL_32_05_16_3,47.96
PRL_32_05_16_4,43.6
PRL_32_05_16_5,19.73
PRL_32_05_16_6,12.96
PRL_32_05_17_1,6.57
PRL_32_05_17_2,11.1
PRL_32_05_17_3,21.31
PRL_32_05_17_4,31.77
PRL_32_05_17_5,17.13
PRL_32_05_17_6,10.44
PRL_32_05_18_1,5.99
PRL_32_05_18_2,9.95
PRL_32_05_18_3,29.58
PRL_32_05_18_4,39.65
PRL_32_05_18_5,17.07
PRL_32_05_18_6,9.95
PRL_32_05_19_1,6.75
PRL_32_05_19_2,13.92
PRL_32_05_19_3,38.92
PRL_32_05_19_4,54.24
PRL_32_05_19_5,27.8
PRL_32_05_19_6,17.22
PRL_32_05_20_1,7.21
PRL_32_05_20_2,9.52
PRL_32_05_20_3,29.19
PRL_32_05_20_4,44.22
PRL_32_05_20_5,18.65
PRL_32_05_20_6,13.98
PRL_32_05_21_1,5.89
PRL_32_05_21_2,9.05
PRL_32_05_21_3,18.85
PRL_32_05_21_4,37.03
PRL_32_05_21_5,19.91
PRL_32_05_21_6,18.03
PRL_32_05_22_1,14.5
PRL_32_05_22_2,12.91
PRL_32_05_22_3,24.22
PRL_32_05_22_4,35.19
PRL_32_05_22_5,19.67
PRL_32_05_22_6,14.19
PRL_32_05_23_1,7.21
PRL_32_05_23_2,10.18
PRL_32_05_23_3,17.31
PRL_32_05_23_4,30.87
PRL_32_05_23_5,14.68
PRL_32_05_23_6,14.42
PRL_32_05_32_1,5.64
PRL_32_05_32_2,7.93
PRL_32_05_32_3,12.8
PRL_32_05_32_4,15.51
PRL_32_05_32_5,12.62
PRL_32_05_32_6,10.02
PRL_32_05_25_1,5.71
PRL_32_05_25_2,7.43
PRL_32_05_25_3,18.43
