Ausschreibung,Preis
PRL_16_01_01_1,27.956509433962264
PRL_16_01_01_2,27.956509433962264
PRL_16_01_01_3,27.956509433962264
PRL_16_01_01_4,27.956509433962264
PRL_16_01_01_5,27.956509433962264
PRL_16_01_01_6,27.956509433962264
PRL_16_01_02_1,27.956509433962264
PRL_16_01_02_2,27.956509433962264
PRL_16_01_02_3,27.956509433962264
PRL_16_01_02_4,27.956509433962264
PRL_16_01_02_5,27.956509433962264
PRL_16_01_02_6,27.956509433962264
PRL_16_01_03_1,27.956509433962264
PRL_16_01_03_2,27.956509433962264
PRL_16_01_03_3,27.956509433962264
PRL_16_01_03_4,27.956509433962264
PRL_16_01_03_5,27.956509433962264
PRL_16_01_03_6,27.956509433962264
PRL_16_01_04_1,19.282324723247232
PRL_16_01_04_2,19.282324723247232
PRL_16_01_04_3,19.282324723247232
PRL_16_01_04_4,19.282324723247232
PRL_16_01_04_5,19.282324723247232
PRL_16_01_04_6,19.282324723247232
PRL_16_01_05_1,19.282324723247232
PRL_16_01_05_2,19.282324723247232
PRL_16_01_05_3,19.282324723247232
PRL_16_01_05_4,19.282324723247232
PRL_16_01_05_5,19.282324723247232
PRL_16_01_05_6,19.282324723247232
PRL_16_01_06_1,19.282324723247232
PRL_16_01_06_2,19.282324723247232
PRL_16_01_06_3,19.282324723247232
PRL_16_01_06_4,19.282324723247232
PRL_16_01_06_5,19.282324723247232
PRL_16_01_06_6,19.282324723247232
PRL_16_01_07_1,19.282324723247232
PRL_16_01_07_2,19.282324723247232
PRL_16_01_07_3,19.282324723247232
PRL_16_01_07_4,19.282324723247232
PRL_16_01_07_5,19.282324723247232
PRL_16_01_07_6,19.282324723247232
PRL_16_01_08_1,19.282324723247232
PRL_16_01_08_2,19.282324723247232
PRL_16_01_08_3,19.282324723247232
PRL_16_01_08_4,19.282324723247232
PRL_16_01_08_5,19.282324723247232
PRL_16_01_08_6,19.282324723247232
PRL_16_01_09_1,19.282324723247232
PRL_16_01_09_2,19.282324723247232
PRL_16_01_09_3,19.282324723247232
PRL_16_01_09_4,19.282324723247232
PRL_16_01_09_5,19.282324723247232
PRL_16_01_09_6,19.282324723247232
PRL_16_01_10_1,19.282324723247232
PRL_16_01_10_2,19.282324723247232
PRL_16_01_10_3,19.282324723247232
PRL_16_01_10_4,19.282324723247232
PRL_16_01_10_5,19.282324723247232
PRL_16_01_10_6,19.282324723247232
PRL_16_01_11_1,17.79
PRL_16_01_11_2,17.79
PRL_16_01_11_3,17.79
PRL_16_01_11_4,17.79
PRL_16_01_11_5,17.79
PRL_16_01_11_6,17.79
PRL_16_01_12_1,17.79
PRL_16_01_12_2,17.79
PRL_16_01_12_3,17.79
PRL_16_01_12_4,17.79
PRL_16_01_12_5,17.79
PRL_16_01_12_6,17.79
