Ausschreibung,Preis
PRL_33_01_01_1,19.75799584221049
PRL_33_01_01_2,17.968072873926616
PRL_33_01_01_3,11.841028867108728
PRL_33_01_01_4,13.355579071041237
PRL_33_01_01_5,12.460617586899302
PRL_33_01_01_6,13.761753898459503
PRL_33_01_02_1,16.178149905642737
PRL_33_01_02_2,16.86658181652115
PRL_33_01_02_3,11.538118826322226
PRL_33_01_02_4,10.188792281000532
PRL_33_01_02_5,10.326478663176216
PRL_33_01_02_6,9.817039049126189
PRL_33_01_03_1,16.24699309673058
PRL_33_01_03_2,15.090427486454844
PRL_33_01_03_3,9.706889943385642
PRL_33_01_03_4,10.326478663176216
PRL_33_01_03_5,11.600077698301284
PRL_33_01_03_6,9.56920356120996
PRL_33_01_04_1,23.337841778778248
PRL_33_01_04_2,18.518818402629346
PRL_33_01_04_3,9.665584028732937
PRL_33_01_04_4,9.293830796858595
PRL_33_01_04_5,9.638046752297802
PRL_33_01_04_6,8.53655569489234
PRL_33_01_05_1,14.009589386375733
PRL_33_01_05_2,11.221440147318155
PRL_33_01_05_3,8.612283205088964
PRL_33_01_05_4,7.366221446399034
PRL_33_01_05_5,9.362673987946435
PRL_33_01_05_6,6.953162299871985
PRL_33_01_06_1,11.97871524928441
PRL_33_01_06_2,9.644931071406585
PRL_33_01_06_3,6.608946344432778
PRL_33_01_06_4,6.257846069884787
PRL_33_01_06_5,7.077080043830099
PRL_33_01_06_6,6.471259962257095
PRL_33_01_07_1,9.459054455469413
PRL_33_01_07_2,9.982262707737009
PRL_33_01_07_3,6.691558173738188
PRL_33_01_07_4,5.872324199792875
PRL_33_01_07_5,7.490139190357149
PRL_33_01_07_6,6.127044006817888
PRL_33_01_08_1,8.660473438850453
PRL_33_01_08_2,11.565656102757362
PRL_33_01_08_3,6.966930938089553
PRL_33_01_08_4,6.374879494734117
PRL_33_01_08_5,6.884319108784144
PRL_33_01_08_6,5.920514433554364
PRL_33_01_09_1,6.966930938089553
PRL_33_01_09_2,7.951388570645687
PRL_33_01_09_3,6.244077431667218
PRL_33_01_09_4,5.713984860290839
PRL_33_01_09_5,9.107954180921423
PRL_33_01_09_6,5.851671242466522
PRL_33_01_10_1,6.367995175625333
PRL_33_01_10_2,9.40397990259914
PRL_33_01_10_3,9.555434922992392
PRL_33_01_10_4,6.629599301759131
PRL_33_01_10_5,9.775733134473484
PRL_33_01_10_6,5.011784311194857
PRL_33_01_11_1,5.645141669202998
PRL_33_01_11_2,6.333573580081412
PRL_33_01_11_3,6.044432177512478
PRL_33_01_11_4,4.819023376148901
PRL_33_01_11_5,9.500360370122118
PRL_33_01_11_6,4.6813369939732175
PRL_33_01_12_1,4.612493802885377
PRL_33_01_12_2,5.713984860290839
PRL_33_01_12_3,6.822360236805086
PRL_33_01_12_4,4.447270144274557
PRL_33_01_12_5,9.342021030620083
PRL_33_01_12_6,4.405964229621852
PRL_33_01_13_1,7.19411346867943
PRL_33_01_13_2,7.586519657880126
PRL_33_01_13_3,6.078853773056399
PRL_33_01_13_4,6.891203427892928
PRL_33_01_13_5,5.9067457953367954
PRL_33_01_13_6,5.91363011444558
PRL_33_01_14_1,5.073743183173914
PRL_33_01_14_2,5.452380734157042
PRL_33_01_14_3,6.195887197905729
PRL_33_01_14_4,4.6813369939732175
PRL_33_01_14_5,5.452380734157042
PRL_33_01_14_6,5.280272756437438
PRL_33_01_15_1,6.264730388993571
PRL_33_01_15_2,5.6795632647469185
PRL_33_01_15_3,5.514339606136099
PRL_33_01_15_4,4.66756835575565
PRL_33_01_15_5,6.457491324039528
PRL_33_01_15_6,4.674452674864433
PRL_33_01_16_1,6.065085134838831
PRL_33_01_16_2,5.989357624642205
PRL_33_01_16_3,6.306036303646276
PRL_33_01_16_4,5.011784311194857
PRL_33_01_16_5,7.1321545967003726
PRL_33_01_16_6,4.247624890119817
PRL_33_01_17_1,4.998015672977289
PRL_33_01_17_2,6.8636661514577915
PRL_33_01_17_3,5.899861476228011
PRL_33_01_17_4,4.461038782492126
PRL_33_01_17_5,7.662247168076752
PRL_33_01_17_6,4.123707146161702
PRL_33_01_18_1,4.70198995129957
PRL_33_01_18_2,5.252735480002301
PRL_33_01_18_3,5.479918010592178
PRL_33_01_18_4,3.9102932537893933
PRL_33_01_18_5,8.295604526084894
PRL_33_01_18_6,4.226971932793464
PRL_33_01_19_1,5.1770079698056755
PRL_33_01_19_2,6.540103153344937
PRL_33_01_19_3,6.884319108784144
PRL_33_01_19_4,4.26827784744617
PRL_33_01_19_5,7.903198336884198
PRL_33_01_19_6,4.13747578437927
PRL_33_01_20_1,5.507455287027315
PRL_33_01_20_2,5.34911594752528
PRL_33_01_20_3,4.474807420709693
PRL_33_01_20_4,4.364658314969147
PRL_33_01_20_5,4.516113335362398
PRL_33_01_20_6,4.791486099713764
PRL_33_01_21_1,6.829244555913871
PRL_33_01_21_2,6.684673854629404
PRL_33_01_21_3,6.498797238692231
PRL_33_01_21_4,5.493686648809747
PRL_33_01_21_5,5.86543988068409
