Ausschreibung,Preis
PRL_26_02_13_4,6.15
PRL_26_02_13_5,7.8
PRL_26_02_13_6,4.04
PRL_26_02_14_1,6.15
PRL_26_02_14_2,6.33
PRL_26_02_14_3,5.45
PRL_26_02_14_4,4.45
PRL_26_02_14_5,6.01
PRL_26_02_14_6,3.92
PRL_26_02_15_1,5.58
PRL_26_02_15_2,4.51
PRL_26_02_15_3,3.8
PRL_26_02_15_4,5.94
PRL_26_02_15_5,3.77
PRL_26_02_15_6,3.77
PRL_26_02_16_1,5.05
PRL_26_02_16_2,5.25
PRL_26_02_16_3,4.62
PRL_26_02_16_4,3.8
PRL_26_02_16_5,5.69
PRL_26_02_16_6,3.77
PRL_26_02_17_1,5.03
PRL_26_02_17_2,4.6
PRL_26_02_17_3,3.92
PRL_26_02_17_4,4.31
PRL_26_02_17_5,4.13
PRL_26_02_17_6,3.55
PRL_26_02_18_1,4.92
PRL_26_02_18_2,5.13
PRL_26_02_18_3,6.01
PRL_26_02_18_4,7.22
PRL_26_02_18_5,4.79
PRL_26_02_18_6,3.77
PRL_26_02_19_1,5.13
PRL_26_02_19_2,4.92
PRL_26_02_19_3,4.79
PRL_26_02_19_4,5.2
PRL_26_02_19_5,6.48
PRL_26_02_19_6,3.92
PRL_26_02_20_1,6.06
PRL_26_02_20_2,5.58
PRL_26_02_20_3,5.83
PRL_26_02_20_4,6.73
PRL_26_02_20_5,6.97
PRL_26_02_20_6,3.92
PRL_26_02_21_1,9.01
PRL_26_02_21_2,7.43
PRL_26_02_21_3,6.02
PRL_26_02_21_4,6.24
PRL_26_02_21_5,6.61
PRL_26_02_21_6,4.71
PRL_26_02_22_1,7.98
PRL_26_02_22_2,7.95
PRL_26_02_22_3,4.92
PRL_26_02_22_4,6.64
PRL_26_02_22_5,7.19
PRL_26_02_22_6,9.15
PRL_26_02_23_1,11.41
PRL_26_02_23_2,13.56
PRL_26_02_23_3,6.56
PRL_26_02_23_4,8.31
PRL_26_02_23_5,7.07
PRL_26_02_23_6,6.56
PRL_26_02_24_1,9.72
PRL_26_02_24_2,10.08
PRL_26_02_24_3,6.7
PRL_26_02_24_4,8.55
PRL_26_02_24_5,6.07
PRL_26_02_24_6,6.56
PRL_26_02_25_1,9.19
PRL_26_02_25_2,7.07
PRL_26_02_25_3,7.03
PRL_26_02_25_4,8.53
PRL_26_02_25_5,6.5
PRL_26_02_25_6,5.73
PRL_26_02_26_1,6.56
PRL_26_02_26_2,4.51
PRL_26_02_26_3,5.74
PRL_26_02_26_4,5.97
PRL_26_02_26_5,4.19
PRL_26_02_26_6,4.19
PRL_26_02_27_1,5.24
PRL_26_02_27_2,4.02
PRL_26_02_27_3,3.9
PRL_26_02_27_4,7.14
PRL_26_02_27_5,3.79
PRL_26_02_27_6,3.79
PRL_26_02_28_1,3.94
PRL_26_02_28_2,3.92
PRL_26_02_28_3,4.43
PRL_26_02_28_4,3.91
PRL_26_02_28_5,11.32
PRL_26_02_28_6,3.77
PRL_26_03_01_1,5.4
PRL_26_03_01_2,4.72
PRL_26_03_01_3,4.84
PRL_26_03_01_4,5.01
PRL_26_03_01_5,5.42
PRL_26_03_01_6,4.92
PRL_26_03_02_1,4.38
PRL_26_03_02_2,4.28
PRL_26_03_02_3,4.23
PRL_26_03_02_4,4.45
PRL_26_03_02_5,4.5
PRL_26_03_02_6,3.92
PRL_26_03_03_1,4.59
PRL_26_03_03_2,4.09
PRL_26_03_03_3,5.13
PRL_26_03_03_4,5.99
PRL_26_03_03_5,5.76
PRL_26_03_03_6,3.87
PRL_26_03_04_1,4.57
PRL_26_03_04_2,4.7
PRL_26_03_04_3,5.73
PRL_26_03_04_4,4.51
PRL_26_03_04_5,7.58
PRL_26_03_04_6,3.74
PRL_26_03_05_1,5.13
PRL_26_03_05_2,4.33
PRL_26_03_05_3,4.35
PRL_26_03_05_4,3.92
PRL_26_03_05_5,8.03
PRL_26_03_05_6,3.77
PRL_26_03_06_1,4.14
PRL_26_03_06_2,4.03
PRL_26_03_06_3,3.92
PRL_26_03_06_4,7.8
PRL_26_03_06_5,3.69
PRL_26_03_06_6,3.69
PRL_26_03_07_1,4.1
PRL_26_03_07_2,4.5
PRL_26_03_07_3,5.6
PRL_26_03_07_4,6.25
PRL_26_03_07_5,7.8
PRL_26_03_07_6,3.77
PRL_26_03_08_1,4.1
PRL_26_03_08_2,4.98
PRL_26_03_08_3,5.66
PRL_26_03_08_4,8.62
PRL_26_03_08_5,7.35
PRL_26_03_08_6,4.14
PRL_26_03_09_1,4.56
PRL_26_03_09_2,4.51
PRL_26_03_09_3,8.08
PRL_26_03_09_4,11.08
PRL_26_03_09_5,7.75
PRL_26_03_09_6,5.69
PRL_26_03_10_1,5.61
PRL_26_03_10_2,4.92
PRL_26_03_10_3,8.21
PRL_26_03_10_4,11.41
PRL_26_03_10_5,7.75
PRL_26_03_10_6,5.13
PRL_26_03_11_1,7.29
PRL_26_03_11_2,5.68
PRL_26_03_11_3,6.97
PRL_26_03_11_4,8.12
PRL_26_03_11_5,8.26
PRL_26_03_11_6,4.33
PRL_26_03_12_1,4.0
PRL_26_03_12_2,5.14
PRL_26_03_12_3,6.97
PRL_26_03_12_4,6.14
PRL_26_03_12_5,8.53
PRL_26_03_12_6,4.43
PRL_26_03_13_1,4.12
PRL_26_03_13_2,4.84
PRL_26_03_13_3,4.53
PRL_26_03_13_4,4.94
PRL_26_03_13_5,8.62
PRL_26_03_13_6,3.92
PRL_26_03_14_1,4.4
PRL_26_03_14_2,4.55
PRL_26_03_14_3,5.61
PRL_26_03_14_4,5.07
PRL_26_03_14_5,7.97
PRL_26_03_14_6,3.92
PRL_26_03_15_1,4.1
PRL_26_03_15_2,3.92
PRL_26_03_15_3,5.32
PRL_26_03_15_4,6.25
PRL_26_03_15_5,6.97
PRL_26_03_15_6,3.91
PRL_26_03_16_1,4.34
PRL_26_03_16_2,4.57
PRL_26_03_16_3,5.58
PRL_26_03_16_4,8.12
PRL_26_03_16_5,7.39
PRL_26_03_16_6,3.81
PRL_26_03_17_1,6.05
PRL_26_03_17_2,5.25
PRL_26_03_17_3,7.39
PRL_26_03_17_4,9.35
PRL_26_03_17_5,6.47
PRL_26_03_17_6,4.25
PRL_26_03_18_1,5.33
PRL_26_03_18_2,6.01
PRL_26_03_18_3,6.2
PRL_26_03_18_4,8.0
PRL_26_03_18_5,4.1
PRL_26_03_18_6,4.1
PRL_26_03_19_1,5.35
PRL_26_03_19_2,4.27
PRL_26_03_19_3,5.9
PRL_26_03_19_4,6.15
PRL_26_03_19_5,8.12
PRL_26_03_19_6,4.31
PRL_26_03_20_1,4.72
PRL_26_03_20_2,6.38
PRL_26_03_20_3,7.12
PRL_26_03_20_4,11.41
PRL_26_03_20_5,4.65
PRL_26_03_20_6,4.65
PRL_26_03_21_1,4.19
PRL_26_03_21_2,4.92
PRL_26_03_21_3,7.34
PRL_26_03_21_4,6.99
PRL_26_03_21_5,10.67
PRL_26_03_21_6,4.94
PRL_26_03_22_1,4.12
PRL_26_03_22_2,5.55
PRL_26_03_22_3,7.45
PRL_26_03_22_4,6.58
PRL_26_03_22_5,10.46
PRL_26_03_22_6,5.1
PRL_26_03_23_1,4.17
PRL_26_03_23_2,5.33
PRL_26_03_23_3,9.19
PRL_26_03_23_4,10.59
PRL_26_03_23_5,11.54
PRL_26_03_23_6,7.18
PRL_26_03_24_1,7.1
PRL_26_03_24_2,8.11
PRL_26_03_24_3,14.51
PRL_26_03_24_4,18.79
PRL_26_03_24_5,14.47
PRL_26_03_24_6,6.56
PRL_26_03_25_1,8.07
PRL_26_03_25_2,8.32
PRL_26_03_25_3,8.91
PRL_26_03_25_4,7.39
PRL_26_03_25_5,13.15
PRL_26_03_25_6,6.34
PRL_26_03_26_1,7.27
PRL_26_03_26_2,7.34
PRL_26_03_26_3,12.01
PRL_26_03_26_4,11.88
PRL_26_03_26_5,11.08
PRL_26_03_26_6,6.14
PRL_26_03_27_1,6.2
PRL_26_03_27_2,6.82
PRL_26_03_27_3,11.09
PRL_26_03_27_4,11.49
PRL_26_03_27_5,11.41
PRL_26_03_27_6,6.55
PRL_26_03_28_1,5.8
PRL_26_03_28_2,5.98
PRL_26_03_28_3,9.87
PRL_26_03_28_4,14.93
PRL_26_03_28_5,10.67
PRL_26_03_28_6,6.04
PRL_26_03_29_1,5.74
PRL_26_03_29_2,6.5
PRL_26_03_29_3,13.06
PRL_26_03_29_4,18.22
PRL_26_03_29_5,10.9
PRL_26_03_29_6,6.51
PRL_26_03_30_1,8.46
PRL_26_03_30_2,8.0
PRL_26_03_30_3,12.04
PRL_26_03_30_4,18.86
PRL_26_03_30_5,11.73
PRL_26_03_30_6,6.94
PRL_26_03_31_1,10.8
PRL_26_03_31_2,7.52
PRL_26_03_31_3,13.07
PRL_26_03_31_4,20.28
PRL_26_03_31_5,12.71
PRL_26_03_31_6,7.86
PRL_26_04_01_1,9.35
PRL_26_04_01_2,9.22
PRL_26_04_01_3,16.0
PRL_26_04_01_4,23.59
PRL_26_04_01_5,11.85
PRL_26_04_01_6,8.27
PRL_26_04_02_1,9.08
PRL_26_04_02_2,8.22
PRL_26_04_02_3,12.51
PRL_26_04_02_4,20.42
PRL_26_04_02_5,14.1
PRL_26_04_02_6,7.83
PRL_26_04_03_1,10.61
PRL_26_04_03_2,8.93
PRL_26_04_03_3,13.86
PRL_26_04_03_4,22.57
PRL_26_04_03_5,13.03
PRL_26_04_03_6,8.07
PRL_26_04_04_1,9.03
PRL_26_04_04_2,9.21
PRL_26_04_04_3,14.45
PRL_26_04_04_4,24.27
PRL_26_04_04_5,12.64
PRL_26_04_04_6,8.07
PRL_26_04_05_1,7.98
PRL_26_04_05_2,7.53
PRL_26_04_05_3,10.58
PRL_26_04_05_4,15.18
PRL_26_04_05_5,10.51
PRL_26_04_05_6,7.92
PRL_26_04_06_1,7.29
PRL_26_04_06_2,7.3
PRL_26_04_06_3,11.69
PRL_26_04_06_4,23.72
PRL_26_04_06_5,11.32
PRL_26_04_06_6,7.29
PRL_26_04_07_1,7.52
PRL_26_04_07_2,7.03
PRL_26_04_07_3,11.49
PRL_26_04_07_4,26.67
PRL_26_04_07_5,12.46
PRL_26_04_07_6,6.75
PRL_26_04_08_1,9.23
PRL_26_04_08_2,11.49
PRL_26_04_08_3,13.31
PRL_26_04_08_4,25.18
PRL_26_04_08_5,17.95
PRL_26_04_08_6,11.41
PRL_26_04_09_1,9.85
PRL_26_04_09_2,10.05
PRL_26_04_09_3,11.73
PRL_26_04_09_4,16.67
PRL_26_04_09_5,11.57
PRL_26_04_09_6,9.23
PRL_26_04_10_1,21.34
PRL_26_04_10_2,15.39
PRL_26_04_10_3,21.76
PRL_26_04_10_4,29.93
PRL_26_04_10_5,20.43
PRL_26_04_10_6,13.11
PRL_26_04_11_1,18.46
PRL_26_04_11_2,14.18
PRL_26_04_11_3,20.72
PRL_26_04_11_4,29.66
PRL_26_04_11_5,19.28
PRL_26_04_11_6,12.85
PRL_26_04_12_1,14.15
PRL_26_04_12_2,12.24
PRL_26_04_12_3,20.25
PRL_26_04_12_4,28.51
PRL_26_04_12_5,19.27
PRL_26_04_12_6,12.31
PRL_26_04_13_1,14.15
PRL_26_04_13_2,12.24
PRL_26_04_13_3,31.84
PRL_26_04_13_4,30.13
PRL_26_04_13_5,23.79
PRL_26_04_13_6,12.31
PRL_26_04_14_1,20.39
PRL_26_04_14_2,20.51
PRL_26_04_14_3,39.28
PRL_26_04_14_4,59.09
PRL_26_04_14_5,25.03
PRL_26_04_14_6,11.27
PRL_26_04_15_1,11.34
PRL_26_04_15_2,11.57
PRL_26_04_15_3,25.31
PRL_26_04_15_4,30.52
PRL_26_04_15_5,18.87
PRL_26_04_15_6,15.62
PRL_26_04_16_1,15.39
PRL_26_04_16_2,16.35
PRL_26_04_16_3,25.85
PRL_26_04_16_4,29.84
PRL_26_04_16_5,19.07
PRL_26_04_16_6,14.77
PRL_26_04_17_1,9.03
PRL_26_04_17_2,14.61
PRL_26_04_17_3,16.94
PRL_26_04_17_4,20.51
PRL_26_04_17_5,15.59
PRL_26_04_17_6,9.97
PRL_26_04_18_1,8.03
PRL_26_04_18_2,11.41
PRL_26_04_18_3,11.57
PRL_26_04_18_4,24.13
PRL_26_04_18_5,11.0
PRL_26_04_18_6,7.89
PRL_26_04_19_1,9.42
PRL_26_04_19_2,12.14
PRL_26_04_19_3,16.21
PRL_26_04_19_4,21.87
PRL_26_04_19_5,12.73
PRL_26_04_19_6,9.31
PRL_26_04_20_1,13.65
PRL_26_04_20_2,14.76
PRL_26_04_20_3,22.94
PRL_26_04_20_4,23.07
PRL_26_04_20_5,19.37
PRL_26_04_20_6,9.46
PRL_26_04_21_1,11.57
PRL_26_04_21_2,12.72
PRL_26_04_21_3,19.86
PRL_26_04_21_4,26.09
PRL_26_04_21_5,19.45
PRL_26_04_21_6,9.71
PRL_26_04_22_1,9.76
PRL_26_04_22_2,11.49
PRL_26_04_22_3,17.64
PRL_26_04_22_4,22.18
PRL_26_04_22_5,15.92
PRL_26_04_22_6,10.56
PRL_26_04_23_1,6.5
PRL_26_04_23_2,8.55
PRL_26_04_23_3,11.82
PRL_26_04_23_4,16.32
PRL_26_04_23_5,8.78
PRL_26_04_23_6,6.56
PRL_26_04_24_1,7.78
PRL_26_04_24_2,12.31
PRL_26_04_24_3,14.02
PRL_26_04_24_4,15.14
PRL_26_04_24_5,14.66
PRL_26_04_24_6,11.57
PRL_26_04_25_1,6.86
PRL_26_04_25_2,13.51
PRL_26_04_25_3,13.93
PRL_26_04_25_4,12.18
PRL_26_04_25_5,10.26
PRL_26_04_25_6,10.26
PRL_26_04_26_1,8.29
PRL_26_04_26_2,13.95
PRL_26_04_26_3,15.23
PRL_26_04_26_4,14.1
PRL_26_04_26_5,15.34
PRL_26_04_26_6,13.95
PRL_26_04_27_1,7.39
PRL_26_04_27_2,11.28
PRL_26_04_27_3,16.66
PRL_26_04_27_4,19.86
PRL_26_04_27_5,17.89
PRL_26_04_27_6,11.32
PRL_26_04_28_1,9.23
PRL_26_04_28_2,11.41
PRL_26_04_28_3,25.45
PRL_26_04_28_4,37.34
PRL_26_04_28_5,19.38
PRL_26_04_28_6,13.57
PRL_26_04_29_1,8.43
PRL_26_04_29_2,10.46
PRL_26_04_29_3,16.29
PRL_26_04_29_4,27.83
PRL_26_04_29_5,13.73
PRL_26_04_29_6,10.42
PRL_26_04_30_1,8.12
PRL_26_04_30_2,9.14
PRL_26_04_30_3,11.64
PRL_26_04_30_4,20.53
PRL_26_04_30_5,10.46
PRL_26_04_30_6,9.38
PRL_26_05_01_1,7.39
PRL_26_05_01_2,11.6
PRL_26_05_01_3,26.26
PRL_26_05_01_4,36.93
PRL_26_05_01_5,22.77
PRL_26_05_01_6,11.73
PRL_26_05_02_1,7.82
PRL_26_05_02_2,11.32
PRL_26_05_02_3,22.16
PRL_26_05_02_4,34.1
PRL_26_05_02_5,17.85
PRL_26_05_02_6,11.08
PRL_26_05_03_1,8.62
PRL_26_05_03_2,10.46
PRL_26_05_03_3,13.91
PRL_26_05_03_4,24.62
PRL_26_05_03_5,11.49
PRL_26_05_03_6,8.04
PRL_26_05_04_1,7.98
PRL_26_05_04_2,9.54
PRL_26_05_04_3,19.28
PRL_26_05_04_4,23.67
PRL_26_05_04_5,13.95
PRL_26_05_04_6,8.96
PRL_26_05_05_1,7.88
PRL_26_05_05_2,10.21
PRL_26_05_05_3,20.51
PRL_26_05_05_4,32.82
PRL_26_05_05_5,18.0
PRL_26_05_05_6,7.18
PRL_26_05_06_1,6.56
PRL_26_05_06_2,9.23
PRL_26_05_06_3,17.19
PRL_26_05_06_4,19.75
PRL_26_05_06_5,11.28
PRL_26_05_06_6,6.97
PRL_26_05_07_1,7.39
PRL_26_05_07_2,8.82
PRL_26_05_07_3,9.46
PRL_26_05_07_4,13.05
PRL_26_05_07_5,12.13
PRL_26_05_07_6,14.43
PRL_26_05_08_1,6.97
PRL_26_05_08_2,10.76
PRL_26_05_08_3,16.02
PRL_26_05_08_4,20.62
PRL_26_05_08_5,13.03
PRL_26_05_08_6,11.51
PRL_26_05_09_1,6.8
PRL_26_05_09_2,10.18
PRL_26_05_09_3,25.83
PRL_26_05_09_4,31.41
PRL_26_05_09_5,18.55
PRL_26_05_09_6,10.58
PRL_26_05_10_1,6.47
PRL_26_05_10_2,9.89
PRL_26_05_10_3,20.39
PRL_26_05_10_4,25.49
PRL_26_05_10_5,18.3
PRL_26_05_10_6,11.6
PRL_26_05_11_1,6.66
PRL_26_05_11_2,10.26
PRL_26_05_11_3,34.25
PRL_26_05_11_4,40.99
PRL_26_05_11_5,19.14
PRL_26_05_11_6,11.28
PRL_26_05_12_1,7.9
PRL_26_05_12_2,10.36
PRL_26_05_12_3,26.98
PRL_26_05_12_4,46.13
PRL_26_05_12_5,23.9
PRL_26_05_12_6,12.1
PRL_26_05_13_1,7.88
PRL_26_05_13_2,10.4
PRL_26_05_13_3,22.57
PRL_26_05_13_4,32.21
PRL_26_05_13_5,23.32
PRL_26_05_13_6,13.35
PRL_26_05_14_1,11.32
PRL_26_05_14_2,11.41
PRL_26_05_14_3,29.72
PRL_26_05_14_4,35.68
PRL_26_05_14_5,23.8
PRL_26_05_14_6,15.1
PRL_26_05_15_1,8.9
PRL_26_05_15_2,12.8
PRL_26_05_15_3,61.54
PRL_26_05_15_4,37.96
PRL_26_05_15_5,25.6
PRL_26_05_15_6,14.77
PRL_26_05_16_1,8.41
PRL_26_05_16_2,14.74
PRL_26_05_16_3,54.57
PRL_26_05_16_4,49.6
PRL_26_05_16_5,22.45
PRL_26_05_16_6,14.75
PRL_26_05_17_1,7.48
PRL_26_05_17_2,12.63
PRL_26_05_17_3,24.25
PRL_26_05_17_4,36.15
PRL_26_05_17_5,19.49
PRL_26_05_17_6,11.88
PRL_26_05_18_1,6.82
PRL_26_05_18_2,11.32
PRL_26_05_18_3,33.65
PRL_26_05_18_4,45.11
PRL_26_05_18_5,19.42
PRL_26_05_18_6,11.32
PRL_26_05_19_1,7.68
PRL_26_05_19_2,15.84
PRL_26_05_19_3,44.29
PRL_26_05_19_4,61.72
PRL_26_05_19_5,31.63
PRL_26_05_19_6,19.6
PRL_26_05_20_1,8.21
PRL_26_05_20_2,10.83
PRL_26_05_20_3,33.21
PRL_26_05_20_4,50.32
PRL_26_05_20_5,21.22
PRL_26_05_20_6,15.9
PRL_26_05_21_1,6.7
PRL_26_05_21_2,10.3
PRL_26_05_21_3,21.45
PRL_26_05_21_4,42.13
PRL_26_05_21_5,22.66
PRL_26_05_21_6,20.51
PRL_26_05_22_1,16.49
PRL_26_05_22_2,14.69
PRL_26_05_22_3,27.56
PRL_26_05_22_4,40.04
PRL_26_05_22_5,22.39
PRL_26_05_22_6,16.15
PRL_26_05_23_1,8.21
PRL_26_05_23_2,11.58
PRL_26_05_23_3,19.69
PRL_26_05_23_4,35.12
PRL_26_05_23_5,16.71
PRL_26_05_23_6,16.41
PRL_26_05_24_1,6.42
PRL_26_05_24_2,9.03
PRL_26_05_24_3,14.57
PRL_26_05_24_4,17.64
PRL_26_05_24_5,14.36
PRL_26_05_24_6,11.41
PRL_26_05_25_1,6.5
PRL_26_05_25_2,8.45
PRL_26_05_25_3,20.97
PRL_26_05_25_4,27.8
PRL_26_05_25_5,18.87
PRL_26_05_25_6,10.42
PRL_26_05_26_1,7.09
PRL_26_05_26_2,9.87
PRL_26_05_26_3,26.68
