Ausschreibung,Preis
PRL_31_01_01_1,21.6386881717441
PRL_31_01_01_2,19.67838889486136
PRL_31_01_01_3,12.96813367783967
PRL_31_01_01_4,14.626848450586603
PRL_31_01_01_5,13.646698812145235
PRL_31_01_01_6,15.071685594186919
PRL_31_01_02_1,17.71808961797862
PRL_31_01_02_2,18.472050878318136
PRL_31_01_02_3,12.636390723290285
PRL_31_01_02_4,11.158626653024832
PRL_31_01_02_5,11.309418905092736
PRL_31_01_02_6,10.751487572441494
PRL_31_01_03_1,17.79348574401257
PRL_31_01_03_2,16.526830826642186
PRL_31_01_03_3,10.630853770787171
PRL_31_01_03_4,11.309418905092736
PRL_31_01_03_5,12.70424723672084
PRL_31_01_03_6,10.48006151871927
PRL_31_01_04_1,25.559286725509583
PRL_31_01_04_2,20.28155790313297
PRL_31_01_04_3,10.5856160951668
PRL_31_01_04_4,10.178477014583462
PRL_31_01_04_5,10.55545764475322
PRL_31_01_04_6,9.349119628209996
PRL_31_01_05_1,15.343111647909145
PRL_31_01_05_2,12.289568543534108
PRL_31_01_05_3,9.432055366847342
PRL_31_01_05_4,8.067385485632817
PRL_31_01_05_5,10.253873140617413
PRL_31_01_05_6,7.615008729429109
PRL_31_01_06_1,13.118925929907572
PRL_31_01_06_2,10.562997257356615
PRL_31_01_06_3,7.238028099259351
PRL_31_01_06_4,6.853507856486198
PRL_31_01_06_5,7.750721756290221
PRL_31_01_06_6,7.087235847191448
PRL_31_01_07_1,10.359427717064946
PRL_31_01_07_2,10.932438274922978
PRL_31_01_07_3,7.328503450500094
PRL_31_01_07_4,6.431289550696069
PRL_31_01_07_5,8.203098512493932
PRL_31_01_07_6,6.7102552170216905
PRL_31_01_08_1,9.484832655071108
PRL_31_01_08_2,12.666549173703865
PRL_31_01_08_3,7.630087954635899
PRL_31_01_08_4,6.981681270743915
PRL_31_01_08_5,7.539612603395157
PRL_31_01_08_6,6.484066838919835
PRL_31_01_09_1,7.630087954635899
PRL_31_01_09_2,8.708252556921407
PRL_31_01_09_3,6.838428631279408
PRL_31_01_09_4,6.257878460817981
PRL_31_01_09_5,9.974907474291793
PRL_31_01_09_6,6.4086707128858835
PRL_31_01_10_1,6.97414165814052
PRL_31_01_10_2,10.299110816237786
PRL_31_01_10_3,10.46498229351248
PRL_31_01_10_4,7.260646937069537
PRL_31_01_10_5,10.706249896821122
PRL_31_01_10_6,5.488837975271674
PRL_31_01_11_1,6.182482334784028
PRL_31_01_11_2,6.936443595123544
PRL_31_01_11_3,6.619779865780948
PRL_31_01_11_4,5.27772882237661
PRL_31_01_11_5,10.404665392685317
PRL_31_01_11_6,5.126936570308707
PRL_31_01_12_1,5.051540444274756
PRL_31_01_12_2,6.257878460817981
PRL_31_01_12_3,7.471756089964601
PRL_31_01_12_4,4.870589741793271
PRL_31_01_12_5,10.231254302807228
PRL_31_01_12_6,4.825352066172901
PRL_31_01_13_1,7.878895170547938
PRL_31_01_13_2,8.308653088941464
PRL_31_01_13_3,6.657477928797924
PRL_31_01_13_4,7.547152215998552
PRL_31_01_13_5,6.468987613713045
PRL_31_01_13_6,6.47652722631644
PRL_31_01_14_1,5.556694488702231
PRL_31_01_14_2,5.971373181888964
PRL_31_01_14_3,6.785651343055641
PRL_31_01_14_4,5.126936570308707
