Ausschreibung,Preis
PRL_29_02_23_1,7.79
PRL_29_02_23_2,9.27
PRL_29_02_23_3,4.48
PRL_29_02_23_4,5.68
PRL_29_02_23_5,4.83
PRL_29_02_23_6,4.48
PRL_29_02_24_1,6.64
PRL_29_02_24_2,6.88
PRL_29_02_24_3,4.58
PRL_29_02_24_4,5.84
PRL_29_02_24_5,4.15
PRL_29_02_24_6,4.48
PRL_29_02_25_1,6.28
PRL_29_02_25_2,4.83
PRL_29_02_25_3,4.8
PRL_29_02_25_4,5.83
PRL_29_02_25_5,4.44
PRL_29_02_25_6,3.91
PRL_29_02_26_1,4.48
PRL_29_02_26_2,3.08
PRL_29_02_26_3,3.92
PRL_29_02_26_4,4.08
PRL_29_02_26_5,2.86
PRL_29_02_26_6,2.86
PRL_29_02_27_1,3.58
PRL_29_02_27_2,2.75
PRL_29_02_27_3,2.66
PRL_29_02_27_4,4.88
PRL_29_02_27_5,2.59
PRL_29_02_27_6,2.59
PRL_29_02_28_1,2.69
PRL_29_02_28_2,2.68
PRL_29_02_28_3,3.03
PRL_29_02_28_4,2.67
PRL_29_02_28_5,7.74
PRL_29_02_28_6,2.58
PRL_29_03_01_1,3.69
PRL_29_03_01_2,3.22
PRL_29_03_01_3,3.31
PRL_29_03_01_4,3.43
PRL_29_03_01_5,3.71
PRL_29_03_01_6,3.36
PRL_29_03_02_1,2.99
PRL_29_03_02_2,2.93
PRL_29_03_02_3,2.89
PRL_29_03_02_4,3.04
PRL_29_03_02_5,3.07
PRL_29_03_02_6,2.68
PRL_29_03_03_1,3.13
PRL_29_03_03_2,2.8
PRL_29_03_03_3,3.5
PRL_29_03_03_4,4.09
PRL_29_03_03_5,3.94
PRL_29_03_03_6,2.65
PRL_29_03_04_1,3.12
PRL_29_03_04_2,3.21
PRL_29_03_04_3,3.91
PRL_29_03_04_4,3.08
PRL_29_03_04_5,5.18
PRL_29_03_04_6,2.56
PRL_29_03_05_1,3.5
PRL_29_03_05_2,2.96
PRL_29_03_05_3,2.97
PRL_29_03_05_4,2.68
PRL_29_03_05_5,5.48
PRL_29_03_05_6,2.58
PRL_29_03_06_1,2.83
PRL_29_03_06_2,2.75
PRL_29_03_06_3,2.68
PRL_29_03_06_4,5.33
PRL_29_03_06_5,2.52
PRL_29_03_06_6,2.52
PRL_29_03_07_1,2.8
PRL_29_03_07_2,3.07
PRL_29_03_07_3,3.83
PRL_29_03_07_4,4.27
PRL_29_03_07_5,5.33
PRL_29_03_07_6,2.58
PRL_29_03_08_1,2.8
PRL_29_03_08_2,3.4
PRL_29_03_08_3,3.87
PRL_29_03_08_4,5.89
PRL_29_03_08_5,5.02
PRL_29_03_08_6,2.83
PRL_29_03_09_1,3.12
PRL_29_03_09_2,3.08
PRL_29_03_09_3,5.52
PRL_29_03_09_4,7.57
PRL_29_03_09_5,5.29
PRL_29_03_09_6,3.89
PRL_29_03_10_1,3.83
PRL_29_03_10_2,3.36
PRL_29_03_10_3,5.61
PRL_29_03_10_4,7.79
PRL_29_03_10_5,5.3
PRL_29_03_10_6,3.5
PRL_29_03_11_1,4.98
PRL_29_03_11_2,3.88
PRL_29_03_11_3,4.77
PRL_29_03_11_4,5.54
PRL_29_03_11_5,5.65
PRL_29_03_11_6,2.96
PRL_29_03_12_1,2.74
PRL_29_03_12_2,3.51
PRL_29_03_12_3,4.77
PRL_29_03_12_4,4.19
PRL_29_03_12_5,5.83
PRL_29_03_12_6,3.03
PRL_29_03_13_1,2.81
PRL_29_03_13_2,3.31
PRL_29_03_13_3,3.09
PRL_29_03_13_4,3.37
PRL_29_03_13_5,5.89
PRL_29_03_13_6,2.68
PRL_29_03_14_1,3.0
PRL_29_03_14_2,3.11
PRL_29_03_14_3,3.83
PRL_29_03_14_4,3.46
PRL_29_03_14_5,5.44
PRL_29_03_14_6,2.68
PRL_29_03_15_1,2.8
PRL_29_03_15_2,2.68
PRL_29_03_15_3,3.63
PRL_29_03_15_4,4.27
PRL_29_03_15_5,4.77
PRL_29_03_15_6,2.67
PRL_29_03_16_1,2.97
PRL_29_03_16_2,3.12
PRL_29_03_16_3,3.81
PRL_29_03_16_4,5.54
PRL_29_03_16_5,5.05
PRL_29_03_16_6,2.6
PRL_29_03_17_1,4.13
PRL_29_03_17_2,3.59
PRL_29_03_17_3,5.05
PRL_29_03_17_4,6.39
PRL_29_03_17_5,4.42
PRL_29_03_17_6,2.9
PRL_29_03_18_1,3.64
PRL_29_03_18_2,4.1
PRL_29_03_18_3,4.24
PRL_29_03_18_4,5.47
PRL_29_03_18_5,2.8
PRL_29_03_18_6,2.8
PRL_29_03_19_1,3.66
PRL_29_03_19_2,2.92
PRL_29_03_19_3,4.03
PRL_29_03_19_4,4.2
PRL_29_03_19_5,5.54
PRL_29_03_19_6,2.94
PRL_29_03_20_1,3.22
PRL_29_03_20_2,4.36
PRL_29_03_20_3,4.87
PRL_29_03_20_4,7.79
PRL_29_03_20_5,3.18
PRL_29_03_20_6,3.18
PRL_29_03_21_1,2.86
PRL_29_03_21_2,3.36
PRL_29_03_21_3,5.01
PRL_29_03_21_4,4.78
PRL_29_03_21_5,7.29
PRL_29_03_21_6,3.37
PRL_29_03_22_1,2.81
PRL_29_03_22_2,3.79
PRL_29_03_22_3,5.09
PRL_29_03_22_4,4.5
PRL_29_03_22_5,7.15
PRL_29_03_22_6,3.49
PRL_29_03_23_1,2.85
PRL_29_03_23_2,3.64
PRL_29_03_23_3,6.28
PRL_29_03_23_4,7.23
PRL_29_03_23_5,7.88
PRL_29_03_23_6,4.91
PRL_29_03_24_1,4.85
PRL_29_03_24_2,5.54
PRL_29_03_24_3,9.91
PRL_29_03_24_4,12.84
PRL_29_03_24_5,9.89
PRL_29_03_24_6,4.48
PRL_29_03_25_1,5.52
PRL_29_03_25_2,5.68
PRL_29_03_25_3,6.09
PRL_29_03_25_4,5.05
PRL_29_03_25_5,8.98
PRL_29_03_25_6,4.33
PRL_29_03_26_1,4.97
PRL_29_03_26_2,5.01
PRL_29_03_26_3,8.21
PRL_29_03_26_4,8.12
PRL_29_03_26_5,7.57
PRL_29_03_26_6,4.19
PRL_29_03_27_1,4.23
PRL_29_03_27_2,4.66
PRL_29_03_27_3,7.57
PRL_29_03_27_4,7.85
PRL_29_03_27_5,7.79
PRL_29_03_27_6,4.47
PRL_29_03_28_1,3.96
PRL_29_03_28_2,4.09
PRL_29_03_28_3,6.74
PRL_29_03_28_4,10.2
PRL_29_03_28_5,7.29
PRL_29_03_28_6,4.13
PRL_29_03_29_1,3.92
PRL_29_03_29_2,4.44
PRL_29_03_29_3,8.92
PRL_29_03_29_4,12.45
PRL_29_03_29_5,7.44
PRL_29_03_29_6,4.45
PRL_29_03_30_1,5.78
PRL_29_03_30_2,5.47
PRL_29_03_30_3,8.22
PRL_29_03_30_4,12.89
PRL_29_03_30_5,8.02
PRL_29_03_30_6,4.74
PRL_29_03_31_1,7.38
PRL_29_03_31_2,5.14
PRL_29_03_31_3,8.93
PRL_29_03_31_4,13.85
PRL_29_03_31_5,8.68
PRL_29_03_31_6,5.37
PRL_29_04_01_1,6.39
PRL_29_04_01_2,6.3
PRL_29_04_01_3,10.93
PRL_29_04_01_4,16.12
PRL_29_04_01_5,8.1
PRL_29_04_01_6,5.65
PRL_29_04_02_1,6.2
PRL_29_04_02_2,5.62
PRL_29_04_02_3,8.55
PRL_29_04_02_4,13.95
PRL_29_04_02_5,9.63
PRL_29_04_02_6,5.35
PRL_29_04_03_1,7.25
PRL_29_04_03_2,6.1
PRL_29_04_03_3,9.47
PRL_29_04_03_4,15.42
PRL_29_04_03_5,8.9
PRL_29_04_03_6,5.52
PRL_29_04_04_1,6.17
PRL_29_04_04_2,6.29
PRL_29_04_04_3,9.87
PRL_29_04_04_4,16.58
PRL_29_04_04_5,8.64
PRL_29_04_04_6,5.52
PRL_29_04_05_1,5.45
PRL_29_04_05_2,5.15
PRL_29_04_05_3,7.23
PRL_29_04_05_4,10.37
PRL_29_04_05_5,7.18
PRL_29_04_05_6,5.41
PRL_29_04_06_1,4.98
PRL_29_04_06_2,4.99
PRL_29_04_06_3,7.99
PRL_29_04_06_4,16.21
PRL_29_04_06_5,7.74
PRL_29_04_06_6,4.98
PRL_29_04_07_1,5.14
PRL_29_04_07_2,4.8
PRL_29_04_07_3,7.85
PRL_29_04_07_4,18.22
PRL_29_04_07_5,8.52
PRL_29_04_07_6,4.61
PRL_29_04_08_1,6.31
PRL_29_04_08_2,7.85
PRL_29_04_08_3,9.09
PRL_29_04_08_4,17.2
PRL_29_04_08_5,12.27
PRL_29_04_08_6,7.79
PRL_29_04_09_1,6.73
PRL_29_04_09_2,6.87
PRL_29_04_09_3,8.02
PRL_29_04_09_4,11.39
PRL_29_04_09_5,7.9
PRL_29_04_09_6,6.31
PRL_29_04_10_1,14.58
PRL_29_04_10_2,10.51
PRL_29_04_10_3,14.87
PRL_29_04_10_4,20.45
PRL_29_04_10_5,13.96
PRL_29_04_10_6,8.96
PRL_29_04_11_1,12.61
PRL_29_04_11_2,9.69
PRL_29_04_11_3,14.16
PRL_29_04_11_4,20.26
PRL_29_04_11_5,13.17
PRL_29_04_11_6,8.78
PRL_29_04_12_1,9.67
PRL_29_04_12_2,8.36
PRL_29_04_12_3,13.84
PRL_29_04_12_4,19.48
PRL_29_04_12_5,13.16
PRL_29_04_12_6,8.41
PRL_29_04_13_1,9.67
PRL_29_04_13_2,8.36
PRL_29_04_13_3,21.75
PRL_29_04_13_4,20.59
PRL_29_04_13_5,16.25
PRL_29_04_13_6,8.41
PRL_29_04_14_1,13.93
PRL_29_04_14_2,14.02
PRL_29_04_14_3,26.84
PRL_29_04_14_4,40.37
PRL_29_04_14_5,17.1
PRL_29_04_14_6,7.7
PRL_29_04_15_1,7.75
PRL_29_04_15_2,7.9
PRL_29_04_15_3,17.29
PRL_29_04_15_4,20.85
PRL_29_04_15_5,12.89
PRL_29_04_15_6,10.67
PRL_29_04_16_1,10.51
PRL_29_04_16_2,11.17
PRL_29_04_16_3,17.66
PRL_29_04_16_4,20.38
PRL_29_04_16_5,13.03
PRL_29_04_16_6,10.09
PRL_29_04_17_1,6.17
PRL_29_04_17_2,9.98
PRL_29_04_17_3,11.58
PRL_29_04_17_4,14.02
PRL_29_04_17_5,10.65
PRL_29_04_17_6,6.81
PRL_29_04_18_1,5.49
PRL_29_04_18_2,7.79
PRL_29_04_18_3,7.9
PRL_29_04_18_4,16.49
PRL_29_04_18_5,7.51
PRL_29_04_18_6,5.39
PRL_29_04_19_1,6.44
PRL_29_04_19_2,8.3
PRL_29_04_19_3,11.08
PRL_29_04_19_4,14.94
PRL_29_04_19_5,8.7
PRL_29_04_19_6,6.36
PRL_29_04_20_1,9.33
PRL_29_04_20_2,10.09
PRL_29_04_20_3,15.67
PRL_29_04_20_4,15.76
PRL_29_04_20_5,13.23
PRL_29_04_20_6,6.46
PRL_29_04_21_1,7.9
PRL_29_04_21_2,8.69
PRL_29_04_21_3,13.57
PRL_29_04_21_4,17.83
PRL_29_04_21_5,13.29
PRL_29_04_21_6,6.63
PRL_29_04_22_1,6.67
PRL_29_04_22_2,7.85
PRL_29_04_22_3,12.05
PRL_29_04_22_4,15.15
PRL_29_04_22_5,10.88
PRL_29_04_22_6,7.22
PRL_29_04_23_1,4.44
PRL_29_04_23_2,5.84
PRL_29_04_23_3,8.08
PRL_29_04_23_4,11.15
PRL_29_04_23_5,6.0
PRL_29_04_23_6,4.48
PRL_29_04_24_1,5.31
PRL_29_04_24_2,8.41
PRL_29_04_24_3,9.58
PRL_29_04_24_4,10.34
PRL_29_04_24_5,10.02
PRL_29_04_24_6,7.9
PRL_29_04_25_1,4.69
PRL_29_04_25_2,9.23
PRL_29_04_25_3,9.52
PRL_29_04_25_4,8.32
PRL_29_04_25_5,7.01
PRL_29_04_25_6,7.01
PRL_29_04_26_1,5.66
PRL_29_04_26_2,9.53
PRL_29_04_26_3,10.4
PRL_29_04_26_4,9.63
PRL_29_04_26_5,10.48
PRL_29_04_26_6,9.53
PRL_29_04_27_1,5.05
PRL_29_04_27_2,7.71
PRL_29_04_27_3,11.38
PRL_29_04_27_4,13.57
PRL_29_04_27_5,12.22
PRL_29_04_27_6,7.74
PRL_29_04_28_1,6.31
PRL_29_04_28_2,7.79
PRL_29_04_28_3,17.38
PRL_29_04_28_4,25.51
PRL_29_04_28_5,13.24
PRL_29_04_28_6,9.27
PRL_29_04_29_1,5.76
PRL_29_04_29_2,7.15
PRL_29_04_29_3,11.13
PRL_29_04_29_4,19.02
PRL_29_04_29_5,9.38
PRL_29_04_29_6,7.12
PRL_29_04_30_1,5.55
PRL_29_04_30_2,6.25
PRL_29_04_30_3,7.95
PRL_29_04_30_4,14.03
PRL_29_04_30_5,7.15
PRL_29_04_30_6,6.41
PRL_29_05_01_1,5.05
PRL_29_05_01_2,7.93
PRL_29_05_01_3,17.94
PRL_29_05_01_4,25.23
PRL_29_05_01_5,15.56
PRL_29_05_01_6,8.02
PRL_29_05_02_1,5.34
PRL_29_05_02_2,7.74
PRL_29_05_02_3,15.14
PRL_29_05_02_4,23.3
PRL_29_05_02_5,12.19
PRL_29_05_02_6,7.57
PRL_29_05_03_1,5.89
PRL_29_05_03_2,7.15
PRL_29_05_03_3,9.5
PRL_29_05_03_4,16.82
PRL_29_05_03_5,7.85
PRL_29_05_03_6,5.49
PRL_29_05_04_1,5.45
PRL_29_05_04_2,6.51
PRL_29_05_04_3,13.17
PRL_29_05_04_4,16.17
PRL_29_05_04_5,9.53
PRL_29_05_04_6,6.12
PRL_29_05_05_1,5.38
PRL_29_05_05_2,6.97
PRL_29_05_05_3,14.02
PRL_29_05_05_4,22.42
PRL_29_05_05_5,12.3
PRL_29_05_05_6,4.91
PRL_29_05_06_1,4.48
PRL_29_05_06_2,6.31
PRL_29_05_06_3,11.74
PRL_29_05_06_4,13.49
PRL_29_05_06_5,7.71
PRL_29_05_06_6,4.77
PRL_29_05_07_1,5.05
PRL_29_05_07_2,6.03
PRL_29_05_07_3,6.46
PRL_29_05_07_4,8.91
PRL_29_05_07_5,8.29
PRL_29_05_07_6,9.86
PRL_29_05_08_1,4.77
PRL_29_05_08_2,7.35
PRL_29_05_08_3,10.94
PRL_29_05_08_4,14.09
PRL_29_05_08_5,8.9
PRL_29_05_08_6,7.87
PRL_29_05_09_1,4.65
PRL_29_05_09_2,6.96
PRL_29_05_09_3,17.65
PRL_29_05_09_4,21.46
PRL_29_05_09_5,12.68
PRL_29_05_09_6,7.23
PRL_29_05_10_1,4.42
PRL_29_05_10_2,6.76
PRL_29_05_10_3,13.93
PRL_29_05_10_4,17.41
PRL_29_05_10_5,12.5
PRL_29_05_10_6,7.93
PRL_29_05_11_1,4.55
PRL_29_05_11_2,7.01
PRL_29_05_11_3,23.4
PRL_29_05_11_4,28.0
PRL_29_05_11_5,13.08
PRL_29_05_11_6,7.71
PRL_29_05_12_1,5.4
PRL_29_05_12_2,7.08
PRL_29_05_12_3,18.43
PRL_29_05_12_4,31.52
PRL_29_05_12_5,16.33
PRL_29_05_12_6,8.27
PRL_29_05_13_1,5.38
PRL_29_05_13_2,7.11
PRL_29_05_13_3,15.42
PRL_29_05_13_4,22.0
PRL_29_05_13_5,15.93
PRL_29_05_13_6,9.12
PRL_29_05_14_1,7.74
PRL_29_05_14_2,7.8
PRL_29_05_14_3,20.31
PRL_29_05_14_4,24.38
PRL_29_05_14_5,16.26
PRL_29_05_14_6,10.32
PRL_29_05_15_1,6.08
PRL_29_05_15_2,8.75
PRL_29_05_15_3,42.05
PRL_29_05_15_4,25.93
PRL_29_05_15_5,17.49
PRL_29_05_15_6,10.09
PRL_29_05_16_1,5.75
PRL_29_05_16_2,10.07
PRL_29_05_16_3,37.28
PRL_29_05_16_4,33.89
PRL_29_05_16_5,15.34
PRL_29_05_16_6,10.07
PRL_29_05_17_1,5.11
PRL_29_05_17_2,8.63
PRL_29_05_17_3,16.57
PRL_29_05_17_4,24.69
PRL_29_05_17_5,13.31
PRL_29_05_17_6,8.12
PRL_29_05_18_1,4.66
PRL_29_05_18_2,7.74
PRL_29_05_18_3,22.99
PRL_29_05_18_4,30.82
PRL_29_05_18_5,13.27
PRL_29_05_18_6,7.74
PRL_29_05_19_1,5.25
PRL_29_05_19_2,10.82
PRL_29_05_19_3,30.26
PRL_29_05_19_4,42.16
PRL_29_05_19_5,21.61
PRL_29_05_19_6,13.39
PRL_29_05_20_1,5.61
PRL_29_05_20_2,7.4
PRL_29_05_20_3,22.69
PRL_29_05_20_4,34.38
PRL_29_05_20_5,14.5
PRL_29_05_20_6,10.86
PRL_29_05_21_1,4.58
PRL_29_05_21_2,7.04
PRL_29_05_21_3,14.65
PRL_29_05_21_4,28.78
PRL_29_05_21_5,15.48
PRL_29_05_21_6,14.02
PRL_29_05_22_1,11.27
PRL_29_05_22_2,10.03
PRL_29_05_22_3,18.83
PRL_29_05_22_4,27.36
PRL_29_05_22_5,15.29
PRL_29_05_22_6,11.03
PRL_29_05_23_1,5.61
PRL_29_05_23_2,7.91
PRL_29_05_23_3,13.45
PRL_29_05_23_4,23.99
PRL_29_05_23_5,11.41
PRL_29_05_23_6,11.21
PRL_29_05_24_1,4.38
PRL_29_05_24_2,6.17
PRL_29_05_24_3,9.95
PRL_29_05_24_4,12.05
PRL_29_05_24_5,9.81
PRL_29_05_24_6,7.79
PRL_29_05_25_1,4.44
PRL_29_05_25_2,5.77
PRL_29_05_25_3,14.33
PRL_29_05_25_4,18.99
PRL_29_05_25_5,12.89
PRL_29_05_25_6,7.12
PRL_29_05_26_1,4.84
PRL_29_05_26_2,6.74
PRL_29_05_26_3,18.23
