Ausschreibung,Preis
PRL_28_02_17_3,3.98
PRL_28_02_17_4,4.38
PRL_28_02_17_5,4.19
PRL_28_02_17_6,3.61
PRL_28_02_18_1,5.0
PRL_28_02_18_2,5.21
PRL_28_02_18_3,6.11
PRL_28_02_18_4,7.34
PRL_28_02_18_5,4.87
PRL_28_02_18_6,3.83
PRL_28_02_19_1,5.21
PRL_28_02_19_2,5.0
PRL_28_02_19_3,4.87
PRL_28_02_19_4,5.28
PRL_28_02_19_5,6.59
PRL_28_02_19_6,3.98
PRL_28_02_20_1,6.15
PRL_28_02_20_2,5.67
PRL_28_02_20_3,5.92
PRL_28_02_20_4,6.84
PRL_28_02_20_5,7.08
PRL_28_02_20_6,3.98
PRL_28_02_21_1,9.15
PRL_28_02_21_2,7.55
PRL_28_02_21_3,6.12
PRL_28_02_21_4,6.34
PRL_28_02_21_5,6.71
PRL_28_02_21_6,4.78
PRL_28_02_22_1,8.1
PRL_28_02_22_2,8.08
PRL_28_02_22_3,5.0
PRL_28_02_22_4,6.74
PRL_28_02_22_5,7.3
PRL_28_02_22_6,9.29
PRL_28_02_23_1,11.59
PRL_28_02_23_2,13.78
PRL_28_02_23_3,6.67
PRL_28_02_23_4,8.44
PRL_28_02_23_5,7.18
PRL_28_02_23_6,6.67
PRL_28_02_24_1,9.88
PRL_28_02_24_2,10.24
PRL_28_02_24_3,6.81
PRL_28_02_24_4,8.69
PRL_28_02_24_5,6.17
PRL_28_02_24_6,6.67
PRL_28_02_25_1,9.34
PRL_28_02_25_2,7.19
PRL_28_02_25_3,7.14
PRL_28_02_25_4,8.67
PRL_28_02_25_5,6.6
PRL_28_02_25_6,5.82
PRL_28_02_26_1,6.67
PRL_28_02_26_2,4.58
PRL_28_02_26_3,5.83
PRL_28_02_26_4,6.07
PRL_28_02_26_5,4.26
PRL_28_02_26_6,4.26
PRL_28_02_27_1,5.32
PRL_28_02_27_2,4.08
PRL_28_02_27_3,3.96
PRL_28_02_27_4,7.25
PRL_28_02_27_5,3.85
PRL_28_02_27_6,3.85
PRL_28_02_28_1,4.0
PRL_28_02_28_2,3.98
PRL_28_02_28_3,4.5
PRL_28_02_28_4,3.98
PRL_28_02_28_5,11.5
PRL_28_02_28_6,3.83
PRL_28_02_29_1,14.17
PRL_28_02_29_2,11.3
PRL_28_02_29_3,7.5
PRL_28_02_29_4,11.25
PRL_28_02_29_5,9.52
PRL_28_02_29_6,8.44
PRL_28_03_01_1,5.48
PRL_28_03_01_2,4.79
PRL_28_03_01_3,4.92
PRL_28_03_01_4,5.09
PRL_28_03_01_5,5.51
PRL_28_03_01_6,5.0
PRL_28_03_02_1,4.45
PRL_28_03_02_2,4.35
PRL_28_03_02_3,4.3
PRL_28_03_02_4,4.52
PRL_28_03_02_5,4.57
PRL_28_03_02_6,3.98
PRL_28_03_03_1,4.66
PRL_28_03_03_2,4.16
PRL_28_03_03_3,5.21
PRL_28_03_03_4,6.09
PRL_28_03_03_5,5.85
PRL_28_03_03_6,3.93
PRL_28_03_04_1,4.64
PRL_28_03_04_2,4.78
PRL_28_03_04_3,5.82
PRL_28_03_04_4,4.58
PRL_28_03_04_5,7.7
PRL_28_03_04_6,3.8
PRL_28_03_05_1,5.21
PRL_28_03_05_2,4.4
PRL_28_03_05_3,4.42
PRL_28_03_05_4,3.98
PRL_28_03_05_5,8.15
PRL_28_03_05_6,3.83
PRL_28_03_06_1,4.21
PRL_28_03_06_2,4.09
PRL_28_03_06_3,3.98
PRL_28_03_06_4,7.92
PRL_28_03_06_5,3.75
PRL_28_03_06_6,3.75
PRL_28_03_07_1,4.17
PRL_28_03_07_2,4.57
PRL_28_03_07_3,5.69
PRL_28_03_07_4,6.35
PRL_28_03_07_5,7.92
PRL_28_03_07_6,3.83
PRL_28_03_08_1,4.17
PRL_28_03_08_2,5.06
PRL_28_03_08_3,5.75
PRL_28_03_08_4,8.75
PRL_28_03_08_5,7.47
PRL_28_03_08_6,4.21
PRL_28_03_09_1,4.63
PRL_28_03_09_2,4.58
PRL_28_03_09_3,8.21
PRL_28_03_09_4,11.25
PRL_28_03_09_5,7.87
PRL_28_03_09_6,5.78
PRL_28_03_10_1,5.7
PRL_28_03_10_2,5.0
PRL_28_03_10_3,8.34
PRL_28_03_10_4,11.59
PRL_28_03_10_5,7.88
PRL_28_03_10_6,5.21
PRL_28_03_11_1,7.4
PRL_28_03_11_2,5.77
PRL_28_03_11_3,7.09
PRL_28_03_11_4,8.24
PRL_28_03_11_5,8.39
PRL_28_03_11_6,4.4
PRL_28_03_12_1,4.07
PRL_28_03_12_2,5.22
PRL_28_03_12_3,7.09
PRL_28_03_12_4,6.24
PRL_28_03_12_5,8.67
PRL_28_03_12_6,4.5
PRL_28_03_13_1,4.18
PRL_28_03_13_2,4.92
PRL_28_03_13_3,4.6
PRL_28_03_13_4,5.02
PRL_28_03_13_5,8.75
PRL_28_03_13_6,3.98
PRL_28_03_14_1,4.47
PRL_28_03_14_2,4.62
PRL_28_03_14_3,5.7
PRL_28_03_14_4,5.15
PRL_28_03_14_5,8.09
PRL_28_03_14_6,3.98
PRL_28_03_15_1,4.17
PRL_28_03_15_2,3.98
PRL_28_03_15_3,5.4
PRL_28_03_15_4,6.35
PRL_28_03_15_5,7.09
PRL_28_03_15_6,3.97
PRL_28_03_16_1,4.41
PRL_28_03_16_2,4.64
PRL_28_03_16_3,5.67
PRL_28_03_16_4,8.24
PRL_28_03_16_5,7.5
PRL_28_03_16_6,3.87
PRL_28_03_17_1,6.14
PRL_28_03_17_2,5.33
PRL_28_03_17_3,7.5
PRL_28_03_17_4,9.49
PRL_28_03_17_5,6.57
PRL_28_03_17_6,4.32
PRL_28_03_18_1,5.42
PRL_28_03_18_2,6.1
PRL_28_03_18_3,6.3
PRL_28_03_18_4,8.13
PRL_28_03_18_5,4.17
PRL_28_03_18_6,4.17
PRL_28_03_19_1,5.43
PRL_28_03_19_2,4.33
PRL_28_03_19_3,5.99
PRL_28_03_19_4,6.25
PRL_28_03_19_5,8.24
PRL_28_03_19_6,4.38
PRL_28_03_20_1,4.79
PRL_28_03_20_2,6.49
PRL_28_03_20_3,7.24
PRL_28_03_20_4,11.59
PRL_28_03_20_5,4.73
PRL_28_03_20_6,4.73
PRL_28_03_21_1,4.26
PRL_28_03_21_2,5.0
PRL_28_03_21_3,7.45
PRL_28_03_21_4,7.1
PRL_28_03_21_5,10.84
PRL_28_03_21_6,5.02
PRL_28_03_22_1,4.18
PRL_28_03_22_2,5.63
PRL_28_03_22_3,7.57
PRL_28_03_22_4,6.69
PRL_28_03_22_5,10.63
PRL_28_03_22_6,5.18
PRL_28_03_23_1,4.23
PRL_28_03_23_2,5.42
PRL_28_03_23_3,9.34
PRL_28_03_23_4,10.75
PRL_28_03_23_5,11.72
PRL_28_03_23_6,7.29
PRL_28_03_24_1,7.21
PRL_28_03_24_2,8.24
PRL_28_03_24_3,14.74
PRL_28_03_24_4,19.09
PRL_28_03_24_5,14.7
PRL_28_03_24_6,6.67
PRL_28_03_25_1,8.2
PRL_28_03_25_2,8.45
PRL_28_03_25_3,9.05
PRL_28_03_25_4,7.5
PRL_28_03_25_5,13.35
PRL_28_03_25_6,6.44
PRL_28_03_26_1,7.39
PRL_28_03_26_2,7.45
PRL_28_03_26_3,12.2
PRL_28_03_26_4,12.07
PRL_28_03_26_5,11.25
PRL_28_03_26_6,6.24
PRL_28_03_27_1,6.29
PRL_28_03_27_2,6.93
PRL_28_03_27_3,11.26
PRL_28_03_27_4,11.67
PRL_28_03_27_5,11.59
PRL_28_03_27_6,6.65
PRL_28_03_28_1,5.89
PRL_28_03_28_2,6.08
PRL_28_03_28_3,10.03
PRL_28_03_28_4,15.17
PRL_28_03_28_5,10.84
PRL_28_03_28_6,6.14
PRL_28_03_29_1,5.83
PRL_28_03_29_2,6.6
PRL_28_03_29_3,13.27
PRL_28_03_29_4,18.51
PRL_28_03_29_5,11.07
PRL_28_03_29_6,6.61
PRL_28_03_30_1,8.59
PRL_28_03_30_2,8.13
PRL_28_03_30_3,12.23
PRL_28_03_30_4,19.16
PRL_28_03_30_5,11.92
PRL_28_03_30_6,7.05
PRL_28_03_31_1,10.97
PRL_28_03_31_2,7.64
PRL_28_03_31_3,13.28
PRL_28_03_31_4,20.6
PRL_28_03_31_5,12.91
PRL_28_03_31_6,7.99
PRL_28_04_01_1,9.49
PRL_28_04_01_2,9.36
PRL_28_04_01_3,16.25
PRL_28_04_01_4,23.97
PRL_28_04_01_5,12.04
PRL_28_04_01_6,8.4
PRL_28_04_02_1,9.22
PRL_28_04_02_2,8.35
PRL_28_04_02_3,12.71
PRL_28_04_02_4,20.74
PRL_28_04_02_5,14.32
PRL_28_04_02_6,7.95
PRL_28_04_03_1,10.78
PRL_28_04_03_2,9.07
PRL_28_04_03_3,14.08
PRL_28_04_03_4,22.92
PRL_28_04_03_5,13.24
PRL_28_04_03_6,8.2
PRL_28_04_04_1,9.17
PRL_28_04_04_2,9.35
PRL_28_04_04_3,14.68
PRL_28_04_04_4,24.66
PRL_28_04_04_5,12.85
PRL_28_04_04_6,8.2
PRL_28_04_05_1,8.1
PRL_28_04_05_2,7.65
PRL_28_04_05_3,10.74
PRL_28_04_05_4,15.42
PRL_28_04_05_5,10.68
PRL_28_04_05_6,8.04
PRL_28_04_06_1,7.41
PRL_28_04_06_2,7.42
PRL_28_04_06_3,11.88
PRL_28_04_06_4,24.1
PRL_28_04_06_5,11.5
PRL_28_04_06_6,7.4
PRL_28_04_07_1,7.64
PRL_28_04_07_2,7.14
PRL_28_04_07_3,11.67
PRL_28_04_07_4,27.09
PRL_28_04_07_5,12.66
PRL_28_04_07_6,6.85
PRL_28_04_08_1,9.38
PRL_28_04_08_2,11.67
PRL_28_04_08_3,13.52
PRL_28_04_08_4,25.57
PRL_28_04_08_5,18.24
PRL_28_04_08_6,11.59
PRL_28_04_09_1,10.0
PRL_28_04_09_2,10.21
PRL_28_04_09_3,11.92
PRL_28_04_09_4,16.93
PRL_28_04_09_5,11.75
PRL_28_04_09_6,9.38
PRL_28_04_10_1,21.68
PRL_28_04_10_2,15.63
PRL_28_04_10_3,22.11
PRL_28_04_10_4,30.41
PRL_28_04_10_5,20.76
PRL_28_04_10_6,13.32
PRL_28_04_11_1,18.76
PRL_28_04_11_2,14.4
PRL_28_04_11_3,21.05
PRL_28_04_11_4,30.13
PRL_28_04_11_5,19.59
PRL_28_04_11_6,13.05
PRL_28_04_12_1,14.38
PRL_28_04_12_2,12.44
PRL_28_04_12_3,20.57
PRL_28_04_12_4,28.97
PRL_28_04_12_5,19.57
PRL_28_04_12_6,12.5
PRL_28_04_13_1,14.38
PRL_28_04_13_2,12.44
PRL_28_04_13_3,32.34
PRL_28_04_13_4,30.61
PRL_28_04_13_5,24.17
PRL_28_04_13_6,12.5
PRL_28_04_14_1,20.71
PRL_28_04_14_2,20.84
PRL_28_04_14_3,39.9
PRL_28_04_14_4,60.03
PRL_28_04_14_5,25.42
PRL_28_04_14_6,11.44
PRL_28_04_15_1,11.52
PRL_28_04_15_2,11.75
PRL_28_04_15_3,25.72
PRL_28_04_15_4,31.0
PRL_28_04_15_5,19.17
PRL_28_04_15_6,15.87
PRL_28_04_16_1,15.63
PRL_28_04_16_2,16.61
PRL_28_04_16_3,26.26
PRL_28_04_16_4,30.31
PRL_28_04_16_5,19.37
PRL_28_04_16_6,15.0
PRL_28_04_17_1,9.17
PRL_28_04_17_2,14.84
PRL_28_04_17_3,17.21
PRL_28_04_17_4,20.84
PRL_28_04_17_5,15.84
PRL_28_04_17_6,10.13
PRL_28_04_18_1,8.16
PRL_28_04_18_2,11.59
PRL_28_04_18_3,11.75
PRL_28_04_18_4,24.52
PRL_28_04_18_5,11.17
PRL_28_04_18_6,8.02
PRL_28_04_19_1,9.57
PRL_28_04_19_2,12.34
PRL_28_04_19_3,16.47
PRL_28_04_19_4,22.21
PRL_28_04_19_5,12.93
PRL_28_04_19_6,9.45
PRL_28_04_20_1,13.87
PRL_28_04_20_2,15.0
PRL_28_04_20_3,23.31
PRL_28_04_20_4,23.44
PRL_28_04_20_5,19.67
PRL_28_04_20_6,9.61
PRL_28_04_21_1,11.75
PRL_28_04_21_2,12.92
PRL_28_04_21_3,20.17
PRL_28_04_21_4,26.51
PRL_28_04_21_5,19.76
PRL_28_04_21_6,9.86
PRL_28_04_22_1,9.92
PRL_28_04_22_2,11.67
PRL_28_04_22_3,17.92
PRL_28_04_22_4,22.53
PRL_28_04_22_5,16.17
PRL_28_04_22_6,10.73
PRL_28_04_23_1,6.6
PRL_28_04_23_2,8.69
PRL_28_04_23_3,12.01
PRL_28_04_23_4,16.58
PRL_28_04_23_5,8.92
PRL_28_04_23_6,6.67
PRL_28_04_24_1,7.9
PRL_28_04_24_2,12.5
PRL_28_04_24_3,14.24
PRL_28_04_24_4,15.38
PRL_28_04_24_5,14.9
PRL_28_04_24_6,11.75
PRL_28_04_25_1,6.97
PRL_28_04_25_2,13.72
PRL_28_04_25_3,14.15
PRL_28_04_25_4,12.37
PRL_28_04_25_5,10.42
PRL_28_04_25_6,10.42
PRL_28_04_26_1,8.42
PRL_28_04_26_2,14.17
PRL_28_04_26_3,15.47
PRL_28_04_26_4,14.32
PRL_28_04_26_5,15.58
PRL_28_04_26_6,14.17
PRL_28_04_27_1,7.5
PRL_28_04_27_2,11.46
PRL_28_04_27_3,16.92
PRL_28_04_27_4,20.17
PRL_28_04_27_5,18.17
PRL_28_04_27_6,11.5
PRL_28_04_28_1,9.38
PRL_28_04_28_2,11.59
PRL_28_04_28_3,25.85
PRL_28_04_28_4,37.93
PRL_28_04_28_5,19.69
PRL_28_04_28_6,13.79
PRL_28_04_29_1,8.56
PRL_28_04_29_2,10.63
PRL_28_04_29_3,16.55
PRL_28_04_29_4,28.27
PRL_28_04_29_5,13.95
PRL_28_04_29_6,10.59
PRL_28_04_30_1,8.25
PRL_28_04_30_2,9.29
PRL_28_04_30_3,11.82
PRL_28_04_30_4,20.86
PRL_28_04_30_5,10.63
PRL_28_04_30_6,9.53
PRL_28_05_01_1,7.5
PRL_28_05_01_2,11.79
PRL_28_05_01_3,26.67
PRL_28_05_01_4,37.51
PRL_28_05_01_5,23.13
PRL_28_05_01_6,11.92
PRL_28_05_02_1,7.94
PRL_28_05_02_2,11.5
PRL_28_05_02_3,22.51
PRL_28_05_02_4,34.64
PRL_28_05_02_5,18.13
PRL_28_05_02_6,11.25
PRL_28_05_03_1,8.75
PRL_28_05_03_2,10.63
PRL_28_05_03_3,14.13
PRL_28_05_03_4,25.01
PRL_28_05_03_5,11.67
PRL_28_05_03_6,8.17
PRL_28_05_04_1,8.11
PRL_28_05_04_2,9.69
PRL_28_05_04_3,19.59
PRL_28_05_04_4,24.04
PRL_28_05_04_5,14.17
PRL_28_05_04_6,9.1
PRL_28_05_05_1,8.0
PRL_28_05_05_2,10.37
PRL_28_05_05_3,20.84
PRL_28_05_05_4,33.34
PRL_28_05_05_5,18.29
PRL_28_05_05_6,7.29
PRL_28_05_06_1,6.67
PRL_28_05_06_2,9.38
PRL_28_05_06_3,17.46
PRL_28_05_06_4,20.06
PRL_28_05_06_5,11.46
PRL_28_05_06_6,7.09
PRL_28_05_07_1,7.5
PRL_28_05_07_2,8.96
PRL_28_05_07_3,9.61
PRL_28_05_07_4,13.25
PRL_28_05_07_5,12.32
PRL_28_05_07_6,14.65
PRL_28_05_08_1,7.09
PRL_28_05_08_2,10.93
PRL_28_05_08_3,16.27
PRL_28_05_08_4,20.95
PRL_28_05_08_5,13.24
PRL_28_05_08_6,11.69
PRL_28_05_09_1,6.91
PRL_28_05_09_2,10.34
PRL_28_05_09_3,26.24
PRL_28_05_09_4,31.91
PRL_28_05_09_5,18.85
PRL_28_05_09_6,10.74
PRL_28_05_10_1,6.57
PRL_28_05_10_2,10.04
PRL_28_05_10_3,20.71
PRL_28_05_10_4,25.89
PRL_28_05_10_5,18.59
PRL_28_05_10_6,11.79
PRL_28_05_11_1,6.77
PRL_28_05_11_2,10.42
PRL_28_05_11_3,34.79
PRL_28_05_11_4,41.64
PRL_28_05_11_5,19.45
PRL_28_05_11_6,11.46
PRL_28_05_12_1,8.03
PRL_28_05_12_2,10.53
PRL_28_05_12_3,27.41
PRL_28_05_12_4,46.86
PRL_28_05_12_5,24.28
PRL_28_05_12_6,12.3
PRL_28_05_13_1,8.0
PRL_28_05_13_2,10.57
PRL_28_05_13_3,22.92
PRL_28_05_13_4,32.72
PRL_28_05_13_5,23.69
PRL_28_05_13_6,13.56
PRL_28_05_14_1,11.5
PRL_28_05_14_2,11.59
PRL_28_05_14_3,30.19
PRL_28_05_14_4,36.24
PRL_28_05_14_5,24.17
PRL_28_05_14_6,15.34
PRL_28_05_15_1,9.04
PRL_28_05_15_2,13.0
PRL_28_05_15_3,62.52
PRL_28_05_15_4,38.56
PRL_28_05_15_5,26.01
PRL_28_05_15_6,15.0
PRL_28_05_16_1,8.54
PRL_28_05_16_2,14.97
PRL_28_05_16_3,55.43
PRL_28_05_16_4,50.39
PRL_28_05_16_5,22.81
PRL_28_05_16_6,14.98
PRL_28_05_17_1,7.59
PRL_28_05_17_2,12.83
PRL_28_05_17_3,24.63
PRL_28_05_17_4,36.72
PRL_28_05_17_5,19.8
PRL_28_05_17_6,12.07
PRL_28_05_18_1,6.93
PRL_28_05_18_2,11.5
PRL_28_05_18_3,34.18
PRL_28_05_18_4,45.83
PRL_28_05_18_5,19.73
PRL_28_05_18_6,11.5
PRL_28_05_19_1,7.8
PRL_28_05_19_2,16.09
PRL_28_05_19_3,44.99
PRL_28_05_19_4,62.69
PRL_28_05_19_5,32.13
PRL_28_05_19_6,19.91
PRL_28_05_20_1,8.34
PRL_28_05_20_2,11.0
PRL_28_05_20_3,33.73
PRL_28_05_20_4,51.11
PRL_28_05_20_5,21.56
PRL_28_05_20_6,16.15
PRL_28_05_21_1,6.81
PRL_28_05_21_2,10.46
PRL_28_05_21_3,21.79
PRL_28_05_21_4,42.8
PRL_28_05_21_5,23.01
PRL_28_05_21_6,20.84
PRL_28_05_22_1,16.75
PRL_28_05_22_2,14.92
PRL_28_05_22_3,28.0
PRL_28_05_22_4,40.68
PRL_28_05_22_5,22.74
PRL_28_05_22_6,16.4
PRL_28_05_23_1,8.34
PRL_28_05_23_2,11.76
PRL_28_05_23_3,20.01
PRL_28_05_23_4,35.68
PRL_28_05_23_5,16.97
PRL_28_05_23_6,16.67
PRL_28_05_24_1,6.52
PRL_28_05_24_2,9.17
PRL_28_05_24_3,14.8
PRL_28_05_24_4,17.92
PRL_28_05_24_5,14.59
PRL_28_05_24_6,11.59
PRL_28_05_25_1,6.6
PRL_28_05_25_2,8.59
PRL_28_05_25_3,21.31
