Ausschreibung,Preis
PRL_19_01_01_1,18.37637535816619
PRL_19_01_01_2,18.37637535816619
PRL_19_01_01_3,18.37637535816619
PRL_19_01_01_4,18.37637535816619
PRL_19_01_01_5,18.37637535816619
PRL_19_01_01_6,18.37637535816619
PRL_19_01_02_1,18.37637535816619
PRL_19_01_02_2,18.37637535816619
PRL_19_01_02_3,18.37637535816619
PRL_19_01_02_4,18.37637535816619
PRL_19_01_02_5,18.37637535816619
PRL_19_01_02_6,18.37637535816619
PRL_19_01_03_1,18.37637535816619
PRL_19_01_03_2,18.37637535816619
PRL_19_01_03_3,18.37637535816619
PRL_19_01_03_4,18.37637535816619
PRL_19_01_03_5,18.37637535816619
PRL_19_01_03_6,18.37637535816619
PRL_19_01_04_1,18.37637535816619
PRL_19_01_04_2,18.37637535816619
PRL_19_01_04_3,18.37637535816619
PRL_19_01_04_4,18.37637535816619
PRL_19_01_04_5,18.37637535816619
PRL_19_01_04_6,18.37637535816619
PRL_19_01_05_1,18.37637535816619
PRL_19_01_05_2,18.37637535816619
PRL_19_01_05_3,18.37637535816619
PRL_19_01_05_4,18.37637535816619
PRL_19_01_05_5,18.37637535816619
PRL_19_01_05_6,18.37637535816619
PRL_19_01_06_1,18.37637535816619
PRL_19_01_06_2,18.37637535816619
PRL_19_01_06_3,18.37637535816619
PRL_19_01_06_4,18.37637535816619
PRL_19_01_06_5,18.37637535816619
PRL_19_01_06_6,18.37637535816619
PRL_19_01_07_1,15.364230769230769
PRL_19_01_07_2,15.364230769230769
PRL_19_01_07_3,15.364230769230769
PRL_19_01_07_4,15.364230769230769
PRL_19_01_07_5,15.364230769230769
PRL_19_01_07_6,15.364230769230769
PRL_19_01_08_1,15.364230769230769
PRL_19_01_08_2,15.364230769230769
PRL_19_01_08_3,15.364230769230769
PRL_19_01_08_4,15.364230769230769
PRL_19_01_08_5,15.364230769230769
PRL_19_01_08_6,15.364230769230769
PRL_19_01_09_1,15.364230769230769
PRL_19_01_09_2,15.364230769230769
PRL_19_01_09_3,15.364230769230769
PRL_19_01_09_4,15.364230769230769
PRL_19_01_09_5,15.364230769230769
PRL_19_01_09_6,15.364230769230769
PRL_19_01_10_1,15.364230769230769
PRL_19_01_10_2,15.364230769230769
PRL_19_01_10_3,15.364230769230769
PRL_19_01_10_4,15.364230769230769
PRL_19_01_10_5,15.364230769230769
PRL_19_01_10_6,15.364230769230769
PRL_19_01_11_1,15.364230769230769
PRL_19_01_11_2,15.364230769230769
PRL_19_01_11_3,15.364230769230769
PRL_19_01_11_4,15.364230769230769
PRL_19_01_11_5,15.364230769230769
PRL_19_01_11_6,15.364230769230769
PRL_19_01_12_1,15.364230769230769
PRL_19_01_12_2,15.364230769230769
PRL_19_01_12_3,15.364230769230769
PRL_19_01_12_4,15.364230769230769
PRL_19_01_12_5,15.364230769230769
PRL_19_01_12_6,15.364230769230769
PRL_19_01_13_1,15.364230769230769
PRL_19_01_13_2,15.364230769230769
PRL_19_01_13_3,15.364230769230769
PRL_19_01_13_4,15.364230769230769
PRL_19_01_13_5,15.364230769230769
PRL_19_01_13_6,15.364230769230769
PRL_19_01_14_1,13.950632022471911
PRL_19_01_14_2,13.950632022471911
PRL_19_01_14_3,13.950632022471911
PRL_19_01_14_4,13.950632022471911
PRL_19_01_14_5,13.950632022471911
PRL_19_01_14_6,13.950632022471911
PRL_19_01_15_1,13.950632022471911
PRL_19_01_15_2,13.950632022471911
PRL_19_01_15_3,13.950632022471911
PRL_19_01_15_4,13.950632022471911
PRL_19_01_15_5,13.950632022471911
PRL_19_01_15_6,13.950632022471911
PRL_19_01_16_1,13.950632022471911
PRL_19_01_16_2,13.950632022471911
PRL_19_01_16_3,13.950632022471911
PRL_19_01_16_4,13.950632022471911
PRL_19_01_16_5,13.950632022471911
PRL_19_01_16_6,13.950632022471911
PRL_19_01_17_1,13.950632022471911
PRL_19_01_17_2,13.950632022471911
PRL_19_01_17_3,13.950632022471911
PRL_19_01_17_4,13.950632022471911
PRL_19_01_17_5,13.950632022471911
PRL_19_01_17_6,13.950632022471911
PRL_19_01_18_1,13.950632022471911
PRL_19_01_18_2,13.950632022471911
PRL_19_01_18_3,13.950632022471911
PRL_19_01_18_4,13.950632022471911
PRL_19_01_18_5,13.950632022471911
PRL_19_01_18_6,13.950632022471911
PRL_19_01_19_1,13.950632022471911
PRL_19_01_19_2,13.950632022471911
PRL_19_01_19_3,13.950632022471911
PRL_19_01_19_4,13.950632022471911
PRL_19_01_19_5,13.950632022471911
PRL_19_01_19_6,13.950632022471911
PRL_19_01_20_1,13.950632022471911
PRL_19_01_20_2,13.950632022471911
PRL_19_01_20_3,13.950632022471911
PRL_19_01_20_4,13.950632022471911
PRL_19_01_20_5,13.950632022471911
PRL_19_01_20_6,13.950632022471911
PRL_19_01_21_1,12.243362720403022
PRL_19_01_21_2,12.243362720403022
PRL_19_01_21_3,12.243362720403022
PRL_19_01_21_4,12.243362720403022
PRL_19_01_21_5,12.243362720403022
PRL_19_01_21_6,12.243362720403022
PRL_19_01_22_1,12.243362720403022
PRL_19_01_22_2,12.243362720403022
PRL_19_01_22_3,12.243362720403022
PRL_19_01_22_4,12.243362720403022
PRL_19_01_22_5,12.243362720403022
PRL_19_01_22_6,12.243362720403022
PRL_19_01_23_1,12.243362720403022
PRL_19_01_23_2,12.243362720403022
PRL_19_01_23_3,12.243362720403022
PRL_19_01_23_4,12.243362720403022
PRL_19_01_23_5,12.243362720403022
PRL_19_01_23_6,12.243362720403022
PRL_19_01_24_1,12.243362720403022
PRL_19_01_24_2,12.243362720403022
PRL_19_01_24_3,12.243362720403022
PRL_19_01_24_4,12.243362720403022
PRL_19_01_24_5,12.243362720403022
PRL_19_01_24_6,12.243362720403022
PRL_19_01_25_1,12.243362720403022
PRL_19_01_25_2,12.243362720403022
PRL_19_01_25_3,12.243362720403022
PRL_19_01_25_4,12.243362720403022
PRL_19_01_25_5,12.243362720403022
PRL_19_01_25_6,12.243362720403022
PRL_19_01_26_1,12.243362720403022
PRL_19_01_26_2,12.243362720403022
PRL_19_01_26_3,12.243362720403022
PRL_19_01_26_4,12.243362720403022
PRL_19_01_26_5,12.243362720403022
PRL_19_01_26_6,12.243362720403022
PRL_19_01_27_1,12.243362720403022
