Ausschreibung,Preis
PRL_18_01_01_1,19.95023913043478
PRL_18_01_01_2,19.95023913043478
PRL_18_01_01_3,19.95023913043478
PRL_18_01_01_4,19.95023913043478
PRL_18_01_01_5,19.95023913043478
PRL_18_01_01_6,19.95023913043478
PRL_18_01_02_1,19.95023913043478
PRL_18_01_02_2,19.95023913043478
PRL_18_01_02_3,19.95023913043478
PRL_18_01_02_4,19.95023913043478
PRL_18_01_02_5,19.95023913043478
PRL_18_01_02_6,19.95023913043478
PRL_18_01_03_1,19.95023913043478
PRL_18_01_03_2,19.95023913043478
PRL_18_01_03_3,19.95023913043478
PRL_18_01_03_4,19.95023913043478
PRL_18_01_03_5,19.95023913043478
PRL_18_01_03_6,19.95023913043478
PRL_18_01_04_1,19.95023913043478
PRL_18_01_04_2,19.95023913043478
PRL_18_01_04_3,19.95023913043478
PRL_18_01_04_4,19.95023913043478
PRL_18_01_04_5,19.95023913043478
PRL_18_01_04_6,19.95023913043478
PRL_18_01_05_1,19.95023913043478
PRL_18_01_05_2,19.95023913043478
PRL_18_01_05_3,19.95023913043478
PRL_18_01_05_4,19.95023913043478
PRL_18_01_05_5,19.95023913043478
PRL_18_01_05_6,19.95023913043478
PRL_18_01_06_1,19.95023913043478
PRL_18_01_06_2,19.95023913043478
PRL_18_01_06_3,19.95023913043478
PRL_18_01_06_4,19.95023913043478
PRL_18_01_06_5,19.95023913043478
PRL_18_01_06_6,19.95023913043478
PRL_18_01_07_1,19.95023913043478
PRL_18_01_07_2,19.95023913043478
PRL_18_01_07_3,19.95023913043478
PRL_18_01_07_4,19.95023913043478
PRL_18_01_07_5,19.95023913043478
PRL_18_01_07_6,19.95023913043478
PRL_18_01_08_1,19.12152845528455
PRL_18_01_08_2,19.12152845528455
PRL_18_01_08_3,19.12152845528455
PRL_18_01_08_4,19.12152845528455
PRL_18_01_08_5,19.12152845528455
PRL_18_01_08_6,19.12152845528455
PRL_18_01_09_1,19.12152845528455
PRL_18_01_09_2,19.12152845528455
PRL_18_01_09_3,19.12152845528455
PRL_18_01_09_4,19.12152845528455
PRL_18_01_09_5,19.12152845528455
PRL_18_01_09_6,19.12152845528455
PRL_18_01_10_1,19.12152845528455
PRL_18_01_10_2,19.12152845528455
PRL_18_01_10_3,19.12152845528455
PRL_18_01_10_4,19.12152845528455
PRL_18_01_10_5,19.12152845528455
PRL_18_01_10_6,19.12152845528455
PRL_18_01_11_1,19.12152845528455
PRL_18_01_11_2,19.12152845528455
PRL_18_01_11_3,19.12152845528455
PRL_18_01_11_4,19.12152845528455
PRL_18_01_11_5,19.12152845528455
PRL_18_01_11_6,19.12152845528455
PRL_18_01_12_1,19.12152845528455
PRL_18_01_12_2,19.12152845528455
PRL_18_01_12_3,19.12152845528455
PRL_18_01_12_4,19.12152845528455
PRL_18_01_12_5,19.12152845528455
PRL_18_01_12_6,19.12152845528455
PRL_18_01_13_1,19.12152845528455
PRL_18_01_13_2,19.12152845528455
PRL_18_01_13_3,19.12152845528455
PRL_18_01_13_4,19.12152845528455
PRL_18_01_13_5,19.12152845528455
PRL_18_01_13_6,19.12152845528455
PRL_18_01_14_1,19.12152845528455
PRL_18_01_14_2,19.12152845528455
PRL_18_01_14_3,19.12152845528455
PRL_18_01_14_4,19.12152845528455
PRL_18_01_14_5,19.12152845528455
PRL_18_01_14_6,19.12152845528455
PRL_18_01_15_1,16.614303448275862
PRL_18_01_15_2,16.614303448275862
PRL_18_01_15_3,16.614303448275862
PRL_18_01_15_4,16.614303448275862
PRL_18_01_15_5,16.614303448275862
PRL_18_01_15_6,16.614303448275862
PRL_18_01_16_1,16.614303448275862
PRL_18_01_16_2,16.614303448275862
PRL_18_01_16_3,16.614303448275862
PRL_18_01_16_4,16.614303448275862
PRL_18_01_16_5,16.614303448275862
PRL_18_01_16_6,16.614303448275862
PRL_18_01_17_1,16.614303448275862
PRL_18_01_17_2,16.614303448275862
PRL_18_01_17_3,16.614303448275862
PRL_18_01_17_4,16.614303448275862
PRL_18_01_17_5,16.614303448275862
PRL_18_01_17_6,16.614303448275862
PRL_18_01_18_1,16.614303448275862
PRL_18_01_18_2,16.614303448275862
PRL_18_01_18_3,16.614303448275862
PRL_18_01_18_4,16.614303448275862
PRL_18_01_18_5,16.614303448275862
PRL_18_01_18_6,16.614303448275862
PRL_18_01_19_1,16.614303448275862
PRL_18_01_19_2,16.614303448275862
PRL_18_01_19_3,16.614303448275862
PRL_18_01_19_4,16.614303448275862
PRL_18_01_19_5,16.614303448275862
PRL_18_01_19_6,16.614303448275862
PRL_18_01_20_1,16.614303448275862
PRL_18_01_20_2,16.614303448275862
PRL_18_01_20_3,16.614303448275862
PRL_18_01_20_4,16.614303448275862
PRL_18_01_20_5,16.614303448275862
PRL_18_01_20_6,16.614303448275862
PRL_18_01_21_1,16.614303448275862
PRL_18_01_21_2,16.614303448275862
PRL_18_01_21_3,16.614303448275862
PRL_18_01_21_4,16.614303448275862
